,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Aparecida d'Oeste,4,4,1,1,2,5,0,1,8,7,9,2,56
0,Apiaí,7,16,10,17,29,38,5,1,46,17,56,7,294
0,Araçariguama,15,9,0,4,9,67,5,0,68,21,89,41,219
0,Araçatuba,172,277,0,44,66,767,95,11,862,297,1.067,229,2.354
0,Araçoiaba da Serra,25,15,0,7,15,75,0,0,86,23,109,15,188
0,Aramina,10,1,0,2,2,11,10,0,13,3,14,3,86
0,Arandu,6,5,0,0,1,14,3,0,15,6,21,1,32
0,Arapeí,1,0,0,0,5,8,0,0,8,4,12,0,34
0,Araraquara,130,300,0,35,85,757,68,27,889,373,1.11,237,2.163
0,Araras,80,305,21,18,66,369,80,3,434,152,534,184,1.46
0,Arco-Íris,0,0,0,2,1,2,0,0,3,2,4,0,14
0,Arealva,1,1,3,0,6,9,0,1,11,4,13,11,58
0,Areias,4,2,0,0,0,9,0,0,9,3,12,1,39
0,Areiópolis,10,13,0,1,1,31,1,0,36,10,31,5,76
0,Ariranha,15,4,0,8,8,8,0,0,9,20,18,2,84
0,Artur Nogueira,230,91,0,18,21,120,21,7,128,37,149,49,454
0,Arujá,1,41,1,8,35,147,25,3,197,115,398,42,779
0,Aspásia,1,0,0,0,0,0,0,0,0,3,3,1,7
0,Assis,143,233,51,23,47,581,141,26,643,330,882,143,1.543
0,Atibaia,97,173,0,31,61,530,78,0,642,153,683,197,1.81
0,Auriflama,8,4,0,2,15,35,1,3,48,14,49,8,154
0,Avaí,9,7,0,6,7,17,1,0,26,5,22,1,61
0,Avanhandava,10,18,5,2,3,20,1,3,21,12,33,0,102
0,Avaré,126,126,34,5,19,341,27,16,393,187,530,37,1.03
0,Bady Bassitt,21,11,0,0,1,31,3,0,38,12,43,20,136
0,Balbinos,29,9,8,0,3,11,0,0,11,3,14,0,45
0,Bálsamo,7,3,0,2,11,12,0,0,15,13,25,10,102
0,Bananal,6,2,0,1,1,19,2,1,20,19,38,3,128
0,Barão de Antonina,1,0,0,0,4,1,0,0,1,1,2,0,11
0,Barbosa,2,9,3,3,5,12,2,1,19,18,28,2,134
0,Bariri,56,25,8,4,14,100,8,1,123,38,138,36,357
0,Barra Bonita,115,59,7,31,14,86,16,10,101,68,154,15,404
0,Barra do Chapéu,1,0,0,0,0,0,0,0,0,0,0,0,8
0,Barra do Turvo,12,5,0,8,16,24,4,1,36,28,52,9,146
0,Barretos,475,267,0,17,176,548,145,30,623,299,548,226,1.886
0,Barrinha,52,26,3,11,21,75,5,2,92,21,75,10,179
0,Barueri,97,265,7,21,62,597,84,20,728,271,870,346,2.343
0,Bastos,26,13,1,2,8,31,0,2,40,26,55,2,195
0,Batatais,64,95,18,12,27,289,215,21,324,153,442,22,905
0,Bauru,295,558,179,93,227,984,203,29,1.194,632,1.614,637,3.228
0,Bebedouro,80,125,5,15,28,235,10,5,281,133,375,108,851
0,Bento de Abreu,3,0,0,1,1,3,0,0,3,1,4,0,15
0,Bernardino de Campos,8,8,3,0,8,29,3,0,35,19,48,0,154
0,Bertioga,28,58,3,8,23,209,45,1,247,114,323,59,646
0,Bilac,2,4,0,2,4,11,0,0,14,9,20,5,120
0,Birigui,75,130,2,15,56,427,42,12,479,188,622,140,1.647
0,Biritiba Mirim,15,49,1,2,9,52,14,3,61,21,73,21,268
0,Boa Esperança do Sul,63,19,0,4,5,36,2,9,43,26,60,11,146
0,Bocaina,15,6,0,1,2,34,1,0,42,10,44,8,84
0,Bofete,10,8,0,4,7,20,1,1,30,8,20,8,76
0,Boituva,68,90,0,6,10,219,22,0,254,56,220,63,699
0,Bom Jesus dos Perdões,26,19,0,2,7,81,5,4,85,36,117,37,284
0,Bom Sucesso de Itararé,1,0,0,3,8,2,0,0,2,2,4,0,32
0,Borá,1,0,0,0,0,0,0,0,0,0,0,0,5
0,Boracéia,0,0,0,3,6,12,0,0,12,3,15,3,50
0,Borborema,35,5,1,7,8,39,0,0,41,14,53,12,180
0,Borebi,5,3,0,2,2,3,0,0,4,4,7,0,33
0,Botucatu,70,169,5,18,71,400,66,14,448,472,400,165,1.399
0,Bragança Paulista,117,271,1,29,100,449,31,60,597,202,664,145,1.993
0,Braúna,14,2,0,0,0,5,0,0,6,1,6,0,37
0,Brejo Alegre,3,1,0,2,2,20,0,0,33,3,23,0,55
0,Brodowski,25,42,27,5,9,62,67,14,78,54,116,22,286
0,Brotas,31,21,0,1,17,28,6,2,43,44,72,24,186
0,Buri,23,15,16,8,18,49,7,12,58,42,91,15,223
0,Buritama,13,33,0,1,10,82,4,1,108,50,132,9,287
0,Buritizal,10,1,0,2,2,10,5,0,10,12,22,0,80
0,Cabrália Paulista,11,3,1,0,1,10,1,0,11,3,13,0,24
0,Cabreúva,74,71,7,7,23,88,5,3,111,39,127,86,474
0,Caçapava,45,108,8,21,61,240,27,6,274,122,362,88,569
0,Cachoeira Paulista,27,25,20,8,16,47,0,1,55,39,86,13,414
0,Caconde,44,2,0,5,12,21,0,2,24,30,52,6,189
0,Cafelândia,7,4,0,3,5,43,7,8,49,33,76,10,211
0,Caiabu,0,0,0,0,1,2,0,0,2,3,5,0,55
0,Caieiras,27,28,6,1,14,78,37,13,123,55,172,73,716
0,Caiuá,2,3,3,2,4,15,0,0,18,7,22,0,50
0,Cajamar,11,56,8,14,41,230,15,13,316,86,413,118,828
0,Cajati,30,19,8,12,71,62,9,4,76,45,107,16,376
0,Cajobi,17,7,0,2,9,40,2,0,45,13,40,1,101
0,Cajuru,24,44,15,3,13,77,12,4,86,32,109,9,355
0,Campina do Monte Alegre,13,2,0,0,1,6,1,1,7,22,6,0,61
0,Campinas,431,1.168,122,224,627,3.043,585,44,3.846,1.064,4.098,4.318,8.011
0,Campo Limpo Paulista,56,44,3,8,22,103,23,3,127,99,202,105,363
0,Campos do Jordão,15,52,1,12,25,160,14,1,224,69,229,56,440
0,Campos Novos Paulista,7,4,0,1,4,10,0,0,10,5,15,0,53
0,Cananéia,24,20,0,3,11,19,4,11,19,36,55,2,199
0,Canas,7,5,3,1,2,19,0,1,20,5,24,7,93
0,Cândido Mota,41,10,4,2,9,98,16,4,102,66,164,21,316
0,Cândido Rodrigues,1,0,0,0,11,3,0,0,6,0,3,1,11
0,Canitar,7,3,1,0,0,5,1,0,5,4,9,1,44
0,Capão Bonito,36,26,22,15,37,114,21,5,148,59,171,77,477
0,Capela do Alto,28,29,0,1,7,39,5,1,51,20,39,9,217
0,Capivari,59,96,28,8,15,109,27,3,117,73,173,39,571
0,Caraguatatuba,86,163,20,33,73,456,188,25,559,153,609,203,1.181
0,Carapicuíba,62,361,7,44,83,632,105,2,1.738,524,1.156,945,2.71
0,Cardoso,27,19,0,4,6,53,1,5,58,20,64,2,269
0,Casa Branca,77,39,42,1,6,78,0,0,89,42,119,24,514
0,Cássia dos Coqueiros,3,2,0,0,0,5,0,0,6,2,7,1,27
0,Castilho,79,45,4,6,10,63,18,3,68,49,112,19,288
0,Catanduva,97,374,14,13,45,490,78,31,547,246,587,133,1.387
0,Catiguá,4,7,0,1,3,20,0,0,21,4,24,6,50
0,Cedral,5,7,1,0,17,14,0,0,16,10,24,2,50
0,Cerqueira César,29,17,5,4,6,56,7,0,67,54,110,13,216
0,Cerquilho,69,54,5,1,6,98,10,1,120,31,105,15,358
0,Cesário Lange,12,15,0,1,5,56,9,2,66,9,56,16,202
0,Charqueada,13,13,5,4,6,41,0,1,51,17,64,30,112
0,Chavantes,13,19,4,0,4,42,7,1,53,17,59,8,253
0,Clementina,2,3,0,2,0,9,0,0,11,5,14,3,62
0,Colina,126,50,11,6,8,80,32,7,86,32,80,10,213
0,Colômbia,21,16,0,6,12,27,5,0,30,1,27,6,84
0,Conchal,57,58,4,7,10,84,29,10,107,50,158,66,374
0,Conchas,7,20,0,9,12,53,12,2,67,31,53,9,235
0,Cordeirópolis,21,24,4,3,37,74,12,3,95,41,113,41,377
0,Coroados,5,4,0,1,2,13,1,0,12,8,20,15,48
0,Coronel Macedo,0,0,0,3,2,4,0,0,4,6,10,4,39
0,Corumbataí,22,2,0,2,5,4,0,0,4,3,7,15,36
0,Cosmópolis,187,76,0,6,15,130,18,5,163,151,314,89,451
0,Cosmorama,4,1,0,8,9,13,0,4,15,7,13,1,123
0,Cotia,13,180,5,33,126,512,12,5,763,496,1.008,321,2.041
0,Cravinhos,56,99,0,3,18,122,32,0,169,49,171,19,323
0,Cristais Paulista,22,7,2,3,7,28,12,0,29,7,35,9,67
0,Cruzália,0,0,0,0,0,1,0,0,2,1,2,1,11
0,Cruzeiro,130,156,1,18,21,351,33,0,394,172,523,54,1.608
0,Cubatão,50,60,8,23,53,259,48,7,266,103,331,232,1.252
0,Cunha,12,12,0,6,28,35,5,4,41,27,65,19,167
0,Descalvado,59,25,1,8,14,82,8,9,93,30,112,21,325
0,Diadema,33,243,43,56,269,1.009,260,16,1.176,202,1.389,2.209,3.204
0,Dirce Reis,0,0,0,0,1,1,0,0,1,6,2,0,17
0,Divinolândia,18,2,3,1,2,17,0,0,21,14,33,5,123
0,Dobrada,16,5,0,1,2,16,0,0,18,8,24,3,35
0,Dois Córregos,21,15,3,12,16,76,30,1,92,61,137,30,232
0,Dolcinópolis,4,0,0,0,0,1,0,0,1,3,2,0,22
0,Dourado,76,16,0,1,4,28,0,1,44,18,46,5,69
0,Dracena,52,65,0,2,8,180,10,1,202,100,281,31,609
0,Duartina,15,12,1,8,9,19,3,0,23,14,33,4,76
0,Dumont,10,8,0,2,2,15,0,0,19,4,16,15,44
0,Echaporã,4,2,1,0,0,2,0,1,2,6,8,3,37
0,Eldorado,7,15,0,4,16,29,5,7,37,25,54,2,175
0,Elias Fausto,5,7,0,1,6,38,1,4,46,23,61,19,172
0,Elisiário,7,3,0,0,0,4,1,0,4,1,5,1,35
0,Embaúba,1,2,0,0,0,4,0,0,5,1,4,1,19
0,Embu das Artes,23,161,0,32,78,412,41,0,489,168,580,533,1.483
0,Embu Guaçú,5,40,0,15,22,126,0,0,144,60,186,103,449
0,Emilianópolis,0,0,0,0,3,0,0,0,0,12,12,0,38
0,Engenheiro Coelho,41,1,0,3,5,17,2,0,19,20,36,45,129
0,Espírito Santo do Pinhal,345,100,65,7,21,128,25,28,159,116,244,30,736
0,Espírito Santo do Turvo,2,6,0,3,6,11,2,0,19,29,40,2,70
0,Estiva Gerbi,4,4,0,4,6,20,2,0,24,24,47,5,126
0,Estrela do Norte,3,0,1,1,0,6,0,0,6,2,7,1,22
0,Estrela d'Oeste,6,7,0,2,3,13,0,1,15,33,13,4,130
0,Euclides da Cunha Paulista,8,7,0,2,25,48,0,1,51,23,72,4,153
0,Fartura,12,7,0,3,2,25,1,1,26,20,45,5,143
0,Fernando Prestes,5,3,0,2,2,9,0,0,14,7,15,5,37
0,Fernandópolis,113,148,3,12,14,238,62,7,292,264,384,77,777
0,Fernão,0,0,0,0,0,4,0,0,5,1,5,1,22
0,Ferraz de Vasconcelos,11,51,1,17,51,266,111,15,316,186,452,534,1.429
0,Flora Rica,4,1,1,2,4,11,1,0,16,1,11,0,47
0,Floreal,3,1,0,3,3,10,0,0,12,5,10,0,37
0,Flórida Paulista,13,31,3,5,8,29,0,0,32,29,29,2,202
0,Florínia,19,6,4,1,3,32,0,1,36,15,47,5,117
0,Franca,1.38,614,11,62,144,1.265,944,20,1.488,656,1.921,479,4.168
0,Francisco Morato,12,93,3,1,25,208,28,28,238,116,327,125,1.131
0,Franco da Rocha,12,188,16,8,60,425,86,7,525,141,622,241,1.365
0,Gabriel Monteiro,2,0,0,0,0,1,0,0,3,1,2,1,17
0,Gália,20,7,5,1,2,14,2,0,16,9,23,2,65
0,Garça,100,66,22,7,22,146,40,13,168,128,274,28,626
0,Gastão Vidigal,2,0,0,0,2,10,1,2,11,5,15,0,47
0,Gavião Peixoto,5,7,1,3,6,15,1,1,15,1,16,1,30
0,General Salgado,30,8,3,9,5,23,1,1,26,20,43,1,208
0,Getulina,10,5,16,3,11,18,1,0,21,21,39,9,200
0,Glicério,8,1,1,0,0,4,1,0,7,1,5,5,27
0,Guaiçara,5,5,0,0,2,20,3,2,26,13,33,13,103
0,Guaimbê,2,6,0,0,1,7,6,2,8,11,18,1,94
0,Guaíra,166,43,0,11,14,192,26,0,214,102,192,33,604
0,Guapiaçu,29,14,0,0,1,22,1,0,29,13,35,14,112
0,Guapiara,4,6,1,1,7,16,3,2,24,18,34,2,84
0,Guará,159,24,0,8,12,82,55,4,85,56,138,1,496
0,Guaraçaí,6,3,0,1,1,18,0,0,19,12,30,1,78
0,Guaraci,23,12,1,1,2,48,4,0,61,28,48,3,152
0,Guarani d'Oeste,0,1,0,2,2,5,1,0,5,3,6,0,31
0,Guarantã,2,5,1,1,1,12,0,2,16,15,27,2,67
0,Guararapes,32,41,2,11,15,111,26,7,143,48,159,19,376
0,Guararema,7,16,0,4,12,68,1,4,83,31,99,29,310
0,Guaratinguetá,61,140,5,22,61,330,12,29,379,193,523,113,1.289
0,Guareí,8,32,0,0,1,26,4,0,31,20,27,17,104
0,Guariba,32,107,0,15,19,127,6,25,156,50,129,16,338
0,Guarujá,126,167,51,65,183,786,192,9,892,316,1.104,450,1.964
0,Guarulhos,72,859,78,144,394,2.34,320,6,2.925,459,3.88,2.57,9.465
0,Guatapará,4,5,1,3,5,22,0,0,30,6,28,7,94
0,Guzolândia,1,1,0,0,2,9,0,0,14,10,19,1,42
0,Herculândia,7,2,0,1,1,5,0,0,8,14,18,3,71
0,Holambra,12,1,1,0,1,16,1,0,20,5,21,3,54
0,Hortolândia,83,286,0,43,92,542,57,4,637,102,714,745,1.109
0,Iacanga,5,4,1,11,11,31,2,3,47,7,38,5,96
0,Iacri,2,6,1,6,11,19,0,0,22,8,27,2,80
0,Iaras,16,7,1,2,3,13,1,0,13,15,28,5,70
0,Ibaté,66,13,8,6,16,50,2,1,54,37,87,14,256
0,Ibirá,10,10,0,1,9,19,0,0,23,5,24,3,99
0,Ibirarema,2,6,1,2,3,14,4,3,17,12,26,2,59
0,Ibitinga,104,42,8,5,19,186,2,4,244,74,260,77,745
0,Ibiúna,48,49,2,24,56,179,9,0,215,64,279,52,714
0,Icém,5,1,3,1,3,13,1,0,13,7,20,8,74
0,Iepê,1,3,0,2,9,12,0,1,12,14,26,2,56
0,Igaraçu do Tietê,62,28,6,0,4,58,2,7,77,66,124,22,392
0,Igarapava,267,28,0,5,7,114,104,0,114,52,166,0,601
0,Igaratá,25,12,0,5,9,39,2,0,44,10,49,13,155
0,Iguape,49,52,23,3,9,92,37,4,104,69,161,9,399
0,Ilha Comprida,7,32,0,9,18,90,19,3,119,22,112,2,361
0,Ilha Solteira,82,30,9,3,7,62,15,6,81,41,103,21,409
0,Ilhabela,16,30,8,8,11,81,8,3,89,50,131,16,407
0,Indaiatuba,165,240,38,38,68,409,75,16,497,178,587,196,1.284
0,Indiana,7,2,1,1,3,8,0,0,10,5,13,2,71
0,Indiaporã,4,2,0,0,1,6,0,0,6,5,7,1,24
0,Inúbia Paulista,4,0,0,1,2,7,0,0,7,2,7,0,33
0,Ipaussu,17,9,1,2,3,29,2,8,33,35,64,2,128
0,Iperó,33,46,1,9,15,77,8,7,85,34,119,33,249
0,Ipeúna,7,9,0,0,2,29,0,1,34,2,31,22,137
0,Ipiguá,3,2,0,0,1,7,1,0,8,2,9,36,39
0,Iporanga,8,3,0,4,11,10,0,0,12,5,15,1,59
0,Ipuã,119,18,0,1,4,67,0,0,74,15,82,29,208
0,Iracemápolis,11,23,2,3,8,44,3,2,56,28,73,61,242
0,Irapuã,11,9,0,6,1,27,3,1,32,14,41,5,85
0,Irapuru,4,13,1,0,0,30,3,1,35,17,30,3,171
0,Itaberá,6,8,6,2,7,33,1,5,42,29,62,12,170
0,Itaí,22,17,4,3,6,48,14,9,52,57,105,16,184
0,Itajobi,11,6,0,0,6,12,3,0,16,16,28,3,101
0,Itaju,3,1,0,0,1,4,0,0,5,1,5,5,33
0,Itanhaém,60,140,1,17,52,366,42,2,417,127,487,268,1.067
0,Itaóca,0,0,1,1,5,0,0,0,0,2,1,0,22
0,Itapecerica da Serra,44,117,26,30,67,406,40,2,484,125,531,587,1.402
0,Itapetininga,162,339,12,11,46,603,57,5,727,244,689,141,2.004
0,Itapeva,63,91,5,7,22,352,21,2,414,160,511,80,1.239
0,Itapevi,22,207,16,23,58,450,95,0,542,156,606,289,1.029
0,Itapira,135,181,42,16,24,192,77,18,232,121,428,230,925
0,Itapirapuã Paulista,2,0,0,0,5,1,0,0,1,7,8,0,25
0,Itápolis,77,68,18,8,55,166,2,5,184,74,216,44,628
0,Itaporanga,8,3,4,5,8,20,0,1,23,28,48,6,127
0,Itapuí,10,7,1,0,1,36,0,0,46,18,54,14,80
0,Itapura,6,2,0,0,0,2,0,0,3,4,6,3,76
0,Itaquaquecetuba,5,266,1,42,105,480,174,4,617,186,666,705,2.217
0,Itararé,115,34,9,7,22,135,13,3,148,41,176,19,563
0,Itariri,9,8,0,3,9,25,0,1,29,27,52,12,129
0,Itatiba,106,147,19,10,49,234,18,4,290,95,329,126,787
0,Itatinga,13,35,0,7,11,78,14,5,87,27,78,6,191
0,Itirapina,99,30,0,1,9,33,0,2,47,48,81,29,285
0,Itirapuã,16,5,0,0,0,13,19,0,13,13,26,4,89
0,Itobi,6,7,1,1,9,23,3,1,30,14,37,1,125
0,Itu,138,177,18,35,65,521,24,0,607,225,832,118,1.56
0,Itupeva,112,109,8,9,28,145,19,1,168,32,177,71,451
0,Ituverava,441,41,3,4,30,174,208,3,194,60,234,33,725
0,Jaborandi,16,13,0,1,5,26,3,2,28,7,26,3,97
0,Jaboticabal,111,166,16,10,26,211,5,23,239,147,211,64,969
0,Jacareí,102,273,26,67,154,627,186,25,761,278,905,495,2.446
0,Jaci,6,1,0,2,3,7,0,0,11,9,16,3,61
0,Jacupiranga,31,29,3,6,29,58,7,7,69,38,95,10,269
0,Jaguariúna,55,32,13,8,9,100,3,2,115,49,149,27,354
0,Jales,97,48,4,9,11,120,3,5,137,145,202,68,753
0,Jambeiro,4,3,0,0,2,28,0,0,28,2,30,19,66
0,Jandira,11,66,0,17,30,120,2,0,139,62,182,112,636
0,Jardinópolis,48,127,16,12,26,267,75,8,303,62,329,72,556
0,Jarinu,12,20,3,5,12,41,15,2,52,36,77,39,292
0,Jaú,108,199,41,25,46,411,83,0,472,209,620,142,1.414
0,Jeriquara,22,1,0,2,2,44,8,0,44,11,55,0,84
0,Joanópolis,8,13,0,2,4,24,2,0,29,15,36,12,138
0,João Ramalho,6,0,2,1,1,1,0,0,1,4,5,0,34
0,José Bonifácio,56,28,4,6,9,73,5,2,90,30,103,78,441
0,Júlio Mesquita,10,5,1,0,0,7,3,0,7,6,12,0,31
0,Jumirim,3,0,0,1,0,13,0,0,13,1,14,2,35
0,Jundiaí,205,350,46,44,166,902,95,11,1.053,338,1.239,864,2.816
0,Junqueirópolis,17,12,7,2,6,70,6,0,78,14,84,7,367
0,Juquiá,10,19,2,16,36,62,5,14,79,39,101,9,193
0,Juquitiba,6,20,0,0,10,29,0,0,38,35,64,33,319
0,Lagoinha,8,4,0,2,3,5,1,0,5,3,8,2,25
0,Laranjal Paulista,9,56,2,8,54,133,20,6,163,42,133,32,358
0,Lavínia,51,30,1,5,4,15,0,0,15,7,21,0,108
0,Lavrinhas,10,3,0,0,0,32,3,0,38,9,41,11,101
0,Leme,63,298,6,26,55,401,24,89,477,152,555,162,1.006
0,Lençóis Paulista,122,115,29,17,50,150,24,18,195,94,244,81,542
0,Limeira,221,698,31,60,122,1.063,393,24,1.265,438,1.595,1.345,3.413
0,Lindóia,11,2,1,1,1,24,0,0,25,10,34,7,88
0,Lins,50,115,11,5,39,237,91,26,307,164,409,82,897
0,Lorena,55,279,8,41,51,272,52,16,302,152,422,74,775
0,Lourdes,0,0,0,0,0,0,0,1,0,0,0,0,9
0,Louveira,36,22,1,10,16,49,8,1,58,20,69,71,358
0,Lucélia,24,28,0,0,1,41,1,6,59,65,40,3,367
0,Lucianópolis,1,0,0,0,4,2,0,0,2,1,3,4,19
0,Luís Antônio,13,13,1,0,4,24,6,2,33,7,31,12,121
0,Luiziânia,1,5,0,3,3,7,1,0,8,3,10,1,57
0,Lupércio,8,2,0,2,4,4,0,0,5,4,9,0,55
0,Lutécia,3,1,0,0,0,5,1,0,5,5,10,0,23
0,Macatuba,10,7,0,2,6,33,2,0,35,15,48,13,176
0,Macaubal,2,9,0,1,0,33,0,0,36,6,35,0,120
0,Macedônia,2,0,0,0,2,8,0,0,9,5,8,1,36
0,Magda,1,2,0,2,1,8,0,0,9,3,8,0,33
0,Mairinque,23,40,0,17,24,111,22,9,147,49,196,71,395
0,Mairiporã,17,56,3,13,32,217,4,2,257,97,290,140,1.154
0,Manduri,13,1,0,0,0,22,0,2,26,11,33,2,63
0,Marabá Paulista,3,2,3,0,1,8,0,0,8,5,13,0,48
0,Maracaí,7,6,4,2,5,37,4,3,42,11,48,3,183
0,Marapoama,1,0,0,0,3,2,0,0,2,3,2,0,32
0,Mariápolis,2,0,0,2,1,5,0,0,6,3,5,1,43
0,Marília,272,321,141,40,100,634,90,52,777,459,1.093,172,2.538
0,Marinópolis,1,0,1,1,1,1,0,0,1,3,3,0,22
0,Martinópolis,43,27,9,2,9,51,5,2,57,35,86,2,405
0,Matão,47,111,1,2,17,242,6,47,269,106,353,65,648
0,Mauá,22,209,5,35,129,606,195,8,754,279,879,856,2.329
0,Mendonça,4,2,0,2,8,5,2,0,9,8,13,1,37
0,Meridiano,7,1,0,4,4,9,0,1,12,8,13,1,32
0,Mesópolis,0,0,0,9,14,2,0,0,2,3,3,0,34
0,Miguelópolis,203,64,8,11,26,200,115,5,222,36,236,31,571
0,Mineiros do Tietê,15,14,0,1,8,21,6,0,26,14,35,5,107
0,Mira Estrela,1,0,0,2,0,4,0,0,4,0,4,0,39
0,Miracatu,4,10,0,19,31,60,6,1,70,40,100,16,244
0,Mirandópolis,61,72,8,7,9,52,2,2,61,54,110,1,433
0,Mirante do Paranapanema,12,6,1,10,27,50,1,1,51,29,79,6,202
0,Mirassol,100,77,6,6,28,146,19,0,189,138,279,54,763
0,Mirassolândia,1,0,0,0,7,3,0,0,3,6,9,1,73
0,Mococa,202,185,24,8,10,278,80,33,248,111,308,53,1.015
0,Mogi das Cruzes,111,376,10,41,124,822,171,46,972,519,1.343,533,5.016
0,Mogi Guaçu,125,199,55,16,62,383,85,5,481,152,538,195,1.745
0,Mogi Mirim,90,155,21,13,34,254,50,3,323,114,379,239,1.221
0,Mombuca,0,1,0,0,2,7,0,0,8,1,8,2,52
0,Monções,0,0,0,3,0,0,0,0,0,1,0,0,18
0,Mongaguá,76,120,83,12,33,225,57,13,305,79,299,142,729
0,Monte Alegre do Sul,9,1,0,1,4,3,0,0,3,3,6,3,49
0,Monte Alto,43,43,0,4,22,138,8,17,142,59,138,44,553
0,Monte Aprazível,39,11,1,9,9,40,2,0,46,64,105,11,326
0,Monte Azul Paulista,120,14,1,18,6,46,1,0,50,39,85,6,288
0,Monte Castelo,8,2,0,1,6,7,0,0,7,6,13,0,38
0,Monte Mor,34,84,0,7,23,177,26,2,209,55,251,160,449
0,Monteiro Lobato,0,0,0,0,1,9,0,0,9,0,9,10,35
0,Morro Agudo,67,41,0,8,26,123,25,6,149,49,174,26,368
0,Morungaba,9,4,1,2,3,13,1,0,15,5,18,7,88
0,Motuca,3,4,0,0,0,9,0,0,11,2,11,2,42
0,Murutinga do Sul,5,2,0,3,3,12,0,0,14,3,15,1,43
0,Nantes,0,1,0,0,0,3,0,0,3,3,5,0,14
0,Narandiba,4,1,2,3,1,24,0,0,29,7,31,3,69
0,Natividade da Serra,11,4,0,2,13,15,0,0,22,2,17,4,94
0,Nazaré Paulista,4,6,0,9,19,48,2,1,71,29,76,61,258
0,Neves Paulista,21,10,0,1,3,13,1,1,17,19,32,2,115
0,Nhandeara,11,5,0,2,3,18,0,2,26,12,19,2,137
0,Nipoã,6,0,0,0,0,3,0,0,3,9,12,2,52
0,Nova Aliança,13,6,2,1,4,12,0,1,12,8,20,2,71
0,Nova Campina,9,1,0,4,5,5,1,1,6,4,9,7,66
0,Nova Canaã Paulista,0,0,0,0,0,1,0,0,1,3,4,0,19
0,Nova Castilho,0,0,0,2,0,0,0,0,0,1,1,0,8
0,Nova Europa,37,15,0,2,4,56,3,1,70,7,64,10,102
