,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Biritiba Mirim,6,29,1,1,14,40,0,0,44,13,53,20,214
0,Boa Esperança do Sul,31,27,0,4,17,46,1,7,49,26,65,1,125
0,Bocaina,9,7,0,3,7,13,2,0,20,7,20,2,77
0,Bofete,6,5,0,2,4,11,0,1,14,13,11,4,73
0,Boituva,54,35,4,10,13,193,5,0,220,40,215,59,372
0,Bom Jesus dos Perdões,20,14,2,2,8,39,5,0,52,17,41,15,270
0,Bom Sucesso de Itararé,0,0,0,3,2,1,0,0,1,3,4,1,23
0,Borá,1,0,0,0,0,0,0,0,0,1,1,0,1
0,Boracéia,1,1,0,0,1,2,0,0,3,3,5,0,27
0,Borborema,37,29,3,4,20,39,0,1,45,27,56,10,208
0,Borebi,1,0,0,3,7,5,0,0,6,2,7,0,16
0,Botucatu,64,229,2,15,61,348,61,5,402,803,348,120,1.126
0,Bragança Paulista,89,269,23,14,49,369,24,40,504,323,757,143,1.733
0,Braúna,4,1,2,2,0,5,0,2,7,5,10,1,54
0,Brejo Alegre,1,0,0,1,4,9,0,1,11,8,17,3,100
0,Brodowski,22,43,6,3,10,49,22,2,60,27,73,20,229
0,Brotas,47,25,0,2,9,26,3,0,45,47,73,12,239
0,Buri,8,11,0,10,17,42,22,2,63,17,59,7,226
0,Buritama,8,12,0,5,10,45,8,2,58,63,111,12,228
0,Buritizal,3,0,0,2,2,10,0,1,10,7,15,2,46
0,Cabrália Paulista,4,11,0,0,3,13,4,0,15,13,27,2,46
0,Cabreúva,35,63,5,9,28,60,3,0,72,38,89,67,215
0,Caçapava,43,82,4,14,33,185,12,3,219,112,297,118,522
0,Cachoeira Paulista,26,19,0,6,5,46,6,2,60,45,91,7,339
0,Caconde,26,8,1,1,4,13,0,1,16,15,28,5,137
0,Cafelândia,9,9,3,6,13,22,6,5,26,32,58,7,104
0,Caiabu,0,0,1,1,2,2,0,0,2,4,6,0,19
0,Caieiras,32,40,17,7,19,69,21,0,100,45,89,74,501
0,Caiuá,4,2,0,3,3,5,0,0,5,13,15,1,52
0,Cajamar,15,42,9,12,61,123,12,10,151,62,198,99,567
0,Cajati,12,5,4,11,15,42,2,6,54,60,102,15,473
0,Cajobi,18,5,3,0,2,9,3,0,10,5,9,1,63
0,Cajuru,13,39,10,2,5,48,14,1,65,36,74,5,354
0,Campina do Monte Alegre,2,3,0,0,2,2,0,2,3,20,3,0,33
0,Campinas,440,1.021,127,181,584,2.622,512,51,3.34,1.114,3.75,4.398,7.859
0,Campo Limpo Paulista,38,72,0,1,10,137,25,3,170,64,202,113,520
0,Campos do Jordão,25,46,8,5,12,111,16,2,168,74,185,35,574
0,Campos Novos Paulista,5,2,0,1,2,4,0,0,7,6,9,1,37
0,Cananéia,33,21,3,3,7,31,6,2,34,33,61,2,228
0,Canas,3,1,0,0,1,14,0,0,16,7,21,7,123
0,Cândido Mota,44,18,0,3,12,79,11,2,89,54,117,7,276
0,Cândido Rodrigues,1,1,0,0,0,2,0,1,2,3,4,1,19
0,Canitar,4,0,0,0,0,6,0,0,6,5,11,2,54
0,Capão Bonito,38,33,15,15,32,94,19,3,129,71,165,32,392
0,Capela do Alto,4,20,0,0,8,42,10,0,57,21,47,5,248
0,Capivari,51,46,13,4,14,96,4,2,121,76,174,47,425
0,Caraguatatuba,68,174,23,41,76,355,39,10,702,341,696,148,1.212
0,Carapicuíba,18,264,8,34,119,468,38,10,1.036,554,1.022,649,2.67
0,Cardoso,19,18,0,11,12,47,3,18,53,30,47,1,169
0,Casa Branca,52,48,40,0,11,69,10,0,88,57,126,23,463
0,Cássia dos Coqueiros,4,0,0,2,1,4,0,1,5,3,7,0,20
0,Castilho,26,30,9,18,41,63,5,7,75,47,117,4,221
0,Catanduva,131,427,33,15,26,402,92,0,453,319,469,103,1.278
0,Catiguá,3,1,0,3,11,16,0,0,21,5,21,4,61
0,Cedral,1,1,0,1,2,3,0,0,4,10,5,6,49
0,Cerqueira César,7,7,1,1,6,31,0,0,39,43,73,6,195
0,Cerquilho,98,81,6,4,11,102,30,1,127,58,122,27,395
0,Cesário Lange,4,6,1,3,7,43,4,0,21,11,24,6,170
0,Charqueada,10,10,0,1,15,39,7,1,51,11,52,29,117
0,Chavantes,21,17,4,2,6,29,7,0,39,20,49,6,173
0,Clementina,4,3,0,2,1,9,1,0,11,8,17,1,49
0,Colina,75,25,7,3,5,30,44,8,35,23,30,4,130
0,Colômbia,4,4,0,2,5,5,0,0,6,13,5,5,78
0,Conchal,57,43,2,7,10,93,21,3,141,60,195,39,387
0,Conchas,12,24,0,2,3,35,3,0,50,13,35,8,135
0,Cordeirópolis,30,29,5,8,16,48,12,0,66,44,92,37,317
0,Coroados,1,2,0,0,0,6,1,0,9,8,14,13,90
0,Coronel Macedo,1,0,0,1,1,3,0,0,3,9,12,1,33
0,Corumbataí,1,3,0,2,4,4,0,0,7,7,11,9,41
0,Cosmópolis,106,40,0,11,21,130,15,2,158,105,240,41,400
0,Cosmorama,1,0,0,4,4,6,0,0,7,8,7,5,95
0,Cotia,24,99,14,11,96,369,14,8,416,181,550,454,1.864
0,Cravinhos,41,66,0,4,4,92,38,0,148,43,135,21,217
0,Cristais Paulista,7,4,0,0,1,11,3,0,14,5,18,7,84
0,Cruzália,2,0,0,0,15,3,0,0,3,2,5,0,21
0,Cruzeiro,119,124,1,19,25,248,10,0,286,75,323,46,1.277
0,Cubatão,55,55,30,13,33,185,17,10,222,114,299,192,1.03
0,Cunha,25,8,0,3,7,22,1,0,28,16,38,15,161
0,Descalvado,57,20,2,7,10,44,1,5,55,34,72,35,317
0,Diadema,45,358,104,63,244,871,232,4,1.059,267,1.295,1.512,3.059
0,Dirce Reis,1,0,0,0,0,0,0,0,0,4,1,0,4
0,Divinolândia,12,5,1,1,3,12,0,0,16,17,33,5,100
0,Dobrada,11,6,0,1,1,9,0,0,12,4,11,1,30
0,Dois Córregos,33,17,0,8,11,28,57,12,36,64,92,9,222
0,Dolcinópolis,0,1,0,0,0,1,0,0,1,2,1,1,11
0,Dourado,35,4,0,4,4,11,0,0,14,9,17,3,44
0,Dracena,58,32,3,8,15,87,3,1,109,67,154,14,488
0,Duartina,8,12,2,2,3,20,0,1,23,32,54,7,66
0,Dumont,4,2,0,2,4,5,1,0,5,0,7,5,26
0,Echaporã,1,4,0,1,1,7,3,1,8,5,10,1,29
0,Eldorado,7,15,0,1,12,37,3,1,43,31,67,3,163
0,Elias Fausto,8,9,1,2,6,19,0,2,21,11,30,22,102
0,Elisiário,15,4,0,4,7,12,2,0,19,3,14,0,40
0,Embaúba,0,0,0,0,0,3,0,0,3,3,3,1,27
0,Embu das Artes,33,117,2,33,86,317,25,0,399,150,467,618,1.677
0,Embu Guaçú,9,51,0,12,45,138,9,1,160,70,208,131,622
0,Emilianópolis,0,0,0,0,3,3,0,0,3,13,16,1,28
0,Engenheiro Coelho,17,1,0,3,6,12,1,1,13,14,25,30,114
0,Espírito Santo do Pinhal,317,55,36,8,24,91,15,12,118,100,191,18,452
0,Espírito Santo do Turvo,1,1,0,1,4,5,0,0,8,10,15,3,54
0,Estiva Gerbi,4,3,2,0,0,12,0,0,16,17,29,2,157
0,Estrela do Norte,3,1,0,0,0,7,0,0,9,0,7,2,21
0,Estrela d'Oeste,3,6,0,3,3,6,0,1,10,31,7,2,67
0,Euclides da Cunha Paulista,3,1,0,3,7,7,0,2,10,21,24,3,70
0,Fartura,11,12,0,3,5,16,0,1,18,41,57,3,199
0,Fernando Prestes,1,2,0,4,2,8,0,0,9,3,10,2,37
0,Fernandópolis,65,90,2,15,32,130,9,5,187,214,189,35,676
0,Fernão,0,0,0,0,1,2,0,0,5,2,4,0,17
0,Ferraz de Vasconcelos,4,66,0,23,46,202,78,3,261,184,386,330,808
0,Flora Rica,0,1,0,0,0,3,0,0,3,1,3,0,26
0,Floreal,6,2,0,2,2,3,2,1,3,5,3,0,52
0,Flórida Paulista,14,20,27,0,1,17,0,0,18,24,17,0,282
0,Florínia,17,7,0,0,9,12,3,0,15,14,24,4,77
0,Franca,820,438,41,44,90,727,378,8,996,623,1.201,422,3.1
0,Francisco Morato,83,120,63,7,19,223,29,16,262,127,372,132,1.091
0,Franco da Rocha,35,152,48,13,57,290,20,1,331,222,542,178,1.206
0,Gabriel Monteiro,0,0,0,0,0,1,0,0,1,0,1,0,8
0,Gália,0,3,2,1,6,11,0,0,19,13,21,3,78
0,Garça,152,45,6,10,33,130,14,6,169,118,188,21,601
0,Gastão Vidigal,2,2,0,7,1,7,0,0,8,5,12,1,37
0,Gavião Peixoto,7,3,0,4,7,8,1,0,15,2,9,0,33
0,General Salgado,12,2,0,8,4,8,0,0,9,19,27,5,163
0,Getulina,18,30,0,0,5,12,1,4,14,28,38,2,115
0,Glicério,4,4,0,1,3,8,0,0,11,4,12,0,36
0,Guaiçara,6,2,1,0,6,15,1,0,18,16,31,10,72
0,Guaimbê,3,3,1,0,2,10,6,2,10,8,18,1,50
0,Guaíra,138,32,0,5,24,121,55,0,135,116,121,29,416
0,Guapiaçu,13,10,0,0,7,23,1,0,23,21,31,6,109
0,Guapiara,4,5,5,6,6,18,4,3,25,13,31,5,94
0,Guará,130,23,0,4,9,46,39,6,57,64,90,5,426
0,Guaraçaí,3,2,0,3,3,11,1,1,13,14,26,0,61
0,Guaraci,17,15,0,0,5,30,4,1,40,30,30,3,94
0,Guarani d'Oeste,1,5,0,0,3,8,0,0,9,4,8,0,38
0,Guarantã,0,5,2,0,5,9,2,0,11,5,14,0,72
0,Guararapes,24,40,4,2,12,66,32,2,99,66,137,16,367
0,Guararema,10,15,0,6,14,53,1,7,67,51,104,35,312
0,Guaratinguetá,76,86,8,11,54,292,2,9,339,252,545,65,1.434
0,Guareí,7,73,0,2,1,19,1,3,19,14,22,5,177
0,Guariba,80,55,6,9,14,68,0,3,89,41,79,5,260
0,Guarujá,149,225,29,61,182,610,75,11,671,286,896,283,1.797
0,Guarulhos,47,597,158,177,451,1.872,400,10,2.374,722,3.075,2.215,9.912
0,Guatapará,5,4,0,2,14,8,0,0,13,6,15,1,46
0,Guzolândia,1,2,0,1,0,2,1,0,3,7,9,1,26
0,Herculândia,4,4,0,2,4,10,0,0,11,9,19,1,76
0,Holambra,17,2,1,1,2,14,0,0,17,3,18,3,62
0,Hortolândia,63,260,0,26,77,305,60,1,375,84,398,553,1.176
0,Iacanga,7,2,0,3,13,11,1,2,14,13,22,1,52
0,Iacri,2,3,0,2,6,7,1,0,9,9,16,1,32
0,Iaras,12,1,3,0,2,5,0,0,7,14,19,3,42
0,Ibaté,69,21,1,12,19,48,6,4,49,26,69,9,196
0,Ibirá,2,16,0,1,2,19,1,0,24,8,25,3,77
0,Ibirarema,6,11,0,0,3,12,7,1,14,16,26,2,39
0,Ibitinga,76,43,10,5,16,93,3,0,125,77,145,63,433
0,Ibiúna,69,63,1,36,69,145,9,0,179,62,241,67,500
0,Icém,7,3,0,6,1,6,0,0,6,9,11,0,67
0,Iepê,8,5,1,2,7,11,3,4,19,26,38,0,72
0,Igaraçu do Tietê,144,26,4,4,3,42,8,1,52,37,79,10,343
0,Igarapava,152,22,2,16,17,63,36,0,65,42,99,0,387
0,Igaratá,5,1,0,2,5,10,0,0,10,13,23,21,79
0,Iguape,53,41,22,9,28,86,22,5,105,46,132,9,375
0,Ilha Comprida,6,12,0,4,3,49,5,1,53,22,71,3,299
0,Ilha Solteira,31,26,9,5,1,40,7,7,52,44,82,24,321
0,Ilhabela,10,31,3,6,22,59,12,3,78,59,118,28,306
0,Indaiatuba,98,110,18,27,79,298,58,24,374,206,521,218,1.156
0,Indiana,3,0,0,1,1,3,0,0,3,6,9,0,44
0,Indiaporã,1,2,0,1,2,1,1,0,1,6,3,0,28
0,Inúbia Paulista,1,1,0,0,1,2,0,0,3,0,2,1,25
0,Ipaussu,6,13,1,0,7,18,3,2,25,17,35,2,167
0,Iperó,43,20,3,1,11,31,1,0,37,0,33,37,124
0,Ipeúna,15,5,0,2,2,7,0,0,10,1,8,12,99
0,Ipiguá,0,0,0,0,2,1,0,0,2,3,1,8,31
0,Iporanga,1,1,0,3,4,4,0,0,4,11,15,2,46
0,Ipuã,60,18,0,3,4,31,1,2,40,36,59,15,154
0,Iracemápolis,18,17,1,1,3,27,2,0,41,10,36,58,190
0,Irapuã,6,3,0,2,2,5,0,0,8,9,14,1,50
0,Irapuru,6,6,1,0,0,4,0,0,4,17,4,0,117
0,Itaberá,9,15,4,5,17,31,6,1,43,25,53,3,134
0,Itaí,12,24,5,1,11,32,2,3,42,49,79,8,138
0,Itajobi,10,4,0,1,1,9,0,1,10,13,22,1,57
0,Itaju,3,0,1,2,4,3,0,0,4,0,3,0,20
0,Itanhaém,67,142,2,18,62,274,76,7,306,111,375,178,1.153
0,Itaóca,0,0,0,0,0,0,0,2,0,3,3,0,21
0,Itapecerica da Serra,23,126,13,19,78,270,54,3,322,175,445,389,1.052
0,Itapetininga,122,139,35,25,73,293,37,2,410,395,434,82,1.612
0,Itapeva,100,81,2,13,14,165,18,0,202,178,343,54,871
0,Itapevi,16,215,1,32,70,328,0,0,393,136,464,254,968
0,Itapira,156,132,16,9,19,207,42,6,240,136,325,54,556
0,Itapirapuã Paulista,0,1,1,3,9,7,0,0,11,1,8,0,22
0,Itápolis,36,101,5,4,18,104,0,5,120,81,137,25,320
0,Itaporanga,2,5,0,1,5,21,0,2,22,35,56,1,76
0,Itapuí,5,7,0,0,7,19,0,3,22,17,36,6,66
0,Itapura,8,8,0,2,5,11,9,0,12,7,18,1,97
0,Itaquaquecetuba,8,205,4,32,72,402,99,8,498,190,601,585,1.876
0,Itararé,53,22,0,5,31,75,14,1,92,32,107,19,467
0,Itariri,10,7,0,4,17,16,2,0,21,26,42,13,113
0,Itatiba,135,129,3,12,48,163,29,2,225,116,279,85,647
0,Itatinga,12,16,0,4,2,39,1,3,46,30,39,4,184
0,Itirapina,68,15,0,2,11,30,1,2,39,23,53,8,211
0,Itirapuã,7,5,0,0,0,7,0,2,9,17,18,4,35
0,Itobi,2,7,2,0,7,8,1,0,16,28,36,3,66
0,Itu,129,148,4,26,77,318,51,0,355,155,503,113,920
0,Itupeva,45,55,0,9,26,73,11,0,92,34,109,73,363
0,Ituverava,210,57,7,10,41,93,120,7,122,68,142,50,688
0,Jaborandi,15,5,0,0,3,13,4,1,17,7,13,1,54
0,Jaboticabal,92,77,2,14,42,129,5,5,146,104,143,65,749
0,Jacareí,89,200,26,43,99,493,127,7,589,233,726,484,1.679
0,Jaci,7,2,0,2,7,6,0,0,17,6,9,3,48
0,Jacupiranga,49,27,0,11,16,48,7,1,70,51,99,7,250
0,Jaguariúna,61,57,8,11,27,135,21,1,163,63,200,43,385
0,Jales,40,40,3,9,13,75,0,6,87,127,77,29,517
0,Jambeiro,12,2,0,0,3,23,0,0,23,7,30,16,60
0,Jandira,11,82,6,9,33,134,41,0,164,60,202,85,553
0,Jardinópolis,30,65,1,9,11,104,81,7,132,55,159,86,348
0,Jarinu,4,21,1,4,14,39,7,0,51,35,73,32,129
0,Jaú,90,160,29,10,40,310,16,9,403,275,585,126,1.496
0,Jeriquara,19,4,0,0,0,8,13,0,9,11,17,3,96
0,Joanópolis,5,1,1,2,18,10,0,1,13,8,15,9,115
0,João Ramalho,2,2,0,1,1,7,0,0,8,3,10,0,48
0,José Bonifácio,33,30,0,6,22,67,7,0,79,66,94,6,364
0,Júlio Mesquita,2,2,1,1,2,9,1,0,10,7,11,2,32
0,Jumirim,3,2,0,1,0,5,0,0,5,1,6,2,37
0,Jundiaí,182,518,39,50,146,781,122,4,977,368,1.187,481,2.499
0,Junqueirópolis,17,13,33,3,3,32,4,2,45,33,65,2,203
0,Juquiá,14,12,0,11,73,40,6,0,54,48,88,14,231
0,Juquitiba,1,12,0,2,14,23,0,0,28,30,53,25,258
0,Lagoinha,9,0,0,1,5,3,0,1,4,4,7,1,18
0,Laranjal Paulista,9,39,0,1,8,61,8,1,82,38,61,15,329
0,Lavínia,46,44,1,0,1,15,0,1,20,6,21,2,194
0,Lavrinhas,14,7,1,2,9,25,1,0,27,10,35,4,106
0,Leme,112,179,7,24,38,250,4,40,277,197,454,142,753
0,Lençóis Paulista,135,51,0,11,24,120,0,7,148,121,241,26,356
0,Limeira,251,543,26,35,118,711,272,20,861,462,1.101,943,3.168
0,Lindóia,6,6,3,1,0,8,0,0,11,5,3,8,57
0,Lins,77,97,10,4,29,171,84,26,210,160,333,91,686
0,Lorena,112,140,7,9,41,232,10,21,278,279,511,58,824
0,Lourdes,2,0,0,0,3,3,0,0,3,1,4,0,15
0,Louveira,19,18,1,3,8,37,1,0,46,39,75,18,310
0,Lucélia,43,12,1,3,9,27,4,1,32,40,27,5,265
0,Lucianópolis,0,0,2,0,0,1,0,0,3,1,2,0,7
0,Luís Antônio,4,6,0,0,1,10,2,0,16,10,20,9,81
0,Luiziânia,2,4,2,0,3,6,0,0,7,9,15,0,64
0,Lupércio,3,0,1,0,0,2,0,0,2,2,4,0,16
0,Lutécia,1,2,0,0,0,6,0,0,8,3,9,0,27
0,Macatuba,10,7,1,3,3,19,4,5,27,21,40,2,103
0,Macaubal,4,0,0,8,4,12,2,0,14,4,12,2,77
0,Macedônia,0,0,0,0,0,1,0,0,1,1,1,0,28
0,Magda,0,1,0,1,1,6,0,1,7,3,6,0,19
0,Mairinque,13,43,0,10,26,111,24,10,136,63,194,56,236
0,Mairiporã,47,69,4,16,74,179,27,9,245,105,327,183,813
0,Manduri,9,4,0,3,5,30,0,1,33,13,42,5,81
0,Marabá Paulista,5,0,2,1,1,0,0,0,0,4,3,1,39
0,Maracaí,3,3,0,0,4,25,0,0,27,43,55,5,249
0,Marapoama,2,0,0,0,1,2,0,0,2,3,0,1,11
0,Mariápolis,1,1,0,1,4,4,0,0,5,6,4,0,37
0,Marília,155,172,147,46,115,447,29,24,567,617,781,189,2.025
0,Marinópolis,0,0,0,1,0,1,0,0,1,1,1,0,9
0,Martinópolis,35,34,21,2,11,62,10,0,102,37,107,5,339
0,Matão,27,56,2,4,26,105,10,5,123,105,191,60,399
0,Mauá,31,180,11,54,130,412,129,9,508,308,719,692,2.504
0,Mendonça,2,1,0,0,1,3,0,0,3,4,7,3,35
0,Meridiano,0,5,0,5,5,8,1,0,12,4,8,0,50
0,Mesópolis,0,0,0,1,1,1,0,0,2,0,1,0,14
0,Miguelópolis,80,63,0,8,12,93,40,3,126,57,136,6,397
0,Mineiros do Tietê,24,35,0,0,12,39,0,0,50,12,51,11,118
0,Mira Estrela,0,0,0,1,1,1,0,0,1,2,1,0,25
0,Miracatu,18,10,3,18,27,51,4,2,63,45,96,19,265
0,Mirandópolis,71,137,0,6,7,66,9,2,75,58,126,2,439
0,Mirante do Paranapanema,8,8,1,11,26,39,0,5,40,24,59,5,228
0,Mirassol,48,53,7,6,20,75,31,0,99,80,110,42,499
0,Mirassolândia,1,0,0,3,3,1,0,0,2,8,7,1,28
0,Mococa,291,112,41,11,27,127,53,12,160,125,252,47,733
0,Mogi das Cruzes,97,302,24,47,140,640,74,39,791,569,1.21,514,3.734
0,Mogi Guaçu,143,177,14,11,45,315,52,1,362,136,425,120,1.438
0,Mogi Mirim,50,120,8,17,29,247,21,17,269,93,333,170,870
0,Mombuca,0,0,0,1,4,0,0,0,0,5,5,1,40
0,Monções,0,0,0,1,2,1,0,0,1,2,1,2,16
0,Mongaguá,74,88,47,6,23,148,54,9,201,77,216,79,553
0,Monte Alegre do Sul,12,2,6,2,2,6,0,1,7,4,3,1,59
0,Monte Alto,34,45,0,5,10,78,8,9,89,56,78,40,541
0,Monte Aprazível,23,10,0,13,6,25,2,0,31,53,54,10,273
0,Monte Azul Paulista,81,16,2,15,18,29,1,0,39,28,50,5,147
0,Monte Castelo,2,0,0,0,0,2,0,0,2,3,5,1,29
0,Monte Mor,33,74,0,9,26,111,24,3,135,52,159,87,376
0,Monteiro Lobato,4,0,0,0,5,13,0,0,14,2,15,10,45
0,Morro Agudo,197,17,0,7,18,56,7,2,67,62,101,18,341
0,Morungaba,5,8,1,1,7,12,3,0,17,15,29,4,64
0,Motuca,1,2,0,0,1,4,0,0,9,9,11,3,15
0,Murutinga do Sul,2,1,0,0,0,2,0,0,3,5,7,0,31
0,Nantes,2,3,0,1,1,4,0,0,4,4,8,0,15
0,Narandiba,3,1,0,4,3,9,0,0,9,6,15,0,55
0,Natividade da Serra,4,9,0,1,7,11,2,0,14,4,15,3,81
0,Nazaré Paulista,6,8,1,7,22,30,3,0,30,14,31,22,202
0,Neves Paulista,40,8,0,1,5,14,3,0,15,14,20,2,122
0,Nhandeara,2,3,0,5,3,9,1,2,12,22,9,2,108
0,Nipoã,3,0,0,3,2,5,0,0,5,6,9,1,40
0,Nova Aliança,10,2,0,2,0,4,1,0,4,7,5,2,55
0,Nova Campina,5,4,1,5,8,11,1,6,14,13,24,3,39
0,Nova Canaã Paulista,0,0,0,1,0,1,0,0,1,0,1,0,17
0,Nova Castilho,1,0,0,0,0,1,0,0,1,0,1,0,10
0,Nova Europa,15,5,1,2,3,18,1,0,23,11,25,4,77
0,Nova Granada,7,16,1,10,17,24,3,3,33,18,33,5,139
0,Nova Guataporanga,3,1,0,0,1,4,1,0,4,6,10,0,30
