,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Nova Granada,22,13,0,7,10,20,0,7,26,39,59,10,163
0,Nova Guataporanga,1,2,0,0,0,2,0,1,2,8,10,0,36
0,Nova Independência,4,1,0,1,0,11,2,0,11,8,19,1,55
0,Nova Luzitânia,2,0,1,0,0,1,0,0,1,5,6,1,55
0,Nova Odessa,46,34,0,6,16,94,12,9,126,48,167,89,752
0,Novais,2,0,0,1,2,9,0,0,12,4,13,1,38
0,Novo Horizonte,42,40,2,4,13,68,17,12,85,141,211,31,585
0,Nuporanga,9,1,1,0,0,9,0,0,11,11,20,4,77
0,Ocauçu,2,3,0,0,1,1,2,1,2,5,6,3,33
0,Óleo,0,0,0,0,0,2,0,0,2,3,5,0,24
0,Olímpia,58,194,1,3,15,244,102,28,279,79,320,45,621
0,Onda Verde,0,3,0,0,2,5,0,0,5,6,11,12,46
0,Oriente,16,8,0,1,2,9,5,2,11,8,17,5,56
0,Orindiúva,1,5,0,2,10,7,0,0,8,7,14,2,87
0,Orlândia,71,50,4,0,21,92,49,8,105,142,262,62,272
0,Osasco,939,523,21,62,214,1.829,420,45,2.262,722,2.512,2.498,6.427
0,Oscar Bressane,1,0,1,0,0,0,0,0,0,0,0,1,26
0,Osvaldo Cruz,139,34,9,2,5,59,6,16,69,83,59,3,439
0,Ourinhos,139,288,25,16,32,448,106,9,527,207,655,87,1.459
0,Ouro Verde,1,9,0,0,1,22,1,0,25,20,42,0,98
0,Ouroeste,10,16,0,6,2,28,1,5,31,28,30,7,147
0,Pacaembu,42,88,6,5,5,40,1,2,48,18,40,5,295
0,Palestina,11,11,0,6,7,10,1,3,12,7,17,6,104
0,Palmares Paulista,7,4,0,0,1,13,2,0,16,20,33,4,67
0,Palmeira d'Oeste,4,3,0,2,2,3,0,4,3,18,20,4,90
0,Palmital,21,17,4,8,19,67,10,4,75,42,109,20,191
0,Panorama,11,19,2,4,11,47,3,7,57,95,142,21,317
0,Paraguaçu Paulista,30,133,8,10,18,150,60,37,177,100,250,13,578
0,Paraibuna,8,5,0,9,10,24,3,0,37,17,41,21,187
0,Paraíso,6,1,0,1,5,7,0,1,6,8,14,1,40
0,Paranapanema,9,8,0,5,7,16,5,3,23,33,45,3,123
0,Paranapuã,3,2,0,0,0,2,0,2,3,9,11,0,51
0,Parapuã,19,8,1,2,7,29,1,6,34,26,54,1,197
0,Pardinho,2,2,0,1,2,16,1,0,21,8,16,8,81
0,Pariquera-Açu,25,24,2,4,7,40,7,6,45,31,71,10,186
0,Parisi,0,1,0,0,1,5,0,0,6,6,11,1,63
0,Patrocínio Paulista,44,7,0,2,7,25,26,0,36,27,52,40,207
0,Paulicéia,7,12,0,3,9,32,9,5,42,38,70,8,115
0,Paulínia,126,131,33,19,32,276,46,6,346,107,383,140,943
0,Paulistânia,4,1,0,0,0,1,0,0,1,1,2,0,7
0,Paulo de Faria,0,5,1,2,7,8,0,0,8,15,23,3,157
0,Pederneiras,22,38,1,8,17,124,5,8,149,87,211,61,456
0,Pedra Bela,9,2,0,1,2,7,0,0,10,5,11,5,48
0,Pedranópolis,1,1,0,1,0,4,1,0,5,4,4,1,29
0,Pedregulho,51,24,0,4,5,39,58,2,42,34,73,17,163
0,Pedreira,57,55,27,2,2,87,32,5,105,34,133,61,366
0,Pedrinhas Paulista,1,0,0,1,2,3,0,0,3,5,8,1,20
0,Pedro de Toledo,9,8,0,3,10,13,2,2,18,17,30,3,105
0,Penápolis,72,153,2,12,28,266,40,12,311,155,421,31,806
0,Pereira Barreto,43,55,0,1,3,101,22,17,126,49,150,18,396
0,Pereiras,1,3,0,0,0,13,1,0,16,20,13,8,85
0,Peruíbe,59,132,2,22,45,342,31,8,406,238,560,120,923
0,Piacatu,7,8,0,0,3,8,1,0,8,4,12,0,56
0,Piedade,50,31,3,5,19,124,2,2,141,70,211,38,324
0,Pilar do Sul,30,29,1,5,11,65,34,12,76,50,126,19,204
0,Pindamonhangaba,58,162,3,53,74,426,73,22,521,198,624,129,1.731
0,Pindorama,11,10,0,2,3,26,3,10,28,24,46,14,139
0,Pinhalzinho,5,9,0,1,3,25,0,4,28,33,57,7,179
0,Piquerobi,6,1,0,1,2,8,1,1,8,8,16,3,38
0,Piquete,12,10,0,2,3,23,2,1,29,21,44,7,124
0,Piracaia,10,19,0,4,5,81,3,7,85,50,130,10,274
0,Piracicaba,117,718,19,65,219,1.124,120,104,1.292,545,1.804,967,2.833
0,Piraju,68,46,4,4,12,103,11,16,116,159,262,13,278
0,Pirajuí,92,33,32,3,9,46,6,13,52,70,116,16,268
0,Pirangi,9,10,0,2,4,24,2,0,29,14,24,3,130
0,Pirapora do Bom Jesus,37,19,3,2,5,27,0,0,33,13,40,5,163
0,Pirapozinho,33,40,8,5,16,91,23,18,116,93,184,34,356
0,Pirassununga,199,118,2,6,20,249,17,27,283,169,433,71,875
0,Piratininga,14,5,0,4,4,15,0,1,22,16,31,21,101
0,Pitangueiras,31,36,1,10,21,61,6,6,74,56,116,41,250
0,Planalto,4,4,0,2,4,8,0,0,11,10,18,3,55
0,Platina,4,1,0,1,6,8,1,2,8,0,8,1,21
0,Poá,8,28,0,13,33,152,61,6,199,121,273,61,967
0,Poloni,3,1,0,1,2,4,0,0,4,8,12,5,52
0,Pompéia,49,9,6,4,7,23,4,3,30,29,52,10,172
0,Pongaí,1,0,0,0,2,8,0,0,11,8,15,4,37
0,Pontal,17,74,19,12,18,66,9,46,79,47,66,62,250
0,Pontalinda,8,8,0,0,3,8,0,0,10,13,19,5,48
0,Pontes Gestal,2,0,0,0,1,1,0,0,1,7,8,1,30
0,Populina,2,0,0,3,7,10,0,0,11,17,19,2,104
0,Porangaba,6,7,1,0,6,25,2,0,27,18,25,4,89
0,Porto Feliz,37,59,3,11,24,122,3,12,164,87,251,74,318
0,Porto Ferreira,106,130,27,16,17,158,9,1,174,97,255,70,445
0,Potim,32,67,46,8,10,60,18,12,65,42,102,5,239
0,Potirendaba,23,18,0,5,7,23,3,2,26,23,46,4,130
0,Pracinha,12,6,0,0,0,5,0,0,5,6,5,0,30
0,Pradópolis,33,19,6,6,9,59,1,0,66,25,84,11,129
0,Praia Grande,328,290,35,57,82,1.054,174,62,1.295,397,1.442,1.022,2.478
0,Pratânia,9,6,0,1,1,11,0,0,15,12,11,13,56
0,Presidente Alves,3,0,1,1,4,7,0,0,8,4,11,1,40
0,Presidente Bernardes,44,14,2,1,5,19,0,2,22,22,41,5,152
0,Presidente Epitácio,89,136,10,3,25,251,62,78,275,130,381,30,584
0,Presidente Prudente,348,325,66,59,87,737,121,56,887,551,1.288,222,2.771
0,Presidente Venceslau,42,102,11,2,10,174,24,33,193,694,866,19,562
0,Promissão,48,37,7,18,25,96,10,15,118,82,178,79,454
0,Quadra,0,0,0,2,4,7,0,0,8,3,11,7,30
0,Quatá,17,5,2,4,8,12,2,4,15,17,29,4,88
0,Queiroz,4,1,0,3,9,7,0,0,7,3,10,1,40
0,Queluz,21,15,0,0,2,25,6,1,30,26,51,10,291
0,Quintana,10,6,1,0,0,4,5,9,6,7,11,0,35
0,Rafard,0,1,0,1,1,7,2,0,8,10,17,5,75
0,Rancharia,75,34,2,13,16,74,6,15,83,66,140,17,536
0,Redenção da Serra,0,0,0,8,11,9,0,0,9,4,13,6,46
0,Regente Feijó,16,16,2,8,10,64,7,3,75,31,95,12,269
0,Reginópolis,16,7,8,1,3,10,0,4,10,14,24,1,62
0,Registro,44,143,0,12,16,172,65,19,204,236,408,32,814
0,Restinga,28,4,1,5,5,13,8,0,16,17,30,23,44
0,Ribeira,0,2,0,2,1,4,0,0,6,3,6,2,13
0,Ribeirão Bonito,30,28,1,3,9,36,11,9,47,50,86,17,155
0,Ribeirão Branco,0,1,0,4,5,19,2,1,19,24,43,9,111
0,Ribeirão Corrente,31,6,0,2,2,12,6,0,13,13,25,14,71
0,Ribeirão do Sul,6,4,0,0,5,8,4,0,8,3,11,1,43
0,Ribeirão dos Índios,5,0,0,0,0,0,0,1,0,1,1,2,12
0,Ribeirão Grande,1,0,0,0,0,2,0,1,2,5,7,5,20
0,Ribeirão Pires,15,18,3,14,32,204,18,0,263,105,308,231,942
0,Ribeirão Preto,121,852,82,92,244,1.793,119,41,2.119,851,2.640,1.432,5.508
0,Rifaina,21,1,0,5,5,17,1,0,19,4,21,3,51
0,Rincão,13,7,0,0,3,23,3,2,30,24,49,6,127
0,Rinópolis,4,7,1,4,9,12,2,1,14,13,25,1,77
0,Rio Claro,99,192,1,41,153,497,32,18,603,365,847,891,1.665
0,Rio das Pedras,31,18,0,4,8,47,5,9,63,66,111,59,292
0,Rio Grande da Serra,6,21,1,2,3,17,6,11,17,25,41,36,254
0,Riolândia,25,49,0,3,4,35,2,1,38,11,46,1,160
0,Riversul,1,3,1,2,1,13,0,1,14,20,29,2,46
0,Rosana,36,30,5,1,9,72,15,17,87,56,128,22,350
0,Roseira,4,5,0,2,5,17,3,1,21,18,35,13,82
0,Rubiácea,3,3,0,0,4,5,0,0,7,5,10,0,14
0,Rubinéia,2,0,0,2,1,2,0,1,2,8,10,3,40
0,Sabino,6,1,2,3,4,12,3,3,15,11,23,3,68
0,Sagres,7,0,0,0,0,2,0,0,2,4,2,0,42
0,Sales,16,2,0,3,0,7,0,0,9,15,22,1,83
0,Sales Oliveira,33,30,14,1,6,85,17,0,123,12,108,19,146
0,Salesópolis,11,14,0,6,12,37,0,0,39,17,55,8,176
0,Salmourão,7,3,0,1,1,9,1,1,12,11,9,1,53
0,Saltinho,9,0,0,1,1,1,0,0,1,5,6,11,57
0,Salto,173,222,71,4,25,218,21,18,247,127,374,144,986
0,Salto de Pirapora,38,115,2,12,22,178,15,7,207,84,291,42,732
0,Salto Grande,26,21,2,0,11,35,3,1,39,14,49,9,148
0,Sandovalina,7,4,2,1,10,9,0,0,11,11,20,7,44
0,Santa Adélia,6,12,0,2,5,14,6,9,21,38,52,7,108
0,Santa Albertina,3,1,0,0,0,3,1,0,3,10,13,4,32
0,Santa Bárbara d'Oeste,170,290,0,33,55,443,91,41,498,190,682,468,1.020
0,Santa Branca,8,8,0,3,4,18,2,4,20,39,57,18,162
0,Santa Clara d'Oeste,1,3,0,0,0,4,0,0,6,7,11,0,30
0,Santa Cruz da Conceição,6,2,0,0,3,4,0,0,5,11,16,4,31
0,Santa Cruz da Esperança,17,2,0,2,3,9,0,0,9,3,12,3,29
0,Santa Cruz das Palmeiras,37,28,7,5,16,53,11,15,72,38,90,34,284
0,Santa Cruz do Rio Pardo,73,120,8,3,16,167,44,20,193,100,267,18,546
0,Santa Ernestina,4,3,0,0,0,16,1,0,18,11,27,6,51
0,Santa Fé do Sul,63,17,2,5,5,71,9,5,84,129,205,55,625
0,Santa Gertrudes,28,21,2,4,5,45,0,0,51,24,69,40,146
0,Santa Isabel,17,30,0,3,16,102,14,15,138,76,215,58,481
0,Santa Lúcia,27,6,3,0,0,13,4,1,13,8,21,2,53
0,Santa Maria da Serra,6,0,0,1,1,9,0,0,12,9,1,10,31
0,Santa Mercedes,2,3,0,1,3,6,2,0,8,13,19,1,44
0,Santa Rita do Passa Quatro,38,14,1,11,20,53,0,12,60,37,86,43,255
0,Santa Rita d'Oeste,0,0,0,0,1,1,0,0,1,3,4,1,34
0,Santa Rosa do Viterbo,51,28,4,5,13,61,3,3,76,88,149,7,260
0,Santa Salete,0,0,0,0,0,0,0,2,0,2,1,0,7
0,Santana da Ponte Pensa,0,0,0,0,2,2,0,0,2,5,7,0,22
0,Santana de Parnaíba,36,26,1,1,23,87,8,0,104,128,215,58,615
0,Santo Anastácio,10,17,2,1,11,47,7,7,54,39,86,12,188
0,Santo André,220,286,38,55,227,1.421,362,4,1.794,657,2.103,2.156,4.594
0,Santo Antônio da Alegria,13,11,4,2,4,17,4,0,21,13,30,7,83
0,Santo Antônio de Posse,9,14,2,5,18,82,6,2,93,29,112,35,194
0,Santo Antônio do Aracanguá,4,0,0,1,14,15,0,0,18,18,33,7,60
0,Santo Antônio do Jardim,13,2,2,0,1,1,0,0,3,5,6,4,58
0,Santo Antônio do Pinhal,18,4,0,2,2,7,0,0,8,1,8,6,50
0,Santo Expedito,5,3,0,1,1,11,0,0,12,2,13,0,37
0,Santópolis do Aguapeí,2,3,0,0,1,7,0,0,10,7,14,3,59
0,Santos,1.014,289,44,22,138,1.236,139,119,1.388,1.126,2.371,376,3.792
0,São Bento do Sapucaí,22,8,0,4,8,22,2,3,27,16,38,1,110
0,São Bernardo do Campo,479,443,18,64,244,1.858,321,9,2.253,780,3.043,1.644,7.281
0,São Caetano do Sul,30,1,3,0,25,331,42,16,425,151,808,332,1.300
0,São Carlos,133,241,42,42,97,534,151,48,628,311,845,427,1.931
0,São Francisco,5,1,1,2,0,0,0,0,0,6,6,0,27
0,São João da Boa Vista,241,138,47,6,23,193,36,28,223,214,410,79,1.097
0,São João das Duas Pontes,0,0,0,1,5,4,0,0,4,8,7,1,33
0,São João de Iracema,0,0,0,4,2,4,0,0,6,1,5,0,13
0,São João do Pau d'Alho,1,0,0,0,0,2,0,0,2,3,5,0,36
0,São Joaquim da Barra,149,67,5,2,13,216,33,10,248,176,428,24,815
0,São José da Bela Vista,41,19,0,7,5,34,29,0,38,24,58,29,129
0,São José do Barreiro,3,1,0,3,7,10,0,0,12,14,24,2,58
0,São José do Rio Pardo,55,74,29,11,21,160,33,8,189,107,271,40,752
0,São José do Rio Preto,153,926,29,144,175,1.321,380,83,1.626,774,2.095,678,5.218
0,São José dos Campos,258,971,6,145,296,1.562,692,73,1.814,657,2.219,1.460,5.801
0,São Lourenço da Serra,1,5,0,7,6,15,0,0,18,20,35,15,86
0,São Luís do Paraitinga,6,15,0,4,6,30,4,0,40,8,38,6,71
0,São Manuel,35,71,0,5,10,167,30,2,180,105,167,25,853
0,São Miguel Arcanjo,37,35,5,9,17,66,4,15,74,51,117,24,405
0,São Paulo,5.975,8.827,319,1.358,4.420,34.361,4.451,219,41.013,12.966,37.433,33.024,107.567
0,São Pedro,29,57,2,6,11,86,20,8,109,65,150,49,502
0,São Pedro do Turvo,7,2,0,1,5,10,0,1,10,15,25,6,77
0,São Roque,46,49,1,6,24,170,10,4,200,100,300,25,507
0,São Sebastião,102,96,10,17,53,230,39,4,284,156,386,39,646
0,São Sebastião da Grama,62,12,1,0,2,24,2,5,33,30,55,7,114
0,São Simão,38,29,2,1,10,35,6,5,38,36,71,20,206
0,São Vicente,679,284,127,50,176,859,279,41,1.018,468,1.324,672,2.567
0,Sarapuí,22,22,0,6,8,44,14,4,47,44,89,22,165
0,Sarutaiá,9,2,0,1,1,7,1,1,8,9,16,3,51
0,Sebastianópolis do Sul,0,1,0,0,0,1,0,0,1,4,5,1,21
0,Serra Azul,59,27,2,4,4,38,1,0,40,29,67,8,119
0,Serra Negra,82,39,0,5,16,69,1,1,81,66,135,14,366
0,Serrana,56,215,6,10,18,144,12,40,178,66,210,106,588
0,Sertãozinho,48,405,0,30,64,389,15,35,465,168,401,249,972
0,Sete Barras,7,11,1,6,10,15,5,5,17,38,56,5,157
0,Severínia,17,20,3,4,1,33,14,9,37,22,53,16,95
0,Silveiras,1,3,0,0,1,9,0,0,11,8,17,9,109
0,Socorro,51,33,4,10,13,63,3,9,69,67,130,23,402
0,Sorocaba,269,757,26,95,285,1.661,127,135,2.011,1.711,3.722,1.115,4.673
0,Sud Mennucci,14,2,0,3,1,4,0,5,4,19,23,1,92
0,Sumaré,97,194,0,55,96,449,52,21,584,112,615,674,1.625
0,Suzanápolis,1,1,0,4,15,0,0,1,0,6,6,1,32
0,Suzano,19,195,5,21,85,570,233,34,705,242,815,517,2.326
0,Tabapuã,3,4,1,4,5,23,1,6,28,16,39,15,111
0,Tabatinga,40,10,2,3,7,29,0,1,36,33,61,4,114
0,Taboão da Serra,20,130,8,17,90,625,195,52,834,258,883,513,2.448
0,Taciba,8,1,1,1,4,10,0,2,11,9,20,3,92
0,Taguaí,29,13,0,0,0,26,6,2,26,26,52,6,148
0,Taiaçu,5,3,1,0,0,6,0,0,7,4,10,1,65
0,Taiúva,2,4,13,2,3,10,0,0,12,0,12,1,62
0,Tambaú,21,60,27,5,8,74,30,10,96,44,118,15,227
0,Tanabi,12,29,1,9,13,42,4,0,52,42,84,32,299
0,Tapiraí,3,8,1,7,11,21,0,0,21,15,36,7,76
0,Tapiratiba,19,11,1,0,3,34,11,5,44,45,92,12,164
0,Taquaral,1,1,0,1,1,1,0,0,1,12,2,0,16
0,Taquaritinga,70,136,5,9,23,325,46,1,380,132,457,28,793
0,Taquarituba,37,39,5,7,24,101,9,6,117,58,159,10,347
0,Taquarivaí,1,0,1,2,3,10,0,0,11,12,22,1,38
0,Tarabaí,11,5,4,0,0,18,7,1,23,13,30,4,72
0,Tarumã,17,15,2,1,4,32,8,7,35,20,52,4,136
0,Tatuí,33,272,0,14,24,555,194,18,691,275,857,69,1.333
0,Taubaté,164,263,1,87,107,725,42,36,787,351,1.076,245,2.483
0,Tejupá,4,2,0,0,0,6,0,0,6,10,16,0,36
0,Teodoro Sampaio,104,12,1,0,12,50,2,11,55,58,108,16,354
0,Terra Roxa,5,14,0,3,5,16,1,3,16,14,30,6,170
0,Tietê,24,27,0,4,12,123,9,7,125,66,191,32,415
0,Timburi,2,1,0,0,3,3,0,0,4,4,7,1,21
0,Torre de Pedra,0,1,0,0,1,4,0,0,6,0,4,1,11
0,Torrinha,6,7,0,0,2,8,0,0,13,8,16,2,81
0,Trabiju,7,2,0,0,1,2,0,0,3,2,4,1,17
0,Tremembé,39,85,59,17,25,128,2,4,143,50,178,61,486
0,Três Fronteiras,13,0,0,1,0,3,0,3,4,9,12,4,134
0,Tuiuti,2,5,0,1,2,8,0,0,9,3,11,3,68
0,Tupã,69,110,8,7,26,175,29,11,194,140,296,39,789
0,Tupi Paulista,26,28,5,6,0,46,5,5,50,34,80,1,263
0,Turiúba,0,0,0,2,4,5,0,0,5,0,5,1,24
0,Turmalina,0,1,0,0,0,1,0,0,1,4,3,1,9
0,Ubarana,10,2,0,0,0,3,1,0,3,15,18,4,52
0,Ubatuba,56,145,0,18,34,358,56,20,427,139,497,72,1.076
0,Ubirajara,3,8,0,1,2,14,1,0,16,8,22,0,38
0,Uchôa,2,6,1,4,16,16,1,2,28,13,30,6,94
0,União Paulista,1,1,0,0,1,3,0,0,4,7,10,0,12
0,Urânia,4,0,0,1,3,4,0,0,7,32,38,5,106
0,Uru,1,0,0,0,1,1,0,0,1,3,4,0,9
0,Urupês,15,19,1,1,5,29,2,2,42,26,57,4,172
0,Valentim Gentil,6,10,1,2,6,25,1,1,29,21,45,12,176
0,Valinhos,117,30,0,9,28,121,7,0,167,107,221,71,617
0,Valparaíso,8,41,92,6,11,84,14,1,94,20,104,2,283
0,Vargem,12,27,0,8,17,52,3,1,75,12,64,22,162
0,Vargem Grande do Sul,150,88,19,5,13,187,23,6,214,121,308,28,383
0,Vargem Grande Paulista,62,26,0,1,3,40,6,0,51,40,80,32,313
0,Várzea Paulista,41,113,15,10,29,211,70,11,242,157,368,240,689
0,Vera Cruz,24,16,1,4,3,22,4,4,28,17,39,5,187
0,Vinhedo,66,29,2,6,12,104,17,3,130,56,160,34,520
0,Viradouro,28,24,1,3,8,43,2,3,53,34,87,17,278
0,Vista Alegre do Alto,4,1,0,0,0,7,0,0,9,7,7,4,63
0,Vitória Brasil,2,1,0,1,1,3,0,0,5,6,9,0,14
0,Votorantim,46,63,0,14,32,206,1,25,216,199,415,152,624
0,Votuporanga,101,136,5,8,42,235,44,46,285,261,462,94,1.455
