,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Capivari,57,106,31,9,18,148,16,1,180,73,219,108,571
0,Caraguatatuba,143,202,9,40,68,367,131,13,418,190,557,145,1.037
0,Carapicuíba,165,323,7,43,192,766,165,3,1.647,638,1.413,998,2.685
0,Cardoso,24,25,0,8,8,46,8,8,50,31,78,5,236
0,Casa Branca,60,31,23,4,20,102,8,4,113,83,170,50,520
0,Cássia dos Coqueiros,5,1,0,1,2,10,0,0,10,2,12,8,37
0,Castilho,63,28,0,3,14,72,9,10,83,58,135,18,242
0,Catanduva,103,378,12,13,38,423,79,84,488,684,765,110,1.348
0,Catiguá,8,8,0,1,5,10,2,1,11,11,20,3,52
0,Cedral,9,3,1,1,8,10,0,1,13,4,14,5,62
0,Cerqueira César,31,37,6,1,8,65,5,0,87,46,111,13,170
0,Cerquilho,74,28,10,2,5,55,12,18,65,43,98,67,386
0,Cesário Lange,10,16,0,0,7,42,7,1,51,22,70,21,186
0,Charqueada,9,15,3,8,23,37,8,2,43,11,54,44,124
0,Chavantes,34,32,2,1,7,70,12,5,75,15,85,8,240
0,Clementina,4,1,0,1,1,15,0,0,17,5,20,4,78
0,Colina,116,59,7,4,10,71,15,19,79,36,71,30,224
0,Colômbia,16,8,0,2,6,23,2,0,24,8,23,6,79
0,Conchal,35,49,0,5,17,78,31,9,89,75,164,39,349
0,Conchas,7,22,1,2,7,46,14,7,58,35,46,5,201
0,Cordeirópolis,49,32,1,2,14,57,7,18,85,43,102,29,380
0,Coroados,4,5,0,2,2,22,2,0,27,10,32,12,62
0,Coronel Macedo,1,1,1,0,3,6,0,0,10,8,14,2,34
0,Corumbataí,8,0,0,4,6,8,0,0,8,2,10,15,26
0,Cosmópolis,154,72,0,9,27,129,12,0,148,110,254,99,510
0,Cosmorama,2,8,0,1,3,14,1,0,19,15,29,3,63
0,Cotia,98,130,3,16,119,475,23,15,555,373,848,534,1.481
0,Cravinhos,64,109,0,4,10,109,2,1,126,46,154,48,412
0,Cristais Paulista,28,6,0,1,3,20,17,0,28,7,27,18,65
0,Cruzália,1,0,0,0,0,1,0,0,1,1,2,1,14
0,Cruzeiro,132,127,1,21,38,274,34,11,315,214,488,109,1.835
0,Cubatão,54,57,11,24,88,246,42,3,298,150,395,349,1.08
0,Cunha,17,1,0,4,27,17,3,0,18,26,43,4,149
0,Descalvado,38,21,4,4,5,62,2,5,68,41,103,20,241
0,Diadema,46,384,297,59,220,1.15,327,90,1.338,314,1.597,1.517,3.311
0,Dirce Reis,1,0,0,0,0,0,0,0,0,0,0,0,14
0,Divinolândia,7,0,0,1,4,17,0,0,17,29,46,7,108
0,Dobrada,27,4,0,0,1,15,0,3,16,13,31,5,31
0,Dois Córregos,17,18,3,5,16,43,4,6,56,69,113,16,180
0,Dolcinópolis,1,0,0,0,0,2,0,0,2,3,5,0,22
0,Dourado,41,2,0,1,5,5,0,0,6,14,19,7,45
0,Dracena,81,149,1,9,22,194,33,37,223,148,342,23,787
0,Duartina,9,21,3,1,1,20,9,2,27,7,27,4,78
0,Dumont,4,8,0,2,7,19,2,1,21,3,25,5,64
0,Echaporã,8,3,0,2,3,5,2,1,5,3,8,0,43
0,Eldorado,9,12,0,3,13,32,4,4,37,49,81,3,217
0,Elias Fausto,2,15,0,1,8,21,1,0,23,24,40,35,152
0,Elisiário,4,2,0,0,1,5,1,0,5,3,8,0,24
0,Embaúba,1,1,0,0,0,2,1,1,2,1,2,0,19
0,Embu das Artes,47,130,7,26,82,391,13,0,420,253,644,448,1.532
0,Embu Guaçú,14,37,0,8,14,106,17,0,127,82,188,112,440
0,Emilianópolis,0,0,0,0,0,2,0,0,2,4,6,0,34
0,Engenheiro Coelho,48,5,0,0,2,9,0,0,9,15,23,12,95
0,Espírito Santo do Pinhal,120,87,23,5,16,107,21,32,128,108,215,43,673
0,Espírito Santo do Turvo,5,13,0,4,4,20,12,1,28,12,32,0,56
0,Estiva Gerbi,3,3,0,4,4,16,1,3,18,14,34,2,101
0,Estrela do Norte,0,0,0,3,1,6,0,0,7,4,10,2,25
0,Estrela d'Oeste,3,5,0,0,3,13,2,6,17,12,13,9,135
0,Euclides da Cunha Paulista,6,3,0,5,7,20,0,1,20,18,37,13,168
0,Fartura,25,11,1,1,1,15,2,1,16,37,52,8,229
0,Fernando Prestes,7,2,0,1,5,6,0,0,11,13,19,1,46
0,Fernandópolis,90,140,2,16,27,243,58,72,279,305,432,76,790
0,Fernão,6,0,0,0,0,1,0,0,1,2,3,0,15
0,Ferraz de Vasconcelos,12,66,8,9,65,355,109,10,463,169,524,799,1.429
0,Flora Rica,1,1,0,0,0,4,0,0,4,1,4,0,20
0,Floreal,0,1,0,0,2,8,1,0,9,6,12,2,39
0,Flórida Paulista,8,30,1,3,6,23,2,1,29,29,23,0,176
0,Florínia,2,3,0,2,2,15,0,0,16,14,29,1,52
0,Franca,483,635,3,46,115,1.11,640,25,1.304,783,1.893,615,3.76
0,Francisco Morato,11,116,10,14,29,250,82,13,299,199,455,222,896
0,Franco da Rocha,3,164,5,10,81,548,100,8,609,156,705,157,1.449
0,Gabriel Monteiro,0,0,0,1,1,0,0,0,0,0,0,0,10
0,Gália,25,2,0,2,5,15,0,0,16,26,41,2,75
0,Garça,85,51,13,9,28,154,35,27,181,104,258,31,714
0,Gastão Vidigal,3,0,0,0,0,3,0,0,3,7,10,3,40
0,Gavião Peixoto,14,4,0,2,3,17,1,1,19,6,24,2,37
0,General Salgado,10,6,7,2,8,13,1,1,20,22,35,3,85
0,Getulina,12,4,18,1,5,15,0,0,17,46,58,6,173
0,Glicério,4,7,0,1,1,13,3,0,15,6,19,1,25
0,Guaiçara,10,5,4,5,9,29,1,4,35,13,42,9,139
0,Guaimbê,2,3,0,3,7,12,1,1,14,6,18,1,105
0,Guaíra,86,86,0,7,16,134,47,5,163,141,134,58,603
0,Guapiaçu,12,18,0,3,8,28,2,0,36,13,41,14,129
0,Guapiara,8,13,1,4,7,28,1,5,37,25,56,7,122
0,Guará,146,39,0,3,3,76,71,4,87,60,136,7,517
0,Guaraçaí,6,0,0,0,3,4,0,1,5,15,20,2,53
0,Guaraci,8,14,3,4,4,39,7,2,41,18,39,6,138
0,Guarani d'Oeste,1,0,0,0,0,1,0,0,1,5,3,0,26
0,Guarantã,2,1,0,0,5,8,0,1,9,12,20,3,74
0,Guararapes,15,44,0,7,12,81,29,7,120,62,143,20,289
0,Guararema,14,23,0,6,8,50,2,2,56,58,108,36,336
0,Guaratinguetá,64,100,0,22,52,301,19,22,347,288,589,67,1.291
0,Guareí,20,74,0,5,22,41,11,9,51,15,63,15,139
0,Guariba,17,66,1,6,11,75,6,28,95,68,83,44,259
0,Guarujá,126,161,44,54,163,659,152,17,802,331,992,439,1.59
0,Guarulhos,74,660,56,123,311,2.234,258,97,2.83,515,3.908,2.432,8.916
0,Guatapará,12,26,1,6,6,40,0,0,55,6,46,3,97
0,Guzolândia,2,0,0,0,0,6,0,0,7,10,16,1,42
0,Herculândia,4,1,0,4,4,6,0,0,7,6,11,2,51
0,Holambra,20,1,1,0,2,31,1,4,33,1,32,4,96
0,Hortolândia,23,302,0,32,73,508,56,10,617,251,832,503,1.344
0,Iacanga,23,11,2,6,17,25,1,0,30,12,37,4,84
0,Iacri,5,3,4,2,1,16,0,1,16,35,48,0,79
0,Iaras,13,9,4,1,1,16,0,0,19,15,31,4,59
0,Ibaté,36,43,2,6,11,43,0,1,55,41,84,39,225
0,Ibirá,11,10,0,12,23,26,2,0,28,17,43,2,102
0,Ibirarema,9,3,5,2,10,13,1,0,15,16,29,3,54
0,Ibitinga,89,105,9,6,27,262,8,7,325,108,374,96,764
0,Ibiúna,31,39,4,22,48,168,7,6,191,94,285,69,648
0,Icém,5,1,0,4,2,2,1,4,4,7,9,9,69
0,Iepê,11,2,2,6,6,16,0,0,20,22,38,0,83
0,Igaraçu do Tietê,62,42,23,2,10,75,19,6,93,55,130,19,337
0,Igarapava,174,14,0,12,4,83,75,1,89,59,142,8,564
0,Igaratá,10,4,0,0,2,25,2,1,28,23,48,22,248
0,Iguape,72,49,21,11,34,111,24,5,142,75,186,5,384
0,Ilha Comprida,28,28,0,4,6,102,14,4,143,30,131,10,357
0,Ilha Solteira,65,25,2,5,20,71,13,17,88,61,128,19,324
0,Ilhabela,38,40,0,5,8,89,7,5,104,35,124,9,308
0,Indaiatuba,174,238,44,34,59,335,47,44,421,219,555,235,1.256
0,Indiana,2,2,0,4,3,9,1,0,10,2,11,0,68
0,Indiaporã,5,2,0,2,1,3,1,0,3,9,6,2,39
0,Inúbia Paulista,2,0,0,0,7,2,0,0,5,5,2,1,25
0,Ipaussu,14,16,0,4,7,26,1,6,33,28,54,7,116
0,Iperó,40,63,9,9,14,81,15,2,82,29,111,40,256
0,Ipeúna,5,0,0,3,18,11,2,0,17,15,26,14,62
0,Ipiguá,3,1,0,1,2,1,0,1,1,2,3,17,30
0,Iporanga,1,4,0,4,8,9,1,0,11,12,21,5,62
0,Ipuã,100,29,0,0,3,37,2,1,42,22,59,14,132
0,Iracemápolis,22,23,0,5,18,33,17,1,42,12,47,44,213
0,Irapuã,13,3,2,0,0,11,0,3,11,26,37,4,100
0,Irapuru,8,19,2,0,3,25,1,1,29,15,25,0,116
0,Itaberá,12,15,0,0,8,30,6,3,46,29,58,11,126
0,Itaí,31,40,5,5,14,84,8,17,101,48,132,22,203
0,Itajobi,19,6,0,0,10,8,2,3,10,14,22,2,108
0,Itaju,1,1,0,0,3,4,0,0,5,3,7,4,22
0,Itanhaém,113,147,2,14,40,464,118,14,546,302,757,288,1.316
0,Itaóca,0,0,0,3,6,3,0,0,4,1,4,0,25
0,Itapecerica da Serra,165,136,3,32,64,387,0,0,475,192,579,383,1.11
0,Itapetininga,183,438,5,14,65,629,235,18,777,470,1.081,148,1.99
0,Itapeva,119,111,1,16,42,347,8,18,396,194,537,72,1.169
0,Itapevi,49,157,19,25,67,309,121,6,360,228,537,353,902
0,Itapira,35,188,46,22,28,192,50,15,231,124,392,116,904
0,Itapirapuã Paulista,3,0,0,1,4,2,0,1,2,3,5,2,22
0,Itápolis,73,111,38,1,42,153,2,31,174,79,220,39,559
0,Itaporanga,17,10,0,3,7,23,2,2,23,36,59,9,116
0,Itapuí,12,18,2,1,4,41,6,1,59,43,84,9,141
0,Itapura,12,8,0,0,0,3,0,1,4,7,10,0,74
0,Itaquaquecetuba,1,299,2,43,98,703,211,12,892,297,1.022,828,2.312
0,Itararé,90,58,11,12,22,186,24,7,217,86,272,25,560
0,Itariri,17,8,0,5,12,32,1,0,41,36,68,20,100
0,Itatiba,98,103,23,10,24,204,14,10,256,92,296,181,626
0,Itatinga,19,18,0,2,9,51,4,3,63,71,51,15,168
0,Itirapina,84,65,39,4,18,44,0,4,59,58,102,24,203
0,Itirapuã,23,1,0,2,3,11,36,3,12,11,22,9,92
0,Itobi,5,6,2,2,4,15,3,2,18,7,22,3,89
0,Itu,116,206,43,34,92,451,7,0,543,368,911,111,1.398
0,Itupeva,49,56,2,19,54,127,26,1,156,61,188,68,539
0,Ituverava,251,89,7,7,10,136,221,6,160,74,210,51,705
0,Jaborandi,10,8,1,0,0,15,2,0,15,9,15,5,65
0,Jaboticabal,61,125,13,20,49,201,8,10,225,152,230,112,913
0,Jacareí,188,372,23,63,128,653,234,23,781,373,1.026,379,2.225
0,Jaci,5,4,1,3,2,9,0,0,11,15,24,6,57
0,Jacupiranga,18,6,0,9,12,49,7,4,68,49,98,6,252
0,Jaguariúna,46,54,11,9,15,149,17,3,176,79,229,31,419
0,Jales,78,67,5,3,5,93,0,8,119,184,277,32,715
0,Jambeiro,4,1,0,2,4,20,0,0,27,3,23,15,45
0,Jandira,24,62,4,4,25,141,36,0,162,129,270,106,535
0,Jardinópolis,61,105,29,26,42,181,58,33,202,57,238,104,496
0,Jarinu,9,27,0,10,15,57,8,3,72,36,93,51,265
0,Jaú,115,218,50,28,46,456,83,12,519,262,718,128,1.18
0,Jeriquara,29,2,0,2,2,18,10,0,18,6,24,2,54
0,Joanópolis,6,11,1,3,3,24,2,2,39,19,43,10,123
0,João Ramalho,11,1,0,3,1,9,0,0,9,12,21,3,63
0,José Bonifácio,50,31,1,14,10,70,14,1,88,56,126,44,428
0,Júlio Mesquita,2,1,0,0,0,5,1,0,5,11,16,0,61
0,Jumirim,1,1,0,0,0,10,0,0,15,0,15,4,37
0,Jundiaí,251,337,99,40,201,1.067,168,16,1.268,393,1.456,612,3.598
0,Junqueirópolis,28,19,2,2,8,61,8,1,75,26,87,5,370
0,Juquiá,5,18,0,8,25,51,5,3,59,43,94,16,192
0,Juquitiba,15,21,0,0,9,27,0,0,32,65,92,34,183
0,Lagoinha,4,2,0,1,2,5,0,0,5,2,7,0,16
0,Laranjal Paulista,19,84,9,3,9,128,21,2,147,56,128,30,348
0,Lavínia,22,34,0,0,0,9,0,0,10,51,60,0,127
0,Lavrinhas,8,12,0,6,9,17,2,0,17,11,28,13,97
0,Leme,51,475,8,30,47,350,71,160,433,220,644,129,823
0,Lençóis Paulista,86,83,27,10,30,162,33,20,190,100,262,54,659
0,Limeira,109,664,2,30,100,1.087,497,61,1.28,501,1.685,767,3.569
0,Lindóia,29,11,0,2,3,29,1,4,34,13,42,16,115
0,Lins,63,90,22,25,43,279,90,37,333,169,448,120,976
0,Lorena,83,256,8,24,44,244,96,58,279,202,446,110,856
0,Lourdes,0,0,0,2,2,5,0,0,6,3,8,3,17
0,Louveira,62,27,9,8,12,69,19,1,89,54,123,29,392
0,Lucélia,30,33,0,2,7,42,12,7,53,54,42,5,333
0,Lucianópolis,2,0,0,0,0,2,0,0,2,1,3,1,13
0,Luís Antônio,30,32,4,1,1,22,14,7,33,21,39,7,94
0,Luiziânia,2,5,0,2,3,9,0,0,10,9,18,0,46
0,Lupércio,6,4,3,2,4,7,0,0,7,4,11,1,37
0,Lutécia,3,0,0,0,0,3,0,0,4,3,6,1,22
0,Macatuba,14,10,3,3,7,28,9,6,38,44,72,18,164
0,Macaubal,4,2,0,2,4,17,0,0,22,22,39,8,137
0,Macedônia,3,1,0,0,0,8,0,0,9,6,9,0,37
0,Magda,1,0,0,0,1,0,0,0,0,5,5,0,18
0,Mairinque,26,57,0,9,11,114,14,3,155,29,184,46,303
0,Mairiporã,13,54,1,15,63,195,25,15,244,79,307,188,679
0,Manduri,23,17,1,5,5,38,0,0,42,23,61,3,93
0,Marabá Paulista,4,1,1,0,0,10,1,0,10,5,15,0,38
0,Maracaí,5,4,0,0,7,23,5,8,25,19,42,4,160
0,Marapoama,1,1,0,0,1,3,0,0,5,3,6,1,21
0,Mariápolis,2,0,0,0,0,5,0,1,6,5,5,1,55
0,Marília,237,334,110,47,87,583,114,62,680,488,1.071,209,2.639
0,Marinópolis,1,0,0,0,0,0,0,3,0,0,0,1,14
0,Martinópolis,20,37,9,3,6,74,19,15,108,44,118,6,423
0,Matão,45,159,8,7,27,196,11,47,240,110,312,105,661
0,Mauá,67,205,43,48,122,657,114,13,843,310,963,812,2.448
0,Mendonça,9,4,0,1,5,5,1,1,8,10,15,3,36
0,Meridiano,5,1,0,0,2,14,0,0,15,12,23,1,46
0,Mesópolis,1,0,0,0,0,0,0,0,0,6,4,0,20
0,Miguelópolis,118,66,9,7,24,117,85,3,131,46,163,30,524
0,Mineiros do Tietê,19,19,7,7,8,31,10,2,43,17,48,12,105
0,Mira Estrela,2,2,0,2,2,5,0,0,5,4,5,1,40
0,Miracatu,11,12,0,15,21,49,3,0,64,67,117,19,236
0,Mirandópolis,86,82,14,12,24,51,7,3,56,112,153,6,391
0,Mirante do Paranapanema,13,11,1,2,10,47,3,0,50,26,73,4,210
0,Mirassol,41,81,2,13,32,120,13,0,159,132,252,41,711
0,Mirassolândia,4,4,0,0,2,4,1,1,4,15,19,2,78
0,Mococa,57,173,15,15,26,224,75,25,273,151,397,33,883
0,Mogi das Cruzes,68,424,10,37,98,1.049,198,44,1.238,607,1.652,518,4.352
0,Mogi Guaçu,84,163,26,19,66,313,56,24,364,166,481,225,1.49
0,Mogi Mirim,107,186,25,13,39,257,70,17,318,129,417,234,1.477
0,Mombuca,1,1,1,1,1,3,0,0,4,2,5,1,36
0,Monções,1,0,0,0,0,3,0,0,8,2,5,1,22
0,Mongaguá,93,134,43,11,40,329,41,12,417,102,412,155,830
0,Monte Alegre do Sul,5,2,0,2,0,7,0,0,8,6,12,2,71
0,Monte Alto,34,57,10,2,8,97,5,5,97,76,97,61,581
0,Monte Aprazível,7,21,2,9,2,41,3,4,48,60,101,15,258
0,Monte Azul Paulista,62,24,1,9,4,43,3,3,52,37,80,9,223
0,Monte Castelo,2,0,0,0,0,2,0,0,2,10,12,0,28
0,Monte Mor,32,64,0,6,26,181,31,14,218,79,287,123,600
0,Monteiro Lobato,0,0,0,0,1,3,0,1,4,1,4,12,59
0,Morro Agudo,102,43,3,5,13,97,16,4,121,49,152,32,410
0,Morungaba,1,2,0,1,2,17,0,0,19,13,30,7,88
0,Motuca,3,0,0,1,1,11,0,0,13,5,16,2,51
0,Murutinga do Sul,5,3,0,0,0,3,1,2,4,9,12,1,22
0,Nantes,1,0,2,1,0,3,0,0,3,3,6,0,11
0,Narandiba,6,1,2,0,1,7,1,1,7,8,15,1,58
0,Natividade da Serra,10,4,0,14,24,21,0,0,24,9,30,4,110
0,Nazaré Paulista,7,14,0,12,17,70,0,0,88,33,102,41,262
0,Neves Paulista,4,1,0,1,4,5,0,0,7,30,36,4,70
0,Nhandeara,15,1,0,1,6,6,0,2,7,45,42,4,174
0,Nipoã,0,5,0,0,0,13,0,0,14,18,31,0,65
0,Nova Aliança,7,3,0,0,1,6,3,3,11,9,15,4,67
0,Nova Campina,3,3,0,2,2,13,0,0,13,11,24,7,40
0,Nova Canaã Paulista,1,0,0,0,0,3,0,0,3,0,3,0,20
0,Nova Castilho,1,0,0,0,0,1,0,0,1,1,2,0,14
0,Nova Europa,21,8,1,2,9,22,0,5,26,6,26,2,54
