,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Narandiba,1,0,0,11,8,1,0,0,2,4,6,0,13
0,Natividade da Serra,0,1,0,13,22,15,1,0,25,10,25,3,63
0,Nazaré Paulista,5,3,0,8,19,17,2,0,17,8,19,21,163
0,Neves Paulista,0,2,0,4,2,8,0,0,10,4,8,0,88
0,Nhandeara,3,1,1,4,5,6,0,0,9,22,7,5,90
0,Nipoã,0,0,0,4,2,0,0,0,0,6,0,1,34
0,Nova Aliança,1,2,0,1,5,8,0,0,11,7,10,3,37
0,Nova Campina,0,0,0,15,13,2,0,0,2,2,4,1,22
0,Nova Canaã Paulista,0,0,0,2,0,0,0,0,0,0,0,0,14
0,Nova Castilho,0,0,0,0,0,2,0,0,6,1,3,0,9
0,Nova Europa,2,1,0,7,4,4,0,0,8,7,5,1,28
0,Nova Granada,4,10,2,13,23,42,0,3,45,35,41,1,253
0,Nova Guataporanga,2,0,1,4,1,4,0,0,7,4,8,1,16
0,Nova Independência,0,0,0,1,1,1,0,0,1,1,2,0,11
0,Nova Luzitânia,0,0,0,3,2,2,1,1,2,6,7,0,25
0,Nova Odessa,24,9,4,11,29,83,17,0,115,39,88,129,322
0,Novais,3,0,0,8,6,3,0,0,6,0,3,2,18
0,Novo Horizonte,22,9,2,20,44,57,8,15,68,86,81,3,405
0,Nuporanga,7,1,1,3,6,5,0,0,11,6,5,5,67
0,Ocauçu,0,0,0,4,7,4,0,0,4,3,4,0,39
0,Óleo,0,0,0,1,4,2,0,0,2,0,2,0,12
0,Olímpia,27,11,1,19,28,56,149,7,82,77,56,17,503
0,Onda Verde,2,1,0,4,6,9,2,0,9,5,10,0,68
0,Oriente,3,0,0,0,1,5,0,0,5,0,5,0,42
0,Orindiúva,0,0,0,4,5,6,0,0,7,6,6,3,33
0,Orlândia,46,21,1,44,29,62,12,0,71,38,68,19,311
0,Osasco,140,150,18,321,682,1.298,123,6,1.724,385,1.750,1.848,5.401
0,Oscar Bressane,0,0,0,0,3,2,0,0,2,2,2,0,12
0,Osvaldo Cruz,43,10,4,10,20,70,2,0,84,42,70,1,303
0,Ourinhos,102,68,26,21,53,186,4,2,252,153,339,60,878
0,Ouro Verde,0,1,0,7,6,8,0,0,10,9,17,0,48
0,Ouroeste,2,1,0,4,10,2,0,0,2,22,3,0,47
0,Pacaembu,7,19,11,2,5,38,5,3,57,24,38,0,159
0,Palestina,7,6,0,6,8,21,1,0,29,14,21,1,101
0,Palmares Paulista,6,1,1,6,8,15,0,0,18,11,26,2,58
0,Palmeira d'Oeste,2,0,0,4,6,4,0,0,5,17,5,0,78
0,Palmital,20,8,0,11,18,36,0,0,42,46,36,11,202
0,Panorama,17,5,0,24,29,25,1,2,32,69,94,5,179
0,Paraguaçu Paulista,33,14,0,33,59,72,0,3,92,70,72,35,415
0,Paraibuna,12,5,1,13,20,34,0,0,40,5,45,18,360
0,Paraíso,0,1,0,3,1,4,0,0,5,1,5,1,54
0,Paranapanema,3,1,0,8,11,6,0,0,6,34,40,10,82
0,Paranapuã,0,0,0,2,2,1,0,0,1,6,1,0,17
0,Parapuã,3,3,0,14,20,26,0,0,33,9,35,7,177
0,Pardinho,3,0,0,3,2,2,2,0,3,2,2,4,46
0,Pariquera-Açu,13,4,0,8,12,16,1,2,23,32,45,5,147
0,Parisi,0,0,0,2,0,3,0,0,3,0,3,1,13
0,Patrocínio Paulista,9,3,0,4,8,4,0,0,7,11,4,4,85
0,Paulicéia,1,1,0,12,15,11,0,0,16,15,26,3,50
0,Paulínia,121,31,0,21,57,89,2,7,134,113,221,80,569
0,Paulistânia,0,0,0,4,6,0,0,0,0,6,6,0,8
0,Paulo de Faria,2,2,0,5,6,23,0,0,26,15,23,3,115
0,Pederneiras,36,5,1,31,43,54,3,1,69,69,123,32,316
0,Pedra Bela,2,1,0,10,18,6,0,0,10,1,7,1,46
0,Pedranópolis,1,0,0,5,9,2,0,0,3,1,2,0,12
0,Pedregulho,16,4,2,2,7,14,0,0,17,14,14,3,166
0,Pedreira,23,5,1,9,8,68,5,3,78,19,97,23,295
0,Pedrinhas Paulista,0,0,0,0,0,2,0,0,2,1,2,1,15
0,Pedro de Toledo,3,4,2,23,34,15,1,4,26,16,31,2,146
0,Penápolis,81,45,6,15,43,113,4,2,142,78,170,14,585
0,Pereira Barreto,22,12,3,16,33,41,0,7,47,85,127,11,513
0,Pereiras,7,0,1,3,15,4,1,0,7,8,4,1,81
0,Peruíbe,65,43,2,42,124,192,4,0,241,114,270,81,699
0,Piacatu,5,1,0,3,4,4,0,0,9,6,10,0,28
0,Piedade,7,4,3,13,46,54,3,1,72,93,165,47,307
0,Pilar do Sul,4,1,2,22,22,51,1,0,54,242,296,4,266
0,Pindamonhangaba,68,39,6,45,80,321,9,0,358,25,321,103,1.287
0,Pindorama,11,1,2,13,26,32,0,0,43,18,47,4,191
0,Pinhalzinho,12,5,0,1,3,11,1,0,13,12,22,4,83
0,Piquerobi,1,0,0,1,4,1,1,0,4,6,2,0,12
0,Piquete,14,3,2,3,10,16,0,1,20,10,29,3,208
0,Piracaia,6,6,0,14,19,34,0,0,54,55,90,12,243
0,Piracicaba,264,193,2,171,332,621,45,11,875,324,999,555,2.721
0,Piraju,14,9,4,14,29,42,2,1,62,83,124,13,268
0,Pirajuí,86,11,0,9,19,25,0,0,28,27,53,3,185
0,Pirangi,3,0,0,2,2,8,0,0,8,11,8,3,81
0,Pirapora do Bom Jesus,1,4,2,13,27,27,2,0,39,17,44,8,189
0,Pirapozinho,21,5,4,17,11,14,0,1,16,51,62,3,135
0,Pirassununga,55,25,4,30,68,126,1,9,167,130,116,84,847
0,Piratininga,3,1,0,12,18,16,0,0,27,14,30,8,72
0,Pitangueiras,12,13,0,22,40,35,4,3,44,53,38,12,222
0,Planalto,1,0,0,0,1,2,0,0,3,8,2,0,36
0,Platina,0,0,0,2,3,1,0,0,1,2,1,0,12
0,Poá,20,17,0,34,55,187,14,4,360,130,318,198,793
0,Poloni,4,0,0,5,9,7,0,0,9,4,8,3,69
0,Pompéia,6,5,0,4,11,17,0,0,18,14,17,2,158
0,Pongaí,2,0,0,1,4,1,0,0,1,4,1,2,16
0,Pontal,11,13,1,38,72,56,18,1,72,39,56,15,268
0,Pontalinda,1,0,0,4,3,0,0,0,0,5,0,0,26
0,Pontes Gestal,1,0,0,3,1,0,0,0,0,2,0,0,28
0,Populina,1,0,0,5,9,2,0,0,2,8,1,0,24
0,Porangaba,3,3,0,1,4,8,0,1,9,12,8,0,105
0,Porto Feliz,17,2,7,11,22,61,0,1,89,79,168,59,294
0,Porto Ferreira,45,12,0,31,38,54,0,0,80,79,70,50,552
0,Potim,17,19,49,5,7,58,0,0,65,30,89,2,227
0,Potirendaba,0,3,0,2,5,10,0,0,11,12,11,7,95
0,Pracinha,5,0,3,0,0,1,0,0,1,1,1,0,9
0,Pradópolis,14,9,5,8,4,49,4,0,57,9,51,5,135
0,Praia Grande,259,137,17,125,313,522,96,0,573,199,674,777,2.681
0,Pratânia,1,0,0,1,5,0,0,0,0,1,0,2,28
0,Presidente Alves,1,0,0,4,0,0,0,0,0,1,1,2,17
0,Presidente Bernardes,32,4,0,14,6,6,0,0,8,32,32,0,121
0,Presidente Epitácio,46,35,2,69,79,99,3,3,118,82,102,14,521
0,Presidente Prudente,225,48,6,138,219,264,12,12,353,394,563,68,2.092
0,Presidente Venceslau,55,41,9,33,51,60,9,12,80,76,62,1,341
0,Promissão,23,5,0,25,42,58,0,0,72,62,58,15,261
0,Quadra,0,1,0,1,5,4,0,0,9,1,4,5,14
0,Quatá,7,1,2,3,5,5,1,1,7,3,5,2,78
0,Queiroz,0,0,0,3,12,0,0,0,0,3,1,0,11
0,Queluz,1,4,0,2,4,12,0,0,17,18,12,4,104
0,Quintana,3,0,0,2,9,6,1,0,6,6,9,1,34
0,Rafard,3,0,0,1,1,3,0,0,7,5,9,6,50
0,Rancharia,21,6,1,80,28,19,1,0,27,80,96,5,206
0,Redenção da Serra,0,1,0,2,4,5,0,0,5,3,8,1,17
0,Regente Feijó,6,3,5,10,10,20,1,3,24,45,19,2,225
0,Reginópolis,0,0,0,3,17,3,0,0,7,15,18,0,23
0,Registro,61,48,2,27,48,163,7,0,218,150,313,15,906
0,Restinga,6,2,0,4,4,9,0,0,11,7,9,4,80
0,Ribeira,0,1,0,0,0,3,0,0,5,2,5,0,18
0,Ribeirão Bonito,11,0,2,16,23,21,0,0,35,13,21,4,96
0,Ribeirão Branco,5,0,0,3,21,16,1,0,17,14,30,3,92
0,Ribeirão Corrente,1,0,0,2,5,4,0,0,6,9,4,0,21
0,Ribeirão do Sul,0,0,0,4,9,1,0,0,1,2,3,0,8
0,Ribeirão dos Índios,0,0,0,0,2,0,0,0,0,3,0,0,15
0,Ribeirão Grande,0,0,0,3,13,4,0,0,6,3,7,1,24
0,Ribeirão Pires,26,5,8,31,88,212,23,0,320,141,240,475,1.063
0,Ribeirão Preto,558,605,0,196,460,1.250,200,77,1.565,492,1.259,990,5.656
0,Rifaina,2,0,0,8,2,3,0,0,5,5,3,1,56
0,Rincão,8,4,0,7,7,18,0,0,24,50,18,5,92
0,Rinópolis,0,0,1,18,27,7,0,0,11,10,8,3,42
0,Rio Claro,132,64,0,91,211,427,23,1,558,157,586,420,1.789
0,Rio das Pedras,12,8,0,5,13,25,0,0,32,17,42,21,178
0,Rio Grande da Serra,14,6,0,7,13,57,3,0,78,35,86,57,324
0,Riolândia,14,11,8,5,14,29,2,0,37,7,29,1,162
0,Riversul,2,1,0,11,9,4,0,0,5,14,18,0,53
0,Rosana,11,4,0,30,38,24,0,2,29,25,27,3,197
0,Roseira,16,3,3,2,14,26,4,0,29,14,42,7,222
0,Rubiácea,1,0,0,3,4,1,0,0,1,0,1,2,8
0,Rubinéia,1,0,1,10,9,4,1,0,4,2,4,2,30
0,Sabino,5,2,1,4,13,10,0,0,11,10,12,1,34
0,Sagres,1,0,2,0,1,1,1,0,4,2,1,0,30
0,Sales,2,1,0,10,4,7,0,1,8,5,9,2,42
0,Sales Oliveira,18,8,4,11,11,10,0,1,14,6,10,8,93
0,Salesópolis,5,1,0,7,16,28,0,0,29,2,29,15,198
0,Salmourão,3,0,0,0,3,1,0,1,1,3,1,0,19
0,Saltinho,1,0,0,0,2,3,1,0,5,2,5,7,40
0,Salto,51,12,6,47,73,171,16,4,215,109,324,104,674
0,Salto de Pirapora,15,8,1,8,26,68,9,2,98,29,127,30,306
0,Salto Grande,1,3,0,9,18,20,0,0,23,8,31,2,62
0,Sandovalina,0,0,0,3,4,1,0,0,1,3,2,0,59
0,Santa Adélia,5,2,1,7,5,15,0,0,16,10,25,4,88
0,Santa Albertina,0,0,0,3,5,2,0,0,2,16,2,0,37
0,Santa Bárbara d'Oeste,132,44,0,64,124,192,14,1,247,217,146,203,753
0,Santa Branca,9,5,2,2,7,32,8,7,45,31,74,8,149
0,Santa Clara d'Oeste,0,0,0,0,0,2,0,0,2,1,2,0,18
0,Santa Cruz da Conceição,1,0,0,1,4,3,0,0,4,1,5,8,156
0,Santa Cruz da Esperança,0,0,0,1,0,0,0,0,0,0,0,0,10
0,Santa Cruz das Palmeiras,47,17,8,20,23,41,0,5,55,38,80,10,273
0,Santa Cruz do Rio Pardo,44,24,0,31,44,67,1,0,99,62,129,15,390
0,Santa Ernestina,2,0,2,6,2,5,0,0,6,7,6,0,32
0,Santa Fé do Sul,9,14,1,18,13,51,25,22,61,74,51,4,390
0,Santa Gertrudes,7,2,2,3,8,10,1,0,16,8,17,7,147
0,Santa Isabel,14,14,2,16,47,144,34,19,205,69,332,73,542
0,Santa Lúcia,5,1,0,3,5,6,1,1,10,12,6,4,38
0,Santa Maria da Serra,1,0,0,6,3,5,0,0,5,5,10,5,34
0,Santa Mercedes,1,0,1,4,1,1,0,0,1,4,5,0,21
0,Santa Rita do Passa Quatro,20,22,0,22,33,41,0,0,57,42,41,7,303
0,Santa Rita d'Oeste,0,0,0,2,2,0,0,0,0,3,1,0,10
0,Santa Rosa do Viterbo,2,14,0,12,9,24,3,1,45,37,24,1,197
0,Santa Salete,0,0,0,1,1,0,0,0,0,2,0,0,22
0,Santana da Ponte Pensa,0,0,0,2,3,1,0,0,1,0,1,1,16
0,Santana de Parnaíba,11,6,7,14,67,54,0,0,77,70,122,81,469
0,Santo Anastácio,24,4,2,16,27,22,0,3,28,33,22,3,169
0,Santo André,94,102,5,206,797,1.223,435,13,1.634,314,1.551,4.514,5.128
0,Santo Antônio da Alegria,0,2,0,2,2,8,0,0,10,12,8,3,58
0,Santo Antônio de Posse,12,4,4,7,24,20,0,1,29,9,33,17,151
0,Santo Antônio do Aracanguá,4,0,1,9,36,5,0,0,5,8,13,5,50
0,Santo Antônio do Jardim,5,4,1,5,9,16,2,1,20,8,24,11,67
0,Santo Antônio do Pinhal,1,0,0,5,6,3,0,0,3,4,7,3,110
0,Santo Expedito,0,0,0,4,1,1,0,0,3,0,1,0,6
0,Santópolis do Aguapeí,2,2,2,16,10,7,3,0,9,6,13,1,50
0,Santos,803,552,56,125,404,1.039,587,153,1.287,562,1.563,707,6.530
0,São Bento do Sapucaí,1,3,0,1,1,5,0,0,10,3,8,1,72
0,São Bernardo do Campo,90,99,178,200,649,1.047,246,2,1.850,482,2.328,2.295,8.959
0,São Caetano do Sul,42,8,50,24,112,299,5,0,693,321,1.014,421,1.513
0,São Carlos,281,81,11,75,220,325,4,0,447,189,359,183,1.481
0,São Francisco,0,0,0,0,0,1,0,0,1,2,1,0,14
0,São João da Boa Vista,189,27,7,13,43,113,7,1,144,128,270,33,909
0,São João das Duas Pontes,0,0,0,3,1,0,0,0,0,3,0,0,20
0,São João de Iracema,1,0,0,4,3,1,0,0,1,0,1,0,15
0,São João do Pau d'Alho,0,0,0,1,2,0,0,0,0,6,6,0,10
0,São Joaquim da Barra,59,12,1,19,28,71,4,0,85,129,88,11,501
0,São José da Bela Vista,3,4,0,1,1,10,0,0,10,9,10,4,43
0,São José do Barreiro,5,2,0,2,6,7,0,0,7,4,7,0,61
0,São José do Rio Pardo,61,11,6,12,43,46,0,0,53,66,114,37,463
0,São José do Rio Preto,295,256,1,132,308,1.012,28,4,1.291,556,1.112,591,3.362
0,São José dos Campos,157,281,68,282,601,1.307,111,7,1.640,549,1.850,1.155,5.750
0,São Lourenço da Serra,0,0,0,5,7,8,0,0,12,12,20,22,131
0,São Luís do Paraitinga,1,2,0,1,6,5,0,0,6,3,35,4,99
0,São Manuel,39,14,3,33,49,53,4,0,74,88,53,26,446
0,São Miguel Arcanjo,13,8,0,10,24,31,0,0,47,23,40,10,201
0,São Paulo,3.133,3.242,211,4.280,12.618,20.086,1.794,412,27.108,9.212,24.777,39.443,93.828
0,São Pedro,23,14,0,29,21,48,0,0,69,41,87,38,343
0,São Pedro do Turvo,0,0,1,5,10,5,0,0,5,9,14,1,56
0,São Roque,42,21,0,53,99,196,4,4,256,104,360,139,629
0,São Sebastião,100,46,10,43,122,273,11,5,349,84,394,85,796
0,São Sebastião da Grama,8,1,2,4,4,7,0,0,9,19,28,7,102
0,São Simão,7,3,0,5,15,20,3,2,45,20,22,8,205
0,São Vicente,402,130,26,145,255,441,98,13,545,246,657,468,2.259
0,Sarapuí,6,4,1,3,6,6,1,0,6,13,8,9,50
0,Sarutaiá,1,0,0,3,4,5,0,0,5,17,22,2,43
0,Sebastianópolis do Sul,0,0,0,2,1,0,0,0,0,2,0,0,29
0,Serra Azul,27,4,0,3,9,8,3,0,8,11,10,4,107
0,Serra Negra,53,8,0,13,13,35,1,0,49,50,85,17,247
0,Serrana,35,6,0,26,30,27,4,0,42,64,27,25,304
0,Sertãozinho,141,89,0,67,121,194,64,2,254,99,195,155,828
0,Sete Barras,6,7,3,17,41,17,0,0,20,17,34,3,115
0,Severínia,7,0,0,3,3,25,4,0,34,12,25,0,114
0,Silveiras,1,0,0,4,8,9,0,0,11,11,9,2,41
0,Socorro,18,8,1,8,24,26,8,5,40,58,84,21,253
0,Sorocaba,354,347,63,229,493,1.457,98,32,1.911,412,2.323,558,4.138
0,Sud Mennucci,2,2,0,7,5,6,0,2,6,14,20,0,80
0,Sumaré,43,23,1,86,229,317,30,11,449,121,441,542,1.125
0,Suzanápolis,0,0,0,1,2,1,0,0,1,7,8,0,39
0,Suzano,28,27,1,85,203,318,27,43,444,211,530,411,1.740
0,Tabapuã,1,0,0,7,7,4,0,0,4,1,5,2,75
0,Tabatinga,9,2,0,15,11,10,0,0,13,18,10,2,77
0,Taboão da Serra,31,52,7,73,237,262,118,8,364,158,422,642,1.352
0,Taciba,2,0,1,8,10,0,0,0,0,9,4,3,52
0,Taguaí,0,1,0,2,2,2,0,0,2,19,21,1,35
0,Taiaçu,3,2,0,9,2,10,0,0,13,4,10,3,46
0,Taiúva,1,1,0,4,10,12,0,0,21,3,12,1,46
0,Tambaú,15,10,2,8,15,36,0,5,56,32,71,14,275
0,Tanabi,3,10,0,1,2,40,0,0,54,39,42,5,274
0,Tapiraí,4,0,0,17,38,14,0,0,16,5,21,8,109
0,Tapiratiba,11,2,4,4,20,12,0,0,19,6,22,4,91
0,Taquaral,0,0,0,0,1,2,0,0,3,3,3,0,10
0,Taquaritinga,81,34,2,92,37,151,2,0,193,65,154,12,612
0,Taquarituba,9,10,0,9,10,22,0,0,28,18,40,3,258
0,Taquarivaí,1,1,1,4,4,5,0,0,6,1,6,0,40
0,Tarabaí,2,1,0,2,2,5,0,0,6,9,9,5,61
0,Tarumã,7,4,0,7,11,8,1,1,9,12,8,3,63
0,Tatuí,48,56,16,57,99,181,16,0,242,124,215,170,758
0,Taubaté,185,211,6,61,182,501,82,14,751,409,923,307,2.637
0,Tejupá,1,0,0,1,2,1,0,0,1,8,9,0,29
0,Teodoro Sampaio,21,7,0,18,33,30,6,1,38,63,31,2,226
0,Terra Roxa,5,2,0,3,5,4,0,0,4,0,4,1,44
0,Tietê,26,6,3,29,31,84,0,0,160,61,221,42,438
0,Timburi,0,0,0,0,0,3,0,0,3,3,5,1,19
0,Torre de Pedra,0,0,0,0,0,0,0,0,0,3,0,0,13
0,Torrinha,2,0,0,3,5,6,0,1,7,8,14,1,51
0,Trabiju,1,0,0,0,0,1,0,0,1,1,1,0,8
0,Tremembé,26,25,19,14,26,58,0,1,69,36,94,26,238
0,Três Fronteiras,3,5,0,1,3,2,0,0,5,3,2,1,58
0,Tuiuti,1,1,0,0,3,1,0,0,3,1,2,6,38
0,Tupã,66,23,18,51,76,99,8,8,138,108,109,50,686
0,Tupi Paulista,7,2,0,6,4,22,0,0,26,15,37,4,127
0,Turiúba,1,1,0,2,3,1,0,1,1,1,2,1,22
0,Turmalina,0,0,0,4,1,0,0,0,0,0,0,0,15
0,Ubarana,0,0,0,1,3,8,2,0,18,8,8,0,62
0,Ubatuba,52,38,9,63,132,299,203,5,375,117,335,65,1.107
0,Ubirajara,0,0,0,3,2,0,1,0,0,2,2,1,15
0,Uchôa,3,1,0,0,3,3,0,0,5,5,4,3,33
0,União Paulista,0,0,0,0,0,0,0,0,0,1,0,0,27
0,Urânia,1,0,0,13,7,3,13,2,3,7,3,1,101
0,Uru,0,0,0,1,1,1,0,0,1,2,2,0,7
0,Urupês,6,3,0,12,7,14,0,1,34,22,15,0,122
0,Valentim Gentil,3,3,0,4,11,11,1,0,17,3,11,0,49
0,Valinhos,105,14,1,20,48,104,28,1,160,43,113,166,485
0,Valparaíso,43,14,3,26,27,22,7,0,35,45,73,2,278
0,Vargem,3,4,0,3,9,21,1,0,35,2,22,18,61
0,Vargem Grande do Sul,77,9,1,41,25,44,2,0,51,69,120,6,286
0,Vargem Grande Paulista,17,3,1,5,22,29,0,0,45,25,52,70,241
0,Várzea Paulista,25,10,0,22,45,52,10,1,68,69,121,98,239
0,Vera Cruz,2,4,0,3,5,21,0,0,24,0,20,3,96
0,Vinhedo,49,8,0,6,24,64,2,0,93,38,103,25,330
0,Viradouro,6,6,2,3,10,16,0,0,22,8,17,2,126
0,Vista Alegre do Alto,0,0,0,5,2,6,0,0,8,6,6,0,53
0,Vitória Brasil,2,0,0,3,0,1,0,0,1,1,1,1,12
0,Votorantim,60,29,1,33,59,188,0,6,247,32,279,60,836
0,Votuporanga,94,40,4,47,76,85,12,1,103,87,96,30,815
