,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Areiópolis,0,7,0,3,4,12,4,0,18,5,12,0,42
0,Ariranha,1,1,0,6,3,6,1,0,6,24,16,0,72
0,Artur Nogueira,54,19,0,7,11,71,0,0,80,19,76,74,431
0,Arujá,0,49,2,10,34,114,12,0,141,14,170,140,498
0,Aspásia,0,0,0,3,1,1,0,0,1,0,1,0,12
0,Assis,249,107,0,15,52,319,5,3,381,235,319,112,1.031
0,Atibaia,65,124,2,18,58,355,41,0,477,89,418,179,1.688
0,Auriflama,13,8,2,5,5,23,1,2,32,17,47,3,107
0,Avaí,1,4,0,4,5,9,0,0,10,3,6,1,21
0,Avanhandava,26,8,16,1,2,18,4,5,20,9,27,3,102
0,Avaré,92,90,41,13,51,169,10,18,222,127,294,42,864
0,Bady Bassitt,13,9,0,2,6,24,0,0,31,18,32,7,84
0,Balbinos,31,2,58,0,2,1,1,0,1,3,4,0,85
0,Bálsamo,4,1,0,1,6,10,1,3,10,9,10,0,44
0,Bananal,5,3,0,4,5,12,2,0,15,8,20,3,109
0,Barão de Antonina,0,0,0,3,3,2,0,1,2,4,6,0,13
0,Barbosa,1,1,0,1,1,4,0,0,6,20,23,2,48
0,Bariri,65,31,0,10,10,50,1,0,68,54,104,2,275
0,Barra Bonita,36,19,0,5,6,58,2,2,74,60,118,18,362
0,Barra do Chapéu,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Barra do Turvo,3,0,0,1,10,15,0,0,17,14,29,3,118
0,Barretos,246,138,0,21,37,253,234,9,311,168,253,81,1.677
0,Barrinha,34,19,0,3,17,42,9,0,54,27,42,10,200
0,Barueri,28,149,2,34,98,352,17,49,453,213,566,322,1.815
0,Bastos,10,2,3,4,4,25,4,6,28,37,32,9,182
0,Batatais,265,62,5,9,22,96,124,36,286,174,96,10,529
0,Bauru,101,112,19,53,144,444,51,17,565,473,843,324,1.909
0,Bebedouro,49,92,4,12,77,164,120,2,224,141,169,21,747
0,Bento de Abreu,1,0,1,1,18,2,0,0,2,0,2,2,19
0,Bernardino de Campos,17,3,0,2,2,6,2,0,11,17,23,2,59
0,Bertioga,43,45,13,11,18,137,24,0,168,119,223,64,422
0,Bilac,3,5,0,5,9,11,2,0,14,18,31,1,68
0,Birigui,86,54,4,23,87,228,32,11,267,229,460,102,1.376
0,Biritiba Mirim,6,11,0,3,17,24,49,0,30,32,56,16,172
0,Boa Esperança do Sul,20,14,1,1,5,27,0,0,33,32,27,4,102
0,Bocaina,1,3,0,2,3,12,0,0,21,12,24,1,61
0,Bofete,3,1,0,7,11,7,0,0,11,3,7,3,63
0,Boituva,43,43,4,15,22,118,0,0,147,44,118,28,401
0,Bom Jesus dos Perdões,17,15,7,1,10,41,6,0,49,22,66,15,186
0,Bom Sucesso de Itararé,0,0,0,5,0,2,0,0,2,6,8,0,37
0,Borá,0,0,1,0,0,0,0,0,0,1,0,0,6
0,Boracéia,2,0,0,2,4,2,0,0,2,2,4,2,25
0,Borborema,5,7,0,2,14,18,15,0,26,24,19,6,84
0,Borebi,1,0,0,0,0,0,0,0,0,3,3,3,14
0,Botucatu,47,139,6,9,49,272,37,2,325,450,272,103,1.104
0,Bragança Paulista,103,169,17,24,246,336,25,22,429,269,614,93,1.532
0,Braúna,1,0,1,3,4,5,0,1,11,5,10,4,26
0,Brejo Alegre,3,3,1,2,5,16,1,0,22,7,24,0,63
0,Brodowski,40,27,2,0,10,47,8,0,58,51,47,10,185
0,Brotas,18,8,0,3,17,22,0,3,24,26,48,4,206
0,Buri,6,7,0,6,15,31,10,4,41,15,46,2,217
0,Buritama,13,28,0,0,5,51,7,1,75,57,107,3,172
0,Buritizal,3,0,0,0,0,3,0,0,3,7,5,0,29
0,Cabrália Paulista,1,0,0,1,2,5,0,0,6,5,10,3,50
0,Cabreúva,18,32,0,4,16,49,16,0,79,20,69,52,198
0,Caçapava,33,58,3,12,25,205,33,2,233,104,309,87,404
0,Cachoeira Paulista,14,10,3,3,5,38,0,0,48,28,67,6,280
0,Caconde,25,3,1,1,8,19,0,0,20,15,34,3,187
0,Cafelândia,11,9,2,3,14,29,8,2,32,38,67,6,165
0,Caiabu,0,0,0,0,1,1,0,0,1,5,4,0,17
0,Caieiras,5,12,3,4,12,35,0,0,47,27,53,49,506
0,Caiuá,5,2,0,1,5,6,0,0,6,2,6,0,42
0,Cajamar,26,17,21,6,35,52,2,0,71,68,138,54,315
0,Cajati,57,15,7,5,10,48,3,4,65,49,97,3,184
0,Cajobi,9,0,0,0,3,5,0,0,6,7,5,1,63
0,Cajuru,18,12,1,1,5,33,3,3,39,82,33,13,227
0,Campina do Monte Alegre,4,4,1,1,4,7,0,1,9,8,7,0,40
0,Campinas,491,799,3,224,618,2.175,359,78,2.88,1.095,3.269,3.869,6.501
0,Campo Limpo Paulista,26,46,0,7,21,86,4,0,113,13,99,59,329
0,Campos do Jordão,17,28,4,3,4,118,1,1,179,67,186,34,403
0,Campos Novos Paulista,1,1,0,0,3,2,0,0,2,1,2,1,27
0,Cananéia,5,3,2,1,3,13,0,4,16,33,46,0,192
0,Canas,10,10,3,0,0,20,0,0,25,3,23,2,93
0,Cândido Mota,13,8,0,1,8,37,0,0,47,62,37,9,204
0,Cândido Rodrigues,0,0,0,0,0,1,0,0,1,0,1,0,17
0,Canitar,0,1,0,2,2,6,0,0,6,9,15,2,46
0,Capão Bonito,32,19,19,11,38,79,7,11,94,109,188,25,346
0,Capela do Alto,7,4,0,4,10,19,0,0,20,17,19,4,155
0,Capivari,47,38,3,5,11,101,1,5,136,76,178,35,347
0,Caraguatatuba,66,120,22,21,59,256,43,2,587,226,482,85,759
0,Carapicuíba,50,238,4,45,126,461,30,0,809,263,724,386,1.723
0,Cardoso,3,10,0,4,3,35,2,1,46,31,35,5,165
0,Casa Branca,73,23,88,6,22,48,3,0,62,37,80,16,389
0,Cássia dos Coqueiros,0,1,0,0,0,3,0,0,3,1,3,2,11
0,Castilho,29,18,0,26,30,39,13,0,50,34,72,4,177
0,Catanduva,116,107,13,16,56,229,17,1,274,334,279,65,915
0,Catiguá,10,2,1,3,2,8,0,0,10,10,12,2,23
0,Cedral,1,0,0,1,0,5,0,0,5,7,7,2,37
0,Cerqueira César,12,11,0,12,6,24,3,0,38,36,60,1,186
0,Cerquilho,73,26,0,2,14,63,2,1,86,41,68,28,269
0,Cesário Lange,8,6,0,0,2,7,4,0,7,3,7,4,86
0,Charqueada,0,7,1,2,9,22,3,0,26,7,30,15,71
0,Chavantes,6,10,1,0,4,15,0,0,17,18,33,4,111
0,Clementina,4,5,0,2,4,5,1,0,6,3,9,2,38
0,Colina,24,11,10,0,0,29,29,1,35,21,29,15,120
0,Colômbia,2,4,0,4,8,21,0,3,23,12,21,2,76
0,Conchal,13,11,8,3,16,59,2,3,69,41,98,24,338
0,Conchas,18,13,1,3,8,24,6,3,34,26,24,5,153
0,Cordeirópolis,5,7,8,3,12,37,4,0,54,18,54,18,198
0,Coroados,2,1,0,1,1,9,0,1,12,6,14,6,126
0,Coronel Macedo,2,1,0,1,7,3,0,0,3,10,14,3,31
0,Corumbataí,1,1,0,0,1,4,0,0,6,2,6,6,31
0,Cosmópolis,43,19,0,15,34,118,3,2,155,98,227,76,428
0,Cosmorama,1,0,0,1,0,4,0,0,5,10,5,1,61
0,Cotia,50,110,11,40,97,315,17,2,378,236,525,291,1.425
0,Cravinhos,130,31,0,8,11,47,5,0,57,76,47,22,164
0,Cristais Paulista,5,1,2,2,7,11,0,1,16,13,11,7,63
0,Cruzália,1,0,0,0,0,0,0,0,0,1,0,0,2
0,Cruzeiro,95,153,0,21,29,292,14,0,352,162,454,32,1.375
0,Cubatão,135,82,31,16,72,213,27,1,247,22,234,229,1.046
0,Cunha,4,1,2,6,15,19,1,1,19,32,51,7,145
0,Descalvado,39,20,0,2,11,60,0,0,73,36,62,5,297
0,Diadema,26,196,23,80,236,639,133,1,803,285,1.082,1.204,3.011
0,Dirce Reis,0,0,0,0,0,0,0,0,0,0,0,0,6
0,Divinolândia,5,1,1,0,2,6,0,1,8,30,37,8,118
0,Dobrada,6,5,0,2,1,15,0,0,21,9,15,0,46
0,Dois Córregos,19,17,1,3,7,40,40,9,50,61,101,14,211
0,Dolcinópolis,0,0,0,0,0,0,0,0,0,2,0,0,15
0,Dourado,22,3,1,9,0,5,0,0,7,14,5,1,66
0,Dracena,54,31,6,7,19,86,6,0,109,46,132,17,562
0,Duartina,6,2,1,3,0,5,2,0,6,1,6,3,126
0,Dumont,0,0,0,1,3,10,0,0,15,4,10,1,31
0,Echaporã,0,2,0,0,0,4,0,0,4,1,4,2,29
0,Eldorado,2,2,1,2,21,16,0,0,18,30,43,1,124
0,Elias Fausto,6,3,0,0,0,14,0,0,23,7,21,27,97
0,Elisiário,0,2,0,0,0,5,0,0,8,2,7,1,16
0,Embaúba,0,0,0,0,0,2,0,0,2,0,2,0,7
0,Embu das Artes,19,80,1,26,103,236,21,0,317,146,382,430,1.466
0,Embu Guaçú,7,45,0,10,32,81,0,0,105,39,120,86,419
0,Emilianópolis,0,0,0,0,0,1,0,0,1,3,3,0,15
0,Engenheiro Coelho,3,5,0,0,1,13,1,0,18,13,29,16,87
0,Espírito Santo do Pinhal,160,29,27,5,31,64,17,3,79,101,175,10,430
0,Espírito Santo do Turvo,2,2,0,2,3,3,0,0,3,3,6,1,35
0,Estiva Gerbi,5,4,2,1,2,11,0,0,12,12,23,5,91
0,Estrela do Norte,0,0,0,0,0,1,0,0,1,4,5,1,16
0,Estrela d'Oeste,4,7,1,6,2,8,0,0,10,18,5,1,54
0,Euclides da Cunha Paulista,2,1,1,3,6,9,1,0,12,24,9,3,78
0,Fartura,4,7,1,8,9,13,0,0,17,30,45,3,144
0,Fernando Prestes,2,2,0,1,1,14,0,0,22,8,14,2,48
0,Fernandópolis,48,79,0,19,16,122,26,19,157,179,146,17,583
0,Fernão,0,0,0,0,3,0,0,0,0,0,0,0,10
0,Ferraz de Vasconcelos,10,67,0,18,36,175,40,0,214,90,265,211,606
0,Flora Rica,3,0,0,0,0,0,0,0,0,4,0,0,9
0,Floreal,5,0,0,0,5,1,0,1,3,3,1,0,12
0,Flórida Paulista,2,12,25,0,2,10,3,0,15,14,10,0,124
0,Florínia,2,4,0,0,0,7,0,0,8,11,7,0,38
0,Franca,750,230,91,31,134,727,29,5,943,493,728,242,2.564
0,Francisco Morato,54,68,0,15,51,125,5,9,156,90,213,102,974
0,Franco da Rocha,27,78,5,14,86,242,2,0,263,178,427,130,1.068
0,Gabriel Monteiro,1,0,0,0,2,0,0,0,0,1,1,1,5
0,Gália,0,0,1,1,3,4,0,0,6,0,3,1,70
0,Garça,116,26,0,6,23,73,12,2,89,79,73,6,381
0,Gastão Vidigal,2,1,1,5,0,2,0,0,2,5,7,1,21
0,Gavião Peixoto,1,0,0,4,2,7,0,0,9,5,7,1,22
0,General Salgado,4,4,7,7,3,6,0,0,6,27,33,3,94
0,Getulina,21,9,35,0,7,14,0,0,18,22,36,2,98
0,Glicério,2,1,0,1,7,3,1,0,4,3,6,5,23
0,Guaiçara,9,7,3,0,2,9,2,0,14,28,38,1,102
0,Guaimbê,0,2,0,0,1,10,1,1,11,6,16,0,58
0,Guaíra,40,16,0,19,40,77,50,3,102,77,77,39,270
0,Guapiaçu,5,2,0,1,3,14,1,0,27,14,14,2,106
0,Guapiara,3,1,0,3,7,12,0,3,18,20,32,2,101
0,Guará,40,20,0,3,8,41,4,3,58,53,41,2,326
0,Guaraçaí,0,4,1,4,6,11,3,0,12,25,36,0,65
0,Guaraci,6,7,0,2,11,24,10,0,34,22,24,1,88
0,Guarani d'Oeste,0,0,0,1,0,0,0,0,0,1,0,0,22
0,Guarantã,6,0,1,0,5,9,0,1,13,8,17,5,56
0,Guararapes,24,23,1,10,20,71,3,0,89,71,143,6,364
0,Guararema,13,8,0,9,17,40,2,1,47,56,96,57,270
0,Guaratinguetá,73,53,18,16,41,202,5,4,223,163,365,47,1.82
0,Guareí,5,9,70,0,3,11,3,0,12,9,11,3,183
0,Guariba,45,29,0,6,16,52,3,2,65,45,56,21,221
0,Guarujá,128,153,28,46,120,447,6,1,543,314,746,301,1.375
0,Guarulhos,24,524,27,145,570,1.726,247,26,2.213,515,2.948,1.666,10.356
0,Guatapará,13,4,0,1,2,7,0,0,7,5,8,2,44
0,Guzolândia,4,0,0,2,1,5,0,0,5,5,9,0,28
0,Herculândia,10,2,0,2,2,7,1,0,10,9,14,1,46
0,Holambra,9,2,3,2,4,8,0,0,14,10,18,6,77
0,Hortolândia,120,139,0,15,65,229,17,1,305,111,281,384,982
0,Iacanga,2,2,1,0,4,7,0,3,10,26,34,0,55
0,Iacri,0,1,0,7,10,6,0,1,9,10,14,2,37
0,Iaras,25,3,29,0,2,4,0,0,5,13,17,1,124
0,Ibaté,35,6,2,6,14,29,0,0,38,19,29,5,95
0,Ibirá,0,3,0,8,15,18,0,0,23,17,18,1,104
0,Ibirarema,7,1,0,0,6,8,0,0,9,13,8,3,26
0,Ibitinga,32,10,3,6,17,87,0,0,128,58,87,42,366
0,Ibiúna,20,22,7,26,82,91,5,1,113,81,194,75,309
0,Icém,0,1,0,5,5,7,0,0,8,11,7,4,53
0,Iepê,3,2,1,5,4,11,1,0,17,13,28,0,132
0,Igaraçu do Tietê,22,9,1,11,13,31,0,1,45,50,81,11,308
0,Igarapava,47,12,0,7,18,53,0,0,62,42,54,18,303
0,Igaratá,0,2,0,1,4,10,0,0,14,3,13,9,96
0,Iguape,27,24,1,11,20,89,9,1,130,46,135,6,329
0,Ilha Comprida,10,11,0,3,4,56,2,0,73,17,73,5,202
0,Ilha Solteira,22,9,0,8,4,25,0,0,36,33,58,4,242
0,Ilhabela,15,34,5,2,5,69,5,1,87,40,109,14,218
0,Indaiatuba,94,98,0,29,90,342,59,1,458,139,479,159,1.695
0,Indiana,0,0,0,2,0,4,0,0,4,2,6,1,34
0,Indiaporã,0,1,0,6,3,5,1,0,5,10,5,1,37
0,Inúbia Paulista,0,0,0,0,0,3,1,0,3,3,3,1,20
0,Ipaussu,12,12,2,0,3,28,0,0,39,27,55,1,131
0,Iperó,18,11,32,5,13,23,1,0,35,3,38,24,58
0,Ipeúna,6,4,0,0,4,10,1,0,14,1,11,20,50
0,Ipiguá,1,0,0,0,3,2,0,0,3,2,2,2,19
0,Iporanga,0,0,0,2,1,2,0,0,2,0,2,0,19
0,Ipuã,12,1,0,1,3,29,0,0,38,38,30,7,148
0,Iracemápolis,4,4,0,0,0,16,0,0,18,15,27,15,100
0,Irapuã,7,1,0,3,4,7,0,1,8,4,5,1,30
0,Irapuru,10,3,2,1,3,8,1,0,11,7,8,0,53
0,Itaberá,7,6,2,1,8,20,2,1,29,17,37,6,137
0,Itaí,10,8,14,4,18,23,1,4,32,28,51,13,150
0,Itajobi,2,2,0,3,27,4,0,0,6,17,21,0,64
0,Itaju,0,0,0,1,0,0,0,0,0,0,0,3,14
0,Itanhaém,49,101,0,22,47,208,64,3,235,182,350,112,1.058
0,Itaóca,0,0,0,5,6,3,0,0,3,3,6,0,31
0,Itapecerica da Serra,25,82,13,37,79,240,16,0,321,114,354,243,929
0,Itapetininga,127,104,37,23,69,245,15,4,332,380,396,39,1.327
0,Itapeva,55,47,1,22,49,168,12,2,226,91,251,20,906
0,Itapevi,25,96,6,40,90,251,0,0,615,66,314,202,938
0,Itapira,102,40,6,6,21,117,8,0,160,102,233,47,565
0,Itapirapuã Paulista,0,0,0,3,7,3,0,0,3,1,4,0,23
0,Itápolis,19,41,1,5,20,74,0,0,74,55,74,8,289
0,Itaporanga,3,3,0,5,5,13,1,0,14,23,35,5,80
0,Itapuí,4,5,0,3,3,21,0,2,26,8,29,5,97
0,Itapura,1,0,0,2,6,5,0,0,5,4,9,1,45
0,Itaquaquecetuba,27,106,0,42,101,309,47,0,408,245,554,366,1.597
0,Itararé,44,28,20,7,30,89,4,0,119,77,166,15,482
0,Itariri,17,10,0,1,9,18,0,0,29,36,54,8,91
0,Itatiba,95,85,0,13,55,174,20,0,247,73,252,97,701
0,Itatinga,1,9,1,9,3,26,5,1,35,17,26,0,157
0,Itirapina,39,17,0,1,9,21,0,5,27,21,42,9,207
0,Itirapuã,0,3,0,0,1,3,0,0,4,0,3,5,35
0,Itobi,2,6,0,1,2,8,1,0,15,24,32,1,42
0,Itu,112,112,10,23,88,252,4,0,338,181,516,109,785
0,Itupeva,21,18,0,6,11,50,3,0,69,10,60,85,263
0,Ituverava,72,32,11,5,37,64,61,2,82,80,65,12,508
0,Jaborandi,10,3,1,0,0,10,9,3,11,7,10,3,42
0,Jaboticabal,64,89,0,18,35,103,8,4,133,77,113,37,573
0,Jacareí,58,134,21,29,51,348,99,6,435,237,583,323,1.422
0,Jaci,7,1,1,0,1,4,0,0,4,1,4,3,28
0,Jacupiranga,13,28,1,6,22,47,10,3,57,27,71,4,165
0,Jaguariúna,96,11,5,13,27,64,11,4,78,49,116,45,213
0,Jales,27,19,0,18,12,62,1,6,73,115,66,28,399
0,Jambeiro,12,0,0,3,3,31,0,0,33,4,35,10,70
0,Jandira,18,51,1,11,30,99,19,0,126,100,196,123,704
0,Jardinópolis,27,53,0,4,31,101,25,4,138,23,101,39,355
0,Jarinu,12,10,0,2,3,26,12,0,34,21,47,43,119
0,Jaú,112,121,56,17,57,256,7,4,359,198,454,41,883
0,Jeriquara,2,0,0,0,0,0,0,1,0,14,0,4,44
0,Joanópolis,5,2,3,2,7,9,0,0,10,18,28,5,117
0,João Ramalho,3,1,1,1,10,2,0,0,8,2,9,0,33
0,José Bonifácio,9,4,2,5,10,35,0,0,53,93,35,0,222
0,Júlio Mesquita,0,1,0,2,0,4,1,0,6,12,3,0,16
0,Jumirim,2,0,0,1,0,3,0,0,3,3,6,5,31
0,Jundiaí,158,304,0,34,145,697,166,0,848,304,999,516,2.294
0,Junqueirópolis,44,17,0,2,2,30,0,0,32,24,54,4,249
0,Juquiá,29,6,0,6,9,26,5,1,35,30,56,2,200
0,Juquitiba,15,15,0,2,19,22,0,0,26,532,554,45,246
0,Lagoinha,0,1,0,0,0,5,0,0,7,0,5,0,7
0,Laranjal Paulista,11,13,2,1,21,47,8,0,50,38,47,13,216
0,Lavínia,87,32,51,0,0,28,1,0,34,3,31,0,114
0,Lavrinhas,5,8,1,1,4,19,1,0,25,2,21,6,117
0,Leme,132,67,19,19,43,161,5,11,203,159,326,107,517
0,Lençóis Paulista,38,20,7,4,20,53,0,2,69,28,81,17,246
0,Limeira,145,303,73,45,147,502,190,50,622,499,700,336,2.01
0,Lindóia,7,2,0,0,3,10,0,0,14,8,18,12,88
0,Lins,78,99,23,3,43,191,42,2,240,162,350,51,832
0,Lorena,44,71,10,17,26,143,7,1,173,145,288,41,898
0,Lourdes,0,0,0,0,4,2,0,0,2,4,5,0,20
0,Louveira,40,22,0,4,14,42,5,0,60,22,64,29,204
0,Lucélia,26,12,15,1,3,22,1,2,34,39,22,2,272
0,Lucianópolis,0,1,0,0,0,3,0,0,3,1,3,0,6
0,Luís Antônio,3,5,0,4,17,12,1,0,23,7,12,9,58
0,Luiziânia,1,0,0,5,0,4,1,0,4,11,15,0,29
0,Lupércio,1,1,1,0,2,1,0,0,3,1,1,2,26
0,Lutécia,4,1,0,2,4,6,0,0,6,4,6,1,33
0,Macatuba,5,6,3,1,2,16,1,0,22,10,26,1,97
0,Macaubal,2,8,0,5,3,17,2,1,24,14,18,3,63
0,Macedônia,0,0,0,1,1,2,0,1,2,2,2,0,17
0,Magda,0,0,0,0,0,0,0,0,0,1,0,0,10
0,Mairinque,17,24,0,9,27,81,5,7,94,32,126,50,183
0,Mairiporã,60,23,2,9,45,123,11,7,155,95,247,147,738
0,Manduri,2,0,0,1,2,6,0,0,11,11,22,1,50
0,Marabá Paulista,14,1,12,2,4,1,0,2,2,1,1,0,104
0,Maracaí,9,6,0,1,4,12,0,2,19,17,12,12,97
0,Marapoama,0,0,0,0,0,0,0,0,0,1,0,0,9
0,Mariápolis,0,0,0,0,2,3,0,0,3,4,3,0,34
0,Marília,234,170,130,22,82,440,21,44,543,580,560,109,1.766
0,Marinópolis,0,0,0,1,0,1,0,0,1,0,1,0,6
0,Martinópolis,13,13,69,9,9,28,0,12,36,37,68,1,296
0,Matão,92,47,0,6,26,123,45,0,160,44,123,39,366
0,Mauá,24,177,20,47,156,367,71,32,447,248,599,557,2.644
0,Mendonça,0,0,0,0,4,7,0,0,10,7,7,1,29
0,Meridiano,1,1,0,0,1,4,0,0,5,4,4,0,40
0,Mesópolis,2,0,0,5,0,5,0,0,5,5,6,1,19
0,Miguelópolis,33,26,1,9,15,92,0,0,118,45,93,2,277
0,Mineiros do Tietê,10,16,2,1,4,20,0,1,22,18,38,0,121
0,Mira Estrela,2,0,0,1,8,4,0,2,5,6,4,0,19
0,Miracatu,5,6,0,11,13,35,0,2,46,38,73,12,214
0,Mirandópolis,126,102,3,20,10,88,0,0,102,30,119,1,409
0,Mirante do Paranapanema,4,4,0,8,16,20,1,0,27,38,20,8,219
0,Mirassol,101,24,4,17,19,81,10,1,101,82,88,16,469
0,Mirassolândia,1,0,0,0,2,2,0,0,2,8,2,4,29
0,Mococa,156,42,24,8,25,112,23,14,147,97,210,24,604
0,Mogi das Cruzes,78,181,0,29,158,530,135,32,648,439,975,380,3.23
0,Mogi Guaçu,105,133,6,12,69,256,43,3,337,183,378,93,1.314
0,Mogi Mirim,105,41,10,9,28,121,6,2,156,112,241,238,637
0,Mombuca,0,0,0,0,1,0,0,0,0,1,1,3,14
0,Monções,0,0,0,1,1,2,0,0,3,0,2,0,10
0,Mongaguá,57,65,25,9,33,142,30,7,173,70,208,62,411
0,Monte Alegre do Sul,8,2,1,1,4,7,0,0,9,2,9,2,44
0,Monte Alto,50,34,0,1,10,65,8,5,81,48,65,24,330
0,Monte Aprazível,7,10,0,4,9,28,2,0,32,60,28,3,313
0,Monte Azul Paulista,7,5,2,6,7,29,0,0,35,49,29,3,146
0,Monte Castelo,2,0,0,0,3,3,0,0,3,6,9,2,32
0,Monte Mor,27,39,0,12,30,90,8,2,116,38,89,86,335
0,Monteiro Lobato,0,1,0,0,4,8,0,0,10,2,10,6,80
0,Morro Agudo,22,10,2,9,14,31,5,0,41,29,31,9,132
0,Morungaba,10,5,0,4,3,12,0,0,18,9,21,5,83
0,Motuca,0,0,0,0,0,2,0,0,4,4,2,0,9
0,Murutinga do Sul,2,0,0,2,2,2,0,0,2,3,5,0,21
0,Nantes,0,0,0,0,0,1,0,0,1,8,9,1,34
0,Narandiba,0,0,0,5,0,10,0,0,10,5,15,3,43
0,Natividade da Serra,4,3,1,3,5,9,1,0,13,10,19,6,82
0,Nazaré Paulista,5,5,0,1,7,26,1,0,46,7,27,26,210
0,Neves Paulista,16,3,1,5,7,6,5,13,8,17,6,3,104
0,Nhandeara,6,0,0,5,6,16,2,1,29,16,19,10,114
0,Nipoã,0,2,0,1,7,6,0,0,7,8,6,0,46
0,Nova Aliança,1,5,0,0,0,11,0,1,13,4,11,0,52
0,Nova Campina,2,1,0,10,12,4,5,0,3,3,7,3,38
0,Nova Canaã Paulista,1,0,0,1,3,0,0,0,0,4,0,0,11
0,Nova Castilho,0,0,0,0,2,0,0,0,0,1,1,0,6
0,Nova Europa,2,1,0,4,0,4,0,0,6,11,5,2,21
0,Nova Granada,1,8,2,4,14,21,2,0,23,34,21,9,138
0,Nova Guataporanga,2,2,0,0,0,2,0,0,4,4,6,0,26
0,Nova Independência,2,0,0,1,0,5,0,0,8,2,7,0,34
