,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Arandu,0,0,0,2,1,0,0,0,0,4,4,1,22
0,Arapeí,0,1,0,0,1,3,2,0,3,3,3,1,12
0,Araraquara,247,164,0,72,191,349,6,0,448,396,351,159,1.296
0,Araras,52,35,7,48,85,219,12,0,274,122,358,142,866
0,Arco-Íris,1,0,0,0,0,0,0,0,0,2,1,0,5
0,Arealva,4,0,0,1,1,1,0,0,1,1,2,2,38
0,Areias,1,0,1,2,4,5,0,0,6,4,5,0,21
0,Areiópolis,3,2,0,4,4,2,0,0,3,11,2,2,21
0,Ariranha,1,1,0,4,2,4,0,0,4,7,11,1,49
0,Artur Nogueira,44,10,2,16,35,73,14,1,102,31,77,74,317
0,Arujá,8,4,5,26,55,68,5,1,100,40,141,149,460
0,Aspásia,0,0,0,1,1,0,0,0,0,0,0,0,24
0,Assis,120,65,3,63,116,224,10,0,259,129,228,77,858
0,Atibaia,48,27,0,37,81,160,3,0,209,81,242,173,940
0,Auriflama,6,0,0,14,17,18,0,2,23,15,35,4,132
0,Avaí,3,1,1,3,4,11,0,0,12,2,14,2,46
0,Avanhandava,9,3,2,9,12,7,0,0,12,23,34,2,40
0,Avaré,114,45,12,56,101,135,1,0,183,114,249,46,812
0,Bady Bassitt,3,4,0,3,4,9,0,0,10,10,11,19,79
0,Balbinos,0,0,0,1,1,1,0,0,1,2,2,0,6
0,Bálsamo,0,1,0,4,9,12,0,0,15,7,16,1,48
0,Bananal,3,2,0,7,16,16,0,0,18,3,16,0,53
0,Barão de Antonina,2,0,0,2,11,2,0,0,2,9,11,1,33
0,Barbosa,2,1,0,2,4,7,0,1,9,8,13,5,45
0,Bariri,64,8,0,10,26,44,0,0,58,19,63,10,206
0,Barra Bonita,41,5,3,16,19,41,11,1,54,52,93,32,295
0,Barra do Chapéu,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Barra do Turvo,0,1,0,17,31,28,0,0,34,12,35,11,159
0,Barretos,115,29,0,53,87,146,203,1,182,144,147,47,1.177
0,Barrinha,19,3,0,15,20,14,2,0,17,15,14,10,143
0,Barueri,28,28,7,104,258,371,40,0,528,42,427,402,1.560
0,Bastos,6,1,0,15,13,17,3,1,19,18,20,7,145
0,Batatais,50,13,0,28,45,113,12,11,184,106,113,16,665
0,Bauru,355,136,4,158,422,612,13,4,770,434,1.053,387,2.442
0,Bebedouro,87,47,8,45,72,147,2,0,178,78,148,15,748
0,Bento de Abreu,1,0,0,8,5,1,0,0,1,7,8,0,26
0,Bernardino de Campos,5,2,0,6,2,8,1,1,13,11,19,0,63
0,Bertioga,65,27,7,17,52,117,34,0,153,73,173,35,625
0,Bilac,3,5,0,1,2,8,0,0,11,52,59,4,48
0,Birigui,92,46,4,92,121,204,13,12,252,145,349,98,971
0,Biritiba Mirim,0,4,2,8,14,23,0,0,29,11,34,10,157
0,Boa Esperança do Sul,4,1,1,8,12,8,0,0,10,11,9,11,61
0,Bocaina,7,2,1,3,5,14,0,0,15,6,20,5,72
0,Bofete,2,2,0,4,11,8,0,0,11,7,8,8,57
0,Boituva,42,14,8,17,22,74,0,0,95,63,74,68,303
0,Bom Jesus dos Perdões,11,6,0,7,12,21,0,1,26,6,28,14,150
0,Bom Sucesso de Itararé,0,0,0,6,7,2,0,0,3,0,2,2,11
0,Borá,0,0,0,0,0,0,0,0,0,0,0,0,3
0,Boracéia,1,0,0,3,4,6,0,0,10,0,6,0,28
0,Borborema,16,3,2,17,10,12,0,0,14,18,12,2,128
0,Borebi,0,0,0,0,0,0,0,0,0,0,0,2,21
0,Botucatu,98,51,11,46,99,289,22,4,384,518,289,157,1.058
0,Bragança Paulista,99,78,7,47,123,264,29,0,320,263,511,113,1.675
0,Braúna,3,2,0,1,10,7,1,1,14,1,8,2,19
0,Brejo Alegre,6,0,0,7,4,3,0,0,5,2,5,3,33
0,Brodowski,10,5,0,9,17,25,19,0,30,27,25,4,140
0,Brotas,10,5,0,13,12,42,1,1,50,33,74,9,215
0,Buri,4,3,0,38,18,14,2,0,20,24,38,0,65
0,Buritama,8,9,0,10,4,14,5,2,24,41,48,2,184
0,Buritizal,0,1,0,0,0,1,0,0,1,2,1,0,34
0,Cabrália Paulista,3,2,0,3,3,2,0,0,4,13,13,4,35
0,Cabreúva,20,2,0,10,23,19,0,0,33,24,45,48,145
0,Caçapava,32,16,4,25,41,164,51,22,201,80,234,86,610
0,Cachoeira Paulista,25,9,0,16,29,44,1,0,62,74,136,8,316
0,Caconde,8,1,2,6,13,7,0,5,10,22,29,8,86
0,Cafelândia,5,3,2,5,6,14,0,0,17,25,18,1,123
0,Caiabu,1,0,0,1,4,2,0,0,2,7,3,1,27
0,Caieiras,9,5,0,6,21,32,2,0,50,42,92,65,285
0,Caiuá,1,1,1,4,13,2,0,0,4,3,2,1,52
0,Cajamar,10,8,2,12,40,53,3,1,79,46,124,90,460
0,Cajati,21,12,0,24,39,42,5,1,55,20,59,8,281
0,Cajobi,1,2,0,1,1,9,0,0,11,13,9,1,70
0,Cajuru,21,6,0,11,19,35,2,2,51,42,35,12,298
0,Campina do Monte Alegre,2,0,0,4,3,2,0,0,3,6,2,0,35
0,Campinas,552,496,7,540,1.191,1.979,475,37,2.725,661,2.728,6.000,6.688
0,Campo Limpo Paulista,19,3,0,24,69,60,1,0,89,40,86,82,323
0,Campos do Jordão,22,14,0,12,18,93,3,1,140,77,180,33,482
0,Campos Novos Paulista,2,0,0,0,3,0,0,0,0,1,0,0,20
0,Cananéia,19,3,0,4,9,20,0,0,27,26,33,2,135
0,Canas,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Cândido Mota,11,6,0,12,19,36,0,0,46,32,39,4,171
0,Cândido Rodrigues,2,0,0,0,0,3,0,0,3,0,3,0,12
0,Canitar,4,1,1,6,8,4,0,0,4,8,12,1,22
0,Capão Bonito,22,17,9,40,68,81,2,0,100,82,164,10,392
0,Capela do Alto,10,2,0,8,7,17,2,0,23,14,17,20,123
0,Capivari,22,5,0,22,39,59,12,1,83,109,160,59,294
0,Caraguatatuba,90,24,40,73,146,191,9,0,262,80,277,101,903
0,Carapicuíba,21,62,5,119,281,371,46,0,487,153,532,668,1.665
0,Cardoso,9,6,0,13,18,15,0,0,17,38,17,0,180
0,Casa Branca,33,5,20,19,23,46,0,2,51,79,128,22,348
0,Cássia dos Coqueiros,2,0,0,0,0,2,0,0,5,9,2,2,26
0,Castilho,11,12,0,15,28,22,2,0,34,20,42,4,106
0,Catanduva,141,50,24,54,57,260,9,0,320,321,276,36,1.085
0,Catiguá,3,0,0,0,2,1,0,0,1,3,4,0,34
0,Cedral,1,1,0,4,4,7,0,0,8,6,8,1,38
0,Cerqueira César,5,5,0,3,11,17,0,0,21,24,41,3,125
0,Cerquilho,46,10,0,11,22,52,0,0,72,33,52,29,303
0,Cesário Lange,3,1,0,3,5,8,0,0,9,2,11,11,55
0,Charqueada,3,2,0,6,6,5,0,0,5,11,15,14,50
0,Chavantes,8,6,1,10,6,12,0,0,18,24,40,0,53
0,Clementina,3,0,0,3,3,4,0,0,7,7,11,3,41
0,Colina,4,4,0,5,8,27,17,1,45,48,27,8,158
0,Colômbia,2,0,0,7,13,8,0,0,9,4,8,3,40
0,Conchal,20,6,0,9,16,74,50,3,91,19,95,31,278
0,Conchas,12,1,0,3,8,20,1,0,22,31,20,11,205
0,Cordeirópolis,10,0,1,6,16,23,1,0,36,18,37,28,179
0,Coroados,4,1,1,5,5,8,1,0,12,3,12,5,45
0,Coronel Macedo,0,1,0,3,1,7,0,0,12,12,19,0,42
0,Corumbataí,1,0,0,2,3,3,0,0,3,0,3,15,25
0,Cosmópolis,48,7,0,40,51,63,5,6,83,57,122,91,306
0,Cosmorama,4,2,0,4,6,7,0,0,9,9,8,1,109
0,Cotia,29,40,9,99,232,286,30,12,358,125,413,686,1.556
0,Cravinhos,17,4,0,9,2,40,0,0,40,75,40,7,254
0,Cristais Paulista,3,0,0,5,2,4,0,0,4,7,4,7,45
0,Cruzália,0,1,1,0,6,3,0,0,4,2,3,0,28
0,Cruzeiro,155,29,0,41,40,263,1,0,303,192,263,31,1.058
0,Cubatão,64,29,1,59,107,163,19,1,185,54,203,174,1.340
0,Cunha,3,2,3,11,13,27,2,0,31,47,78,4,149
0,Descalvado,7,6,0,19,20,35,0,0,55,23,40,22,246
0,Diadema,164,115,23,185,580,712,177,3,862,406,903,1.435,3.250
0,Dirce Reis,1,0,0,3,3,2,0,0,2,0,2,0,12
0,Divinolândia,3,2,1,2,4,5,0,0,5,5,10,4,61
0,Dobrada,12,0,2,3,3,1,0,0,1,10,1,2,23
0,Dois Córregos,12,7,9,26,21,31,2,0,41,63,94,6,230
0,Dolcinópolis,0,0,0,1,1,2,0,0,3,4,2,1,17
0,Dourado,12,3,0,7,1,6,2,0,10,7,6,10,47
0,Dracena,28,13,0,19,14,73,3,0,92,78,153,7,431
0,Duartina,8,2,1,14,15,12,1,0,13,11,23,3,97
0,Dumont,1,0,0,2,5,5,0,0,9,1,5,6,35
0,Echaporã,1,0,1,7,11,6,1,0,7,5,6,1,34
0,Eldorado,5,2,0,14,19,14,1,0,17,25,36,6,132
0,Elias Fausto,2,1,0,1,6,8,1,0,10,15,23,30,92
0,Elisiário,0,0,0,0,0,0,0,0,0,0,0,0,15
0,Embaúba,0,0,0,1,1,1,1,0,1,1,1,0,53
0,Embu das Artes,11,20,4,111,224,289,69,0,391,112,422,676,1.159
0,Embu Guaçú,17,7,3,41,89,115,14,1,142,35,149,137,558
0,Emilianópolis,0,0,0,1,0,0,0,0,0,5,1,0,16
0,Engenheiro Coelho,6,1,0,7,14,13,1,0,17,13,13,14,76
0,Espírito Santo do Pinhal,82,23,9,29,49,159,19,0,188,79,233,18,585
0,Espírito Santo do Turvo,1,0,0,3,3,2,0,0,5,8,13,1,25
0,Estiva Gerbi,2,1,0,2,4,8,0,0,8,0,7,7,55
0,Estrela do Norte,0,0,0,0,2,0,2,0,0,0,0,1,11
0,Estrela d'Oeste,3,0,0,9,7,2,1,6,2,20,9,1,77
0,Euclides da Cunha Paulista,2,0,0,9,11,8,0,0,8,35,8,7,101
0,Fartura,10,1,0,3,2,5,0,1,5,43,48,3,79
0,Fernando Prestes,3,3,0,3,3,6,0,0,7,7,6,4,42
0,Fernandópolis,63,17,0,41,52,58,6,0,67,159,87,10,580
0,Fernão,0,0,0,0,0,0,0,0,0,0,0,1,4
0,Ferraz de Vasconcelos,7,10,0,36,66,143,15,0,155,58,202,261,619
0,Flora Rica,0,0,0,2,2,0,0,0,0,0,0,0,8
0,Floreal,1,0,0,2,2,7,0,0,7,0,7,0,35
0,Flórida Paulista,8,0,4,8,12,8,1,0,8,11,8,0,110
0,Florínia,1,2,0,3,3,5,1,0,6,5,5,0,31
0,Franca,413,111,25,153,186,451,21,1,548,341,449,107,2.621
0,Francisco Morato,13,6,3,59,120,128,0,0,137,71,212,86,372
0,Franco da Rocha,26,51,9,41,103,274,2,0,206,109,279,90,1.085
0,Gabriel Monteiro,1,0,0,1,1,1,0,0,1,1,2,0,10
0,Gália,1,1,0,6,11,11,0,0,14,3,10,4,47
0,Garça,19,10,7,16,52,51,2,6,61,141,57,7,325
0,Gastão Vidigal,1,1,0,5,4,8,0,0,12,5,14,0,47
0,Gavião Peixoto,2,1,0,6,3,5,0,0,8,3,5,2,27
0,General Salgado,12,2,0,15,10,7,0,0,9,10,16,2,146
0,Getulina,23,9,19,5,10,25,0,0,27,13,29,1,111
0,Glicério,1,0,0,4,4,1,1,0,1,9,9,4,31
0,Guaiçara,17,7,2,4,6,29,0,0,36,14,31,6,102
0,Guaimbê,1,0,0,3,3,10,0,0,12,10,11,0,40
0,Guaíra,39,8,0,27,40,50,43,0,68,86,50,22,232
0,Guapiaçu,0,2,0,6,4,12,0,0,15,12,12,5,77
0,Guapiara,4,3,3,9,19,10,0,1,15,15,25,6,96
0,Guará,36,9,0,14,9,62,2,0,79,36,62,2,215
0,Guaraçaí,3,0,1,11,7,6,0,0,8,10,9,1,66
0,Guaraci,7,4,1,7,12,12,0,0,12,13,12,1,108
0,Guarani d'Oeste,1,0,0,1,2,3,0,0,3,8,5,0,37
0,Guarantã,0,1,0,2,3,8,0,0,10,6,11,3,36
0,Guararapes,14,8,4,14,16,33,1,0,42,52,91,8,223
0,Guararema,3,6,1,13,46,47,3,1,68,40,87,38,179
0,Guaratinguetá,71,46,10,25,42,252,16,0,305,116,351,20,3.451
0,Guareí,3,1,1,1,6,11,4,0,16,11,11,5,67
0,Guariba,49,14,6,25,41,100,22,11,127,57,100,5,419
0,Guarujá,178,81,4,140,314,574,114,8,639,138,682,297,1.705
0,Guarulhos,151,217,19,351,1.018,1.425,195,92,1.881,371,2.244,2.313,7.923
0,Guatapará,9,0,0,5,9,20,2,0,22,6,20,1,73
0,Guzolândia,3,3,0,11,10,11,0,0,11,5,16,0,46
0,Herculândia,3,0,0,1,2,2,0,0,4,7,10,1,34
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Todos,20.724,12.104,2.335,17.483,37.993,65.583,7.942,1.442,84.729,36.629,90.319,88.270,315.095
0,Itanhaém,105,62,2,59,136,216,15,2,275,151,382,163,890
0,Itaóca,0,0,0,4,5,0,0,0,0,0,0,0,23
0,Itapecerica da Serra,12,12,7,45,157,225,44,1,390,110,470,368,692
0,Itapetininga,152,61,9,68,157,195,16,17,275,363,201,51,1.167
0,Itapeva,79,23,5,72,56,120,4,1,164,106,206,7,941
0,Itapevi,28,21,10,68,168,185,44,0,243,113,298,345,712
0,Itapira,34,46,15,45,75,141,11,0,182,78,213,86,688
0,Itapirapuã Paulista,0,0,0,2,2,1,0,0,1,4,5,1,14
0,Itápolis,28,10,5,13,21,44,2,0,44,105,44,26,216
0,Itaporanga,14,5,0,6,7,15,0,0,17,15,30,3,89
0,Itapuí,11,6,0,4,7,21,2,1,32,26,49,2,85
0,Itapura,2,1,0,4,1,6,0,1,6,3,8,0,39
0,Itaquaquecetuba,13,29,0,106,198,306,28,3,459,97,403,563,1.330
0,Itararé,38,11,17,22,42,62,5,0,93,71,127,24,461
0,Itariri,3,2,1,8,13,15,0,0,16,17,32,9,187
0,Itatiba,41,18,0,18,44,59,0,0,85,8,74,85,567
0,Itatinga,4,3,0,6,22,13,0,6,20,15,13,8,93
0,Itirapina,39,9,18,14,13,30,5,2,37,29,58,15,204
0,Itirapuã,0,1,0,0,2,3,0,0,7,10,3,1,34
0,Itobi,1,1,0,3,11,13,0,0,15,4,17,10,50
0,Itu,118,36,21,87,165,393,9,0,457,146,603,186,1.186
0,Itupeva,7,1,0,4,32,14,5,0,19,18,34,35,222
0,Ituverava,23,19,1,22,28,53,2,2,72,92,54,10,420
0,Jaborandi,5,0,0,3,1,7,2,2,10,14,7,1,45
0,Jaboticabal,65,42,7,45,73,110,15,5,137,167,115,27,713
0,Jacareí,101,81,13,81,178,389,30,3,499,132,617,357,1.367
0,Jaci,0,0,0,2,4,4,0,0,6,0,4,2,25
0,Jacupiranga,6,6,1,9,22,19,0,0,25,22,37,9,209
0,Jaguariúna,27,9,5,21,39,72,6,3,82,28,103,101,277
0,Jales,33,17,2,37,26,58,20,59,71,207,62,17,469
0,Jambeiro,2,0,0,0,1,8,0,0,8,0,8,10,50
0,Jandira,19,9,1,45,73,117,0,0,146,26,147,173,576
0,Jardinópolis,34,12,0,19,29,66,8,1,83,61,66,62,421
0,Jarinu,3,1,0,11,22,12,0,0,20,14,23,25,323
0,Jaú,124,58,19,34,76,138,10,0,196,188,322,51,734
0,Jeriquara,4,2,0,4,1,5,0,0,5,8,5,2,31
0,Joanópolis,4,1,0,8,7,11,0,0,11,10,21,9,124
0,João Ramalho,0,0,0,0,0,2,0,0,2,1,3,1,22
0,José Bonifácio,16,5,0,10,17,55,0,0,65,76,56,0,346
0,Júlio Mesquita,3,0,4,0,0,3,0,0,3,4,5,1,28
0,Jumirim,1,0,1,2,2,0,0,0,0,1,1,0,25
0,Jundiaí,447,173,0,121,301,535,31,3,712,422,919,398,2.432
0,Junqueirópolis,30,3,0,2,4,29,6,0,35,29,58,2,171
0,Juquiá,10,5,0,30,40,28,1,0,39,55,75,4,280
0,Juquitiba,4,4,7,12,25,38,0,0,48,20,62,39,292
0,Lagoinha,0,0,0,0,3,2,0,0,4,2,4,4,17
0,Laranjal Paulista,10,7,1,14,28,31,2,0,42,53,31,17,198
0,Lavínia,9,2,6,10,12,7,4,0,8,4,14,0,60
0,Lavrinhas,4,0,1,5,5,11,0,0,11,12,11,6,110
0,Leme,44,17,2,38,68,221,5,4,292,124,345,218,772
0,Lençóis Paulista,57,4,3,13,45,48,4,8,64,63,112,31,369
0,Limeira,163,116,18,112,278,461,68,18,615,392,606,370,2.030
0,Lindóia,13,5,0,1,2,13,1,0,14,4,16,7,89
0,Lins,75,31,1,26,69,221,0,7,270,117,226,30,864
0,Lorena,85,52,78,77,101,198,8,0,223,169,381,26,684
0,Lourdes,1,0,0,2,2,0,0,0,0,1,0,0,11
0,Louveira,14,3,0,4,6,13,0,0,17,14,28,34,141
0,Lucélia,27,0,0,1,10,8,3,1,9,46,8,0,178
0,Lucianópolis,0,0,0,4,1,2,0,0,2,1,3,0,6
0,Luís Antônio,2,1,0,3,6,9,0,0,11,7,11,26,73
0,Luiziânia,0,0,1,5,8,7,0,0,11,7,15,1,28
0,Lupércio,0,0,0,0,3,1,0,0,4,5,1,0,14
0,Lutécia,3,0,0,1,2,4,0,0,5,2,4,1,15
0,Macatuba,10,3,0,11,18,9,0,1,12,23,34,6,84
0,Macaubal,4,1,0,6,5,4,0,0,4,3,4,0,109
0,Macedônia,0,0,0,3,2,3,0,0,3,0,3,0,27
0,Magda,1,0,0,2,4,9,0,0,10,5,9,0,26
0,Mairinque,16,5,3,28,76,89,2,0,103,33,136,51,306
0,Mairiporã,17,9,1,17,37,67,1,0,75,34,108,121,898
0,Manduri,5,2,0,2,0,11,1,0,18,3,14,0,67
0,Marabá Paulista,1,0,0,1,7,1,1,0,1,2,1,0,31
0,Maracaí,10,2,1,6,16,13,0,2,15,23,16,5,123
0,Marapoama,0,1,0,0,1,2,0,0,2,1,2,0,12
0,Mariápolis,0,0,0,3,9,1,0,0,1,4,1,0,27
0,Marília,326,82,56,102,207,673,35,73,812,298,700,97,2.145
0,Marinópolis,0,0,0,3,0,1,0,0,1,0,1,0,28
0,Martinópolis,35,11,6,39,26,25,1,6,30,30,30,2,208
0,Matão,48,13,0,31,45,70,1,0,81,107,70,31,258
0,Mauá,22,43,2,97,211,358,56,5,462,158,586,1.300,1.703
0,Mendonça,1,1,1,1,0,4,0,0,16,3,5,3,47
0,Meridiano,0,0,0,1,0,2,1,0,2,5,2,0,34
0,Mesópolis,1,0,0,1,0,0,0,0,0,3,0,0,11
0,Miguelópolis,27,6,0,19,23,78,0,0,85,29,78,4,365
0,Mineiros do Tietê,8,4,1,6,3,9,0,0,12,7,16,3,67
0,Mira Estrela,0,0,0,3,1,4,0,0,5,3,5,0,18
0,Miracatu,4,4,0,14,16,36,1,0,45,40,75,47,445
0,Mirandópolis,93,46,2,25,12,26,1,3,34,38,56,4,383
0,Mirante do Paranapanema,7,1,0,15,28,8,0,4,9,31,8,3,171
0,Mirassol,39,14,2,40,33,99,2,0,111,96,103,6,691
0,Mirassolândia,1,0,0,2,4,4,0,0,5,2,4,0,37
0,Mococa,54,18,7,32,41,100,5,0,122,88,189,21,583
0,Mogi das Cruzes,82,100,1,138,245,428,13,6,569,260,688,311,2.549
0,Mogi Guaçu,95,40,0,29,79,196,70,6,251,174,258,144,1.113
0,Mogi Mirim,50,25,2,48,63,154,3,0,191,59,170,227,566
0,Mombuca,0,0,1,2,2,1,0,1,1,2,3,5,15
0,Monções,0,0,0,3,3,4,0,0,5,3,4,1,14
0,Mongaguá,51,24,14,33,60,97,4,1,121,66,149,97,649
0,Monte Alegre do Sul,3,0,0,1,1,2,0,0,2,4,6,3,49
0,Monte Alto,44,25,0,6,17,87,0,0,120,90,87,8,290
