,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Balbinos,14,2,8,0,0,3,0,0,3,2,5,0,31
0,Bálsamo,2,2,0,2,2,4,0,1,4,6,4,0,49
0,Bananal,4,4,0,0,8,12,0,0,12,7,19,1,107
0,Barão de Antonina,0,3,0,0,0,4,0,0,5,2,6,2,22
0,Barbosa,5,3,0,2,3,10,0,0,12,12,22,0,79
0,Bariri,71,27,0,3,11,46,2,0,57,38,84,6,261
0,Barra Bonita,109,37,0,7,11,67,10,0,88,54,121,12,346
0,Barra do Chapéu,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Barra do Turvo,5,1,0,7,7,18,3,0,23,15,33,3,104
0,Barretos,544,130,2,17,61,321,140,5,371,227,321,85,1.536
0,Barrinha,46,24,0,16,29,36,4,1,42,16,39,10,191
0,Barueri,14,137,1,22,72,332,2,8,438,184,518,255,1.8
0,Bastos,16,5,0,7,6,32,3,1,37,48,84,3,160
0,Batatais,153,85,0,13,27,128,120,34,261,281,139,51,727
0,Bauru,160,293,93,49,163,693,92,27,880,642,1.336,492,2.8
0,Bebedouro,58,97,3,12,36,194,93,5,234,283,204,51,858
0,Bento de Abreu,2,0,0,0,1,1,0,0,1,4,5,0,14
0,Bernardino de Campos,7,6,0,1,4,12,0,0,16,21,33,5,119
0,Bertioga,34,59,4,12,26,124,33,0,148,100,223,43,392
0,Bilac,4,4,0,1,7,12,0,0,14,11,23,1,58
0,Birigui,49,72,13,15,50,242,32,8,288,244,488,165,1.136
0,Biritiba Mirim,8,23,0,5,14,29,1,0,37,42,71,14,169
0,Boa Esperança do Sul,15,19,0,0,5,27,0,0,33,42,28,4,114
0,Bocaina,7,8,0,4,9,17,0,0,22,9,26,1,74
0,Bofete,1,2,0,5,9,18,0,0,29,9,18,5,151
0,Boituva,41,46,5,3,7,137,2,0,146,21,137,74,314
0,Bom Jesus dos Perdões,13,17,0,3,18,45,9,0,58,16,56,19,160
0,Bom Sucesso de Itararé,1,0,0,1,1,3,0,0,3,10,13,0,24
0,Borá,0,0,0,0,2,1,0,0,1,1,2,0,6
0,Boracéia,2,2,0,0,4,3,0,0,7,4,7,0,37
0,Borborema,24,4,0,0,2,17,16,0,18,18,17,5,124
0,Borebi,1,1,0,0,0,2,0,0,2,3,5,0,13
0,Botucatu,67,216,0,18,44,375,51,4,443,553,388,134,1.097
0,Bragança Paulista,49,266,25,13,56,366,31,24,474,259,721,109,1.625
0,Braúna,2,1,1,5,0,2,3,0,2,4,6,1,27
0,Brejo Alegre,2,1,0,0,2,7,0,0,20,7,14,1,52
0,Brodowski,23,17,2,2,7,35,16,1,48,25,42,11,233
0,Brotas,24,17,0,2,17,24,3,0,32,21,45,22,205
0,Buri,2,6,1,3,19,42,8,1,56,23,65,3,266
0,Buritama,3,7,1,1,8,29,4,6,39,63,92,4,230
0,Buritizal,3,4,0,0,1,5,0,0,5,4,5,1,34
0,Cabrália Paulista,2,3,1,2,4,4,1,0,7,16,20,3,37
0,Cabreúva,30,43,0,4,16,43,2,0,55,18,61,45,260
0,Caçapava,25,49,4,20,41,149,17,4,183,135,284,79,599
0,Cachoeira Paulista,16,17,1,4,6,44,5,1,56,21,65,17,279
0,Caconde,47,2,0,4,13,12,2,1,15,19,31,10,174
0,Cafelândia,10,4,8,3,5,25,1,0,29,29,54,5,152
0,Caiabu,0,0,0,0,0,0,0,0,0,9,9,2,31
0,Caieiras,9,14,3,1,30,49,7,0,68,45,90,76,598
0,Caiuá,4,2,0,2,3,2,0,0,2,6,2,0,39
0,Cajamar,8,31,24,8,27,101,6,5,130,61,168,72,424
0,Cajati,23,12,2,16,23,53,2,1,70,60,113,9,350
0,Cajobi,11,0,0,0,1,15,1,0,16,8,15,0,76
0,Cajuru,43,21,0,3,17,41,11,3,61,43,47,12,314
0,Campina do Monte Alegre,4,3,1,2,4,6,1,0,7,12,6,0,42
0,Campinas,340,912,135,161,571,2.402,450,51,3.076,992,3.375,4.702,7.578
0,Campo Limpo Paulista,39,59,0,8,19,137,27,0,174,25,162,68,648
0,Campos do Jordão,17,30,10,5,8,121,2,0,164,104,225,53,632
0,Campos Novos Paulista,3,2,0,0,2,5,1,0,6,2,5,1,42
0,Cananéia,33,27,2,7,9,27,11,5,34,25,49,3,204
0,Canas,8,6,0,2,5,21,0,0,26,14,35,5,131
0,Cândido Mota,38,13,0,1,8,69,3,1,77,69,69,11,245
0,Cândido Rodrigues,1,0,0,1,2,3,0,0,3,2,3,1,12
0,Canitar,1,2,0,1,6,7,0,0,11,1,8,2,33
0,Capão Bonito,42,15,21,12,16,77,10,12,82,66,143,22,367
0,Capela do Alto,4,1,0,1,5,15,0,0,22,12,15,7,164
0,Capivari,48,43,1,5,15,99,1,3,144,81,186,89,420
0,Caraguatatuba,59,185,12,23,51,338,31,0,748,292,630,89,928
0,Carapicuíba,39,262,20,55,139,492,96,10,1.309,418,907,486,2.349
0,Cardoso,1,3,0,5,6,24,2,6,26,40,25,3,150
0,Casa Branca,63,40,34,5,24,77,2,0,96,37,114,26,490
0,Cássia dos Coqueiros,3,1,0,0,2,4,0,2,5,1,5,1,21
0,Castilho,26,30,0,14,24,47,20,5,54,29,76,6,162
0,Catanduva,90,241,28,14,27,328,35,0,377,363,412,86,1.166
0,Catiguá,2,8,0,2,6,17,4,0,26,8,19,2,77
0,Cedral,1,4,0,1,0,10,0,0,10,1,14,4,48
0,Cerqueira César,7,21,0,4,9,38,2,0,46,32,68,4,248
0,Cerquilho,66,37,1,5,12,95,11,1,102,56,95,44,344
0,Cesário Lange,10,13,1,3,4,26,2,0,31,6,30,13,140
0,Charqueada,7,5,1,1,4,17,0,2,19,15,32,13,75
0,Chavantes,9,15,0,0,4,17,5,0,20,19,36,3,116
0,Clementina,1,4,0,3,0,7,0,0,7,7,14,0,54
0,Colina,31,18,1,7,8,38,28,0,38,26,38,12,145
0,Colômbia,8,6,2,0,2,12,0,0,13,8,12,7,62
0,Conchal,56,40,0,9,13,107,15,2,154,41,174,32,338
0,Conchas,5,17,0,4,8,31,6,0,60,19,31,4,363
0,Cordeirópolis,24,21,7,3,9,44,15,2,70,24,68,48,297
0,Coroados,4,3,2,2,3,8,1,1,13,7,15,9,47
0,Coronel Macedo,0,0,0,2,2,3,0,3,5,12,16,0,42
0,Corumbataí,7,1,0,2,3,2,0,0,2,2,4,4,30
0,Cosmópolis,64,23,0,11,20,102,3,3,123,83,187,67,501
0,Cosmorama,0,0,0,4,4,6,0,0,7,9,6,3,92
0,Cotia,37,115,10,36,80,289,55,0,372,162,451,335,1.322
0,Cravinhos,46,56,0,0,8,73,26,0,104,38,104,20,202
0,Cristais Paulista,5,3,0,1,4,10,0,0,13,6,11,14,48
0,Cruzália,5,0,0,1,3,0,0,0,0,0,0,0,28
0,Cruzeiro,109,107,0,21,22,226,7,0,252,171,397,50,1.312
0,Cubatão,55,62,18,12,61,161,17,4,211,95,280,294,915
0,Cunha,3,7,0,2,11,17,0,0,17,26,43,13,137
0,Descalvado,54,13,1,1,6,34,0,0,38,38,34,11,291
0,Diadema,43,241,52,56,270,694,214,6,859,282,1.141,1.238,2.72
0,Dirce Reis,0,0,0,1,0,0,0,0,0,0,0,0,10
0,Divinolândia,12,3,2,2,5,13,1,0,17,21,33,3,70
0,Dobrada,8,1,0,4,4,9,0,0,9,7,9,0,28
0,Dois Córregos,11,13,6,6,15,27,40,11,35,71,98,5,259
0,Dolcinópolis,1,0,0,0,0,2,0,0,2,2,2,0,17
0,Dourado,17,7,0,8,2,10,0,0,12,9,10,1,48
0,Dracena,27,25,0,4,14,95,9,1,129,36,131,12,481
0,Duartina,6,7,2,2,8,18,0,0,28,22,40,2,59
0,Dumont,9,1,0,3,3,8,2,0,10,1,10,4,27
0,Echaporã,5,0,1,2,3,5,3,2,5,3,5,0,34
0,Eldorado,10,7,0,2,16,27,4,4,31,33,58,1,130
0,Elias Fausto,3,3,1,0,3,7,0,1,7,10,17,18,85
0,Elisiário,11,0,0,1,1,5,0,0,6,1,5,0,25
0,Embaúba,0,1,0,0,1,6,0,0,6,0,6,0,20
0,Embu das Artes,15,76,2,22,86,310,42,2,434,128,438,588,1.591
0,Embu Guaçú,8,32,0,14,30,120,0,0,159,57,177,99,525
0,Emilianópolis,1,0,0,0,6,2,0,0,2,4,3,0,19
0,Engenheiro Coelho,6,10,0,3,6,21,1,0,23,5,26,32,95
0,Espírito Santo do Pinhal,283,43,12,5,17,77,12,6,103,96,175,14,500
0,Espírito Santo do Turvo,3,1,0,1,1,4,0,0,7,9,13,0,59
0,Estiva Gerbi,5,1,1,0,4,10,2,1,12,7,20,8,113
0,Estrela do Norte,1,1,0,0,1,3,0,0,3,0,3,0,13
0,Estrela d'Oeste,3,6,0,1,1,8,0,0,9,18,8,2,74
0,Euclides da Cunha Paulista,6,0,0,7,9,9,0,0,9,32,9,2,74
0,Fartura,10,7,0,6,4,18,0,0,21,35,53,3,194
0,Fernando Prestes,4,2,0,2,0,5,0,0,7,2,5,0,44
0,Fernandópolis,43,42,0,10,15,96,12,2,121,179,101,39,573
0,Fernão,0,1,0,0,0,1,0,0,2,1,2,0,13
0,Ferraz de Vasconcelos,11,79,1,18,31,204,40,4,252,184,388,360,945
0,Flora Rica,1,0,0,0,0,0,0,0,0,0,0,0,14
0,Floreal,4,0,0,1,0,10,0,0,11,2,10,1,41
0,Flórida Paulista,15,12,23,0,5,13,0,0,17,7,13,0,139
0,Florínia,6,14,0,0,0,15,1,0,23,15,15,0,67
0,Franca,683,331,43,28,78,650,6,1,845,649,650,276,3.156
0,Francisco Morato,24,115,23,7,30,192,20,3,241,92,317,67,1.108
0,Franco da Rocha,23,91,33,17,58,210,6,0,279,148,401,178,1.162
0,Gabriel Monteiro,0,0,0,0,0,1,0,0,2,0,1,1,4
0,Gália,0,3,1,1,4,15,0,0,18,17,24,1,126
0,Garça,40,26,2,4,17,112,6,3,141,129,109,11,532
0,Gastão Vidigal,1,1,0,6,2,3,0,0,3,4,7,2,43
0,Gavião Peixoto,1,1,0,7,4,5,0,0,5,10,5,5,25
0,General Salgado,12,9,0,6,0,14,0,0,14,27,41,2,164
0,Getulina,23,18,8,0,6,29,1,1,39,31,60,2,127
0,Glicério,0,1,0,0,3,2,1,0,2,3,5,6,13
0,Guaiçara,10,5,4,1,6,19,3,0,22,28,49,8,97
0,Guaimbê,1,6,0,1,3,6,0,2,7,14,20,0,56
0,Guaíra,101,26,3,6,16,106,46,10,119,94,106,40,401
0,Guapiaçu,15,12,0,0,39,32,0,0,46,10,33,12,114
0,Guapiara,5,4,4,4,24,18,4,1,21,16,34,5,88
0,Guará,98,7,0,5,9,33,2,3,39,67,33,2,385
0,Guaraçaí,2,2,1,1,4,13,0,3,14,30,41,1,64
0,Guaraci,11,11,0,4,8,60,3,0,71,23,60,2,140
0,Guarani d'Oeste,2,3,0,3,1,5,0,0,6,8,5,1,25
0,Guarantã,3,0,1,0,0,5,0,0,6,6,11,4,97
0,Guararapes,28,47,0,5,8,81,26,2,110,91,164,22,369
0,Guararema,14,13,0,12,30,63,2,0,72,38,101,46,312
0,Guaratinguetá,67,71,5,21,41,214,2,4,259,253,467,81,1.738
0,Guareí,11,47,3,1,1,25,0,1,26,18,25,9,177
0,Guariba,47,23,0,13,27,56,2,5,71,42,56,8,329
0,Guarujá,140,139,24,62,245,505,40,3,557,277,779,324,1.642
0,Guarulhos,67,570,89,164,454,1.702,281,6,2.093,722,2.783,1.609,10.179
0,Guatapará,7,9,2,3,2,14,0,0,19,7,21,5,63
0,Guzolândia,1,1,2,2,1,5,0,0,6,6,11,1,20
0,Herculândia,1,2,1,5,7,6,0,0,6,8,14,3,55
0,Holambra,16,1,3,1,2,17,0,0,18,3,20,5,66
0,Hortolândia,130,211,0,32,93,297,12,0,377,84,363,449,1.091
0,Iacanga,5,6,0,0,3,9,2,3,18,5,14,0,62
0,Iacri,0,2,0,1,0,4,0,0,5,6,9,0,43
0,Iaras,6,1,2,0,2,13,0,0,14,11,25,2,74
0,Ibaté,25,27,0,3,11,51,0,0,56,25,51,12,187
0,Ibirá,10,6,0,6,14,20,0,0,21,20,21,0,99
0,Ibirarema,6,6,0,0,7,11,11,2,20,9,11,1,48
0,Ibitinga,44,38,5,3,11,105,0,0,151,54,106,28,460
0,Ibiúna,34,31,2,26,54,113,1,1,130,51,181,51,462
0,Icém,2,5,0,3,4,12,0,0,14,11,12,2,71
0,Iepê,4,1,0,4,3,16,2,3,19,15,31,1,91
0,Igaraçu do Tietê,100,34,2,10,4,57,2,1,74,55,112,9,263
0,Igarapava,140,27,0,17,22,86,1,0,126,30,87,7,238
0,Igaratá,2,1,0,0,2,10,1,2,10,10,20,12,163
0,Iguape,39,27,9,8,19,75,12,0,93,57,132,5,441
0,Ilha Comprida,11,11,1,3,6,72,3,4,84,25,97,5,333
0,Ilha Solteira,20,21,4,2,2,36,4,7,41,43,82,11,334
0,Ilhabela,10,28,0,3,10,69,4,0,98,31,100,19,427
0,Indaiatuba,35,89,9,22,81,273,48,15,360,225,529,197,1.01
0,Indiana,0,0,0,1,4,1,0,0,1,4,5,1,27
0,Indiaporã,0,1,0,1,2,5,2,0,5,3,5,0,19
0,Inúbia Paulista,0,0,0,0,2,3,0,0,3,2,3,0,27
0,Ipaussu,6,21,0,1,9,32,12,1,38,27,59,1,205
0,Iperó,16,14,36,4,16,25,3,1,31,12,43,26,92
0,Ipeúna,2,2,0,6,13,14,0,0,15,5,19,9,101
0,Ipiguá,1,0,0,0,1,2,0,0,5,2,2,5,37
0,Iporanga,2,2,0,4,4,7,0,1,8,8,15,1,43
0,Ipuã,43,14,0,3,6,25,2,0,35,30,25,11,120
0,Iracemápolis,14,12,4,4,8,22,10,4,29,11,36,36,165
0,Irapuã,3,3,0,4,11,9,0,0,9,9,15,0,58
0,Irapuru,8,9,3,0,0,11,0,0,18,8,11,1,90
0,Itaberá,6,10,1,1,5,22,1,0,27,12,34,3,131
0,Itaí,13,25,2,11,20,46,11,0,58,35,83,13,173
0,Itajobi,4,1,0,4,1,7,0,0,8,13,19,1,54
0,Itaju,2,0,0,0,2,2,0,0,4,1,3,0,15
0,Itanhaém,46,109,3,17,53,217,72,10,263,113,300,119,749
0,Itaóca,0,0,0,0,1,1,0,0,1,2,3,0,26
0,Itapecerica da Serra,18,95,8,26,89,212,28,0,254,121,333,338,893
0,Itapetininga,111,183,40,14,37,330,35,0,417,399,445,66,1.531
0,Itapeva,101,55,0,19,26,182,10,0,220,196,378,30,978
0,Itapevi,15,190,10,32,54,280,0,0,344,125,405,207,783
0,Itapira,130,157,2,6,22,184,22,1,222,115,304,79,626
0,Itapirapuã Paulista,0,1,0,3,3,4,1,0,4,5,9,3,22
0,Itápolis,41,122,0,11,30,112,0,0,113,74,112,9,361
0,Itaporanga,8,5,1,3,13,9,0,0,15,33,52,3,91
0,Itapuí,4,9,1,1,4,17,0,0,23,21,38,2,82
0,Itapura,0,2,0,0,2,8,0,0,9,2,10,1,87
0,Itaquaquecetuba,15,148,0,46,85,313,92,2,377,159,472,334,1.638
0,Itararé,36,26,7,14,28,83,8,4,98,55,138,27,480
0,Itariri,6,11,0,3,10,26,0,0,34,31,57,13,106
0,Itatiba,103,116,0,6,30,198,28,0,257,79,277,59,641
0,Itatinga,4,8,0,5,14,31,1,2,37,37,31,1,174
0,Itirapina,63,37,0,2,7,26,2,2,37,24,50,17,198
0,Itirapuã,6,6,0,2,1,12,0,0,15,14,12,3,55
0,Itobi,2,9,0,2,6,14,0,0,19,19,32,3,72
0,Itu,179,171,0,37,63,303,51,0,375,193,566,133,997
0,Itupeva,49,64,0,14,24,90,9,0,108,21,111,61,295
0,Ituverava,85,31,4,10,24,72,68,2,91,45,74,34,663
0,Jaborandi,17,9,2,0,0,14,2,0,21,8,14,1,46
0,Jaboticabal,59,62,3,10,30,134,0,1,160,112,142,42,723
0,Jacareí,56,172,16,26,76,445,91,2,531,143,588,533,1.282
0,Jaci,2,2,0,0,5,4,1,0,5,4,4,3,49
0,Jacupiranga,12,22,0,7,8,41,2,3,49,43,79,1,210
0,Jaguariúna,78,39,10,9,19,122,15,3,144,59,182,58,328
0,Jales,55,31,0,7,7,57,5,7,74,164,59,18,498
0,Jambeiro,9,5,0,1,2,15,2,0,15,8,23,13,59
0,Jandira,10,85,4,17,43,149,35,2,179,68,216,89,700
0,Jardinópolis,40,61,3,12,27,94,124,6,129,75,169,79,356
0,Jarinu,3,7,0,6,8,21,0,0,23,26,47,26,176
0,Jaú,72,123,30,25,55,264,7,5,363,230,494,98,1.161
0,Jeriquara,14,4,0,1,3,5,0,0,6,17,5,2,41
0,Joanópolis,4,3,2,3,8,17,5,0,26,10,29,5,111
0,João Ramalho,0,2,0,2,3,3,1,0,4,8,7,1,31
0,José Bonifácio,29,12,0,5,13,63,1,0,86,71,63,0,413
0,Júlio Mesquita,3,1,1,3,6,8,3,2,12,6,7,0,35
0,Jumirim,10,3,1,0,0,11,0,0,13,1,14,0,37
0,Jundiaí,132,460,0,44,156,715,146,1,880,363,1.08,439,2.374
0,Junqueirópolis,40,2,0,0,1,18,0,1,24,25,44,11,200
0,Juquiá,15,11,0,8,18,27,1,2,38,31,58,7,219
0,Juquitiba,1,3,0,3,5,12,0,0,14,23,35,37,265
0,Lagoinha,1,0,0,0,0,4,0,0,4,1,5,3,21
0,Laranjal Paulista,10,20,2,1,4,41,3,4,55,50,41,13,273
0,Lavínia,32,36,0,3,2,12,2,1,14,6,18,2,94
0,Lavrinhas,7,10,1,3,5,23,0,0,29,11,34,5,100
0,Leme,152,211,9,12,26,196,6,13,252,151,345,127,763
0,Lençóis Paulista,72,33,11,15,30,101,1,0,124,80,181,11,298
0,Limeira,199,370,38,42,140,602,189,24,762,454,981,775,2.641
0,Lindóia,0,1,2,2,0,8,0,0,9,0,8,1,57
0,Lins,39,82,17,10,43,194,40,27,244,161,353,68,666
0,Lorena,56,92,7,14,36,174,5,0,200,119,293,48,785
0,Lourdes,0,0,0,0,0,0,0,0,0,5,5,0,13
0,Louveira,32,18,0,4,7,41,6,0,47,22,64,22,361
0,Lucélia,28,14,2,0,15,29,0,0,36,36,29,2,214
0,Lucianópolis,0,0,0,0,0,2,0,0,2,2,4,1,12
0,Luís Antônio,6,3,0,0,4,15,0,0,20,6,20,5,88
0,Luiziânia,2,0,0,2,0,4,0,0,4,5,9,1,40
0,Lupércio,0,0,4,1,1,4,0,0,7,10,5,2,42
0,Lutécia,2,1,0,0,1,3,0,0,3,1,3,0,39
0,Macatuba,7,10,1,3,12,35,2,3,39,23,58,1,95
0,Macaubal,3,6,0,4,0,21,0,0,25,18,21,0,87
0,Macedônia,0,0,0,0,0,2,0,1,3,0,2,0,20
0,Magda,0,0,0,0,1,4,0,1,4,5,4,0,18
0,Mairinque,10,23,1,14,33,88,10,3,109,77,186,39,206
0,Mairiporã,19,46,2,23,47,114,15,7,144,76,218,149,670
0,Manduri,6,2,0,0,0,11,0,1,12,9,20,2,50
0,Marabá Paulista,8,0,3,4,5,8,0,1,9,11,9,0,45
0,Maracaí,8,3,0,0,14,16,0,0,21,26,16,7,142
0,Marapoama,2,0,0,0,2,2,0,0,2,2,1,0,15
0,Mariápolis,0,0,1,0,2,2,0,0,2,6,2,0,30
0,Marília,138,198,143,35,102,432,41,33,534,538,594,133,2.015
0,Marinópolis,0,0,0,2,1,2,0,0,2,0,2,1,17
0,Martinópolis,30,21,28,11,13,56,3,2,76,40,113,7,322
0,Matão,38,52,4,10,28,96,36,0,113,104,119,33,410
0,Mauá,28,170,20,39,120,380,78,6,480,257,627,628,2.785
0,Mendonça,0,3,0,2,4,3,1,0,3,7,3,1,25
0,Meridiano,0,2,0,0,1,5,0,0,6,6,5,1,42
0,Mesópolis,0,0,0,2,0,0,0,0,0,2,0,0,4
0,Miguelópolis,41,38,0,4,7,83,24,1,114,42,83,10,387
0,Mineiros do Tietê,7,23,0,1,5,27,0,3,32,22,49,2,118
0,Mira Estrela,0,0,0,1,0,3,0,0,3,1,3,0,22
0,Miracatu,12,10,0,10,16,35,0,0,42,41,76,13,205
0,Mirandópolis,46,73,0,6,6,47,1,7,60,47,98,1,391
0,Mirante do Paranapanema,12,9,0,15,15,27,4,3,34,32,27,8,201
0,Mirassol,46,33,6,12,12,94,14,4,107,83,94,41,498
0,Mirassolândia,3,0,0,2,1,3,0,0,3,1,5,3,27
0,Mococa,307,85,25,18,29,133,29,9,165,89,222,21,664
0,Mogi das Cruzes,76,301,7,49,182,607,195,17,745,507,1.112,446,3.495
0,Mogi Guaçu,97,111,1,15,55,288,42,2,376,146,384,133,1.31
0,Mogi Mirim,33,71,6,10,30,193,23,0,243,122,313,197,755
0,Mombuca,0,0,0,0,0,1,0,0,1,5,6,1,43
0,Monções,0,1,0,1,0,4,0,0,6,2,4,0,19
0,Mongaguá,48,64,29,12,26,132,43,8,202,82,201,95,559
0,Monte Alegre do Sul,16,1,5,2,3,7,0,1,7,4,9,8,50
0,Monte Alto,39,36,0,5,12,77,14,10,89,56,78,22,544
0,Monte Aprazível,11,20,0,6,8,37,3,2,37,40,37,7,260
0,Monte Azul Paulista,18,9,0,9,4,26,0,0,29,42,29,3,172
0,Monte Castelo,0,0,0,0,1,3,0,0,3,11,14,0,18
0,Monte Mor,39,43,0,9,22,76,10,5,86,38,99,102,318
0,Monteiro Lobato,1,0,0,0,2,3,0,0,3,4,7,3,21
0,Morro Agudo,66,14,1,13,25,59,6,1,73,45,65,23,266
0,Morungaba,11,8,0,1,5,22,1,0,30,5,27,2,76
0,Motuca,0,0,0,0,0,4,0,0,5,6,5,1,17
0,Murutinga do Sul,1,1,0,0,1,3,0,1,3,4,7,1,42
0,Nantes,1,3,0,3,3,2,1,0,2,6,7,0,29
0,Narandiba,0,1,0,5,3,10,0,0,12,11,21,0,44
0,Natividade da Serra,1,9,0,1,16,15,2,0,19,7,22,2,81
0,Nazaré Paulista,2,3,1,8,26,27,2,0,44,18,29,15,174
0,Neves Paulista,21,7,2,1,2,12,1,2,19,6,12,4,99
0,Nhandeara,8,9,0,1,1,14,0,2,23,17,14,2,108
0,Nipoã,0,0,0,3,2,4,0,0,5,7,5,2,30
0,Nova Aliança,5,3,0,0,0,7,0,0,8,3,11,3,79
0,Nova Campina,2,2,0,3,5,5,0,0,7,3,7,1,39
0,Nova Canaã Paulista,1,0,0,0,0,0,0,0,0,2,0,0,7
0,Nova Castilho,0,0,0,0,0,2,0,0,2,1,3,0,6
0,Nova Europa,18,6,1,0,2,13,0,0,19,13,13,5,48
0,Nova Granada,12,12,0,5,8,28,2,1,33,38,28,4,136
0,Nova Guataporanga,4,0,0,0,0,3,2,0,4,10,13,0,27
